time	I_imag	d/dt
0	5,34981778841e-06	0
900	9,469719149e-06	6,86650226765e-08
1800	1,76895340951e-06	-1,28346095658e-07
2700	1,32344149222e-05	1,91091025211e-07
3600	1,27742233691e-05	-7,6698592186e-09
4500	1,13317078339e-05	-2,40419255863e-08
5400	8,20403758372e-06	-5,21278375029e-08
6300	6,82601697514e-06	-2,2967010143e-08
7200	7,96947703009e-06	1,90576675826e-08
8100	5,15786137957e-06	-4,6860260842e-08
9000	4,55477270874e-06	-1,00514778472e-08
9900	5,33882739155e-06	1,30675780468e-08
10800	4,28760575728e-06	-1,75203605711e-08
11700	4,18674793333e-06	-1,68096373259e-09
12600	4,95472912542e-06	1,27996865349e-08
13500	5,3873168937e-06	7,2097961381e-09
14400	4,39569300437e-06	-1,65270648223e-08
15300	3,83629755575e-06	-9,32325747703e-09
16200	5,34600818726e-06	2,51618438586e-08
17100	4,40622101108e-06	-1,56631196031e-08
18000	4,19891176322e-06	-3,45515413106e-09
18900	4,66690384859e-06	7,7998680895e-09
19800	4,01335035021e-06	-1,08925583063e-08
20700	4,9681302359e-06	1,59129980948e-08
21600	6,12502374466e-06	1,92815584794e-08
22500	6,53687857232e-06	6,86424712771e-09
23400	6,79483753611e-06	4,29931606318e-09
24300	6,49818140415e-06	-4,94426886609e-09
25200	8,0953146397e-06	2,66188872592e-08
26100	9,25442650618e-06	1,9318531108e-08
27000	9,02675833254e-06	-3,79446956071e-09
27900	1,1920811014e-05	4,82342113573e-08
28800	1,8375733629e-05	1,07582043584e-07
29700	2,05196400531e-05	3,5731773735e-08
30600	5,23658677616e-05	5,30770461808e-07
31500	3,94945241148e-05	-2,14522394113e-07
32400	2,65969272764e-05	-2,14959947306e-07
33300	3,03969597222e-05	6,33338740958e-08
34200	1,72645424673e-05	-2,18873620915e-07
35100	3,78869184001e-05	3,43706265547e-07
36000	9,48457914901e-06	-4,73372320852e-07
36900	2,10126529598e-05	1,92134563514e-07
37800	2,92900075284e-05	1,37955909475e-07
38700	-1,20334069798e-07	-4,9017235997e-07
39600	-3,75253777754e-07	-4,24866179927e-09
40500	-1,41895848487e-05	-2,30238851182e-07
41400	-9,13289315044e-06	8,42781949709e-08
42300	-3,35600988008e-06	9,62813878394e-08
43200	-2,62092433513e-06	1,22514257491e-08
44100	-4,02360883206e-07	3,69760575321e-08
45000	-1,83928719217e-06	-2,39487718161e-08
45900	-1,54045755263e-06	4,98049399237e-09
46800	-7,16845273275e-07	1,37268713226e-08
47700	-4,2479961239e-06	-5,88525141771e-08
48600	-1,80359724447e-06	4,07399813239e-08
49500	-7,09861321912e-07	1,82289320426e-08
50400	-6,25336999172e-06	-9,23918111635e-08
51300	-1,00181643472e-06	8,75258926167e-08
52200	-2,30276001474e-06	-2,16823930004e-08
53100	9,52090185086e-06	1,97061031093e-07
54000	9,36540095e-06	-2,59168168106e-09
54900	-3,87700346526e-05	-8,02257260043e-07
55800	6,42362046725e-06	7,53227585331e-07
56700	5,22946558615e-05	7,64517256571e-07
57600	2,01667932928e-05	-5,35464376145e-07
58500	1,1026930926e-06	-3,17735003337e-07
59400	1,48151046513e-06	6,31362287537e-09
60300	1,09110574216e-06	-6,50674538271e-09
61200	1,68545923626e-06	9,90589156824e-09
62100	1,34035520117e-06	-5,75173391818e-09
63000	1,32888151101e-06	-1,9122816926e-10
63900	1,32153124109e-06	-1,22504498649e-10
