time	sensor_1	sensor_2	sensor_3	sensor_4	sensor_5	sensor_6	sensor_7	sensor_8	sensor_9	sensor_10	sensor_11	sensor_12	sensor_13	sensor_14	sensor_15	sensor_16	sensor_17
14400	1,48048106465e-06	1,48048106465e-06	1,48048106465e-06	1,48048106465e-06	1,62204978326e-06	1,62204978326e-06	1,62204978326e-06	1,85868471141e-06	1,85868471141e-06	1,85868471141e-06	1,85868471141e-06	1,85868471141e-06	1,85868471141e-06	1,91496844222e-06	1,91496844222e-06	1,91496844222e-06	1,91496844222e-06
15300	1,22015208158e-06	1,22015208158e-06	1,22015208158e-06	1,22015208158e-06	1,34098394955e-06	1,34098394955e-06	1,34098394955e-06	1,51106856e-06	1,51106856e-06	1,51106856e-06	1,51106856e-06	1,51106856e-06	1,51106856e-06	1,53419210718e-06	1,53419210718e-06	1,53419210718e-06	1,53419210718e-06
16200	-1,72682309681e-06	-1,72682309681e-06	-1,72682309681e-06	-1,72682309681e-06	-1,88364680125e-06	-1,88364680125e-06	-1,88364680125e-06	-2,20946272685e-06	-2,20946272685e-06	-2,20946272685e-06	-2,20946272685e-06	-2,20946272685e-06	-2,20946272685e-06	-2,28414041702e-06	-2,28414041702e-06	-2,28414041702e-06	-2,28414041702e-06
17100	6,19090086253e-07	6,19090086253e-07	6,19090086253e-07	6,19090086253e-07	6,69256220675e-07	6,69256220675e-07	6,69256220675e-07	8,22409822015e-07	8,22409822015e-07	8,22409822015e-07	8,22409822015e-07	8,22409822015e-07	8,22409822015e-07	8,46162516572e-07	8,46162516572e-07	8,46162516572e-07	8,46162516572e-07
18000	-1,7944336724e-08	-1,7944336724e-08	-1,7944336724e-08	-1,7944336724e-08	-2,35956553572e-08	-2,35956553572e-08	-2,35956553572e-08	-2,85130088694e-09	-2,85130088694e-09	-2,85130088694e-09	-2,85130088694e-09	-2,85130088694e-09	-2,85130088694e-09	4,51977569699e-08	4,51977569699e-08	4,51977569699e-08	4,51977569699e-08
18900	-3,18307825996e-07	-3,18307825996e-07	-3,18307825996e-07	-3,18307825996e-07	-3,4914115042e-07	-3,4914115042e-07	-3,4914115042e-07	-3,97644586039e-07	-3,97644586039e-07	-3,97644586039e-07	-3,97644586039e-07	-3,97644586039e-07	-3,97644586039e-07	-4,20380061712e-07	-4,20380061712e-07	-4,20380061712e-07	-4,20380061712e-07
19800	7,98952224478e-07	7,98952224478e-07	7,98952224478e-07	7,98952224478e-07	8,72352773355e-07	8,72352773355e-07	8,72352773355e-07	1,01804266213e-06	1,01804266213e-06	1,01804266213e-06	1,01804266213e-06	1,01804266213e-06	1,01804266213e-06	1,04159713532e-06	1,04159713532e-06	1,04159713532e-06	1,04159713532e-06
20700	-9,36811632869e-07	-9,36811632869e-07	-9,36811632869e-07	-9,36811632869e-07	-1,02184201281e-06	-1,02184201281e-06	-1,02184201281e-06	-1,19888344196e-06	-1,19888344196e-06	-1,19888344196e-06	-1,19888344196e-06	-1,19888344196e-06	-1,19888344196e-06	-1,24630726924e-06	-1,24630726924e-06	-1,24630726924e-06	-1,24630726924e-06
21600	-9,6202164619e-07	-9,6202164619e-07	-9,6202164619e-07	-9,6202164619e-07	-1,04612959852e-06	-1,04612959852e-06	-1,04612959852e-06	-1,24719908582e-06	-1,24719908582e-06	-1,24719908582e-06	-1,24719908582e-06	-1,24719908582e-06	-1,24719908582e-06	-1,31001705596e-06	-1,31001705596e-06	-1,31001705596e-06	-1,31001705596e-06
22500	-7,62037562116e-07	-7,62037562116e-07	-7,62037562116e-07	-7,62037562116e-07	-8,40348265031e-07	-8,40348265031e-07	-8,40348265031e-07	-9,29497472786e-07	-9,29497472786e-07	-9,29497472786e-07	-9,29497472786e-07	-9,29497472786e-07	-9,29497472786e-07	-9,26777593073e-07	-9,26777593073e-07	-9,26777593073e-07	-9,26777593073e-07
23400	-5,33116402952e-07	-5,33116402952e-07	-5,33116402952e-07	-5,33116402952e-07	-5,86398806228e-07	-5,86398806228e-07	-5,86398806228e-07	-6,57786455599e-07	-6,57786455599e-07	-6,57786455599e-07	-6,57786455599e-07	-6,57786455599e-07	-6,57786455599e-07	-6,59662377719e-07	-6,59662377719e-07	-6,59662377719e-07	-6,59662377719e-07
24300	4,57360731695e-07	4,57360731695e-07	4,57360731695e-07	4,57360731695e-07	4,9461334791e-07	4,9461334791e-07	4,9461334791e-07	6,06607082051e-07	6,06607082051e-07	6,06607082051e-07	6,06607082051e-07	6,06607082051e-07	6,06607082051e-07	6,25609529538e-07	6,25609529538e-07	6,25609529538e-07	6,25609529538e-07
25200	-1,64478586077e-06	-1,64478586077e-06	-1,64478586077e-06	-1,64478586077e-06	-1,80022505939e-06	-1,80022505939e-06	-1,80022505939e-06	-2,07416736926e-06	-2,07416736926e-06	-2,07416736926e-06	-2,07416736926e-06	-2,07416736926e-06	-2,07416736926e-06	-2,16041147943e-06	-2,16041147943e-06	-2,16041147943e-06	-2,16041147943e-06
26100	-3,7036105948e-07	-3,7036105948e-07	-3,7036105948e-07	-3,7036105948e-07	-3,9364020462e-07	-3,9364020462e-07	-3,9364020462e-07	-5,25653784229e-07	-5,25653784229e-07	-5,25653784229e-07	-5,25653784229e-07	-5,25653784229e-07	-5,25653784229e-07	-5,55355654058e-07	-5,55355654058e-07	-5,55355654058e-07	-5,55355654058e-07
27000	1,43135922807e-07	1,43135922807e-07	1,43135922807e-07	1,43135922807e-07	1,55122594013e-07	1,55122594013e-07	1,55122594013e-07	1,88203824537e-07	1,88203824537e-07	1,88203824537e-07	1,88203824537e-07	1,88203824537e-07	1,88203824537e-07	2,12136462005e-07	2,12136462005e-07	2,12136462005e-07	2,12136462005e-07
27900	-1,9006339943e-06	-1,9006339943e-06	-1,9006339943e-06	-1,9006339943e-06	-2,07501839502e-06	-2,07501839502e-06	-2,07501839502e-06	-2,42297386453e-06	-2,42297386453e-06	-2,42297386453e-06	-2,42297386453e-06	-2,42297386453e-06	-2,42297386453e-06	-2,51986501929e-06	-2,51986501929e-06	-2,51986501929e-06	-2,51986501929e-06
28800	-3,76114972819e-06	-3,76114972819e-06	-3,76114972819e-06	-3,76114972819e-06	-4,11497288566e-06	-4,11497288566e-06	-4,11497288566e-06	-4,75112784503e-06	-4,75112784503e-06	-4,75112784503e-06	-4,75112784503e-06	-4,75112784503e-06	-4,75112784503e-06	-4,90248041504e-06	-4,90248041504e-06	-4,90248041504e-06	-4,90248041504e-06
29700	-3,26337759641e-06	-3,26337759641e-06	-3,26337759641e-06	-3,26337759641e-06	-3,62770072212e-06	-3,62770072212e-06	-3,62770072212e-06	-3,83570155656e-06	-3,83570155656e-06	-3,83570155656e-06	-3,83570155656e-06	-3,83570155656e-06	-3,83570155656e-06	-3,85094194538e-06	-3,85094194538e-06	-3,85094194538e-06	-3,85094194538e-06
30600	-9,7948439628e-06	-9,7948439628e-06	-9,7948439628e-06	-9,7948439628e-06	-1,06459887609e-05	-1,06459887609e-05	-1,06459887609e-05	-1,27243947481e-05	-1,27243947481e-05	-1,27243947481e-05	-1,27243947481e-05	-1,27243947481e-05	-1,27243947481e-05	-1,33102164414e-05	-1,33102164414e-05	-1,33102164414e-05	-1,33102164414e-05
31500	3,99509613918e-06	3,99509613918e-06	3,99509613918e-06	3,99509613918e-06	4,34966191226e-06	4,34966191226e-06	4,34966191226e-06	5,15297894463e-06	5,15297894463e-06	5,15297894463e-06	5,15297894463e-06	5,15297894463e-06	5,15297894463e-06	5,39248357262e-06	5,39248357262e-06	5,39248357262e-06	5,39248357262e-06
32400	5,67237862842e-06	5,67237862842e-06	5,67237862842e-06	5,67237862842e-06	6,22617195219e-06	6,22617195219e-06	6,22617195219e-06	7,06453996965e-06	7,06453996965e-06	7,06453996965e-06	7,06453996965e-06	7,06453996965e-06	7,06453996965e-06	7,26379360349e-06	7,26379360349e-06	7,26379360349e-06	7,26379360349e-06
33300	-1,8460262578e-06	-1,8460262578e-06	-1,8460262578e-06	-1,8460262578e-06	-2,02331529665e-06	-2,02331529665e-06	-2,02331529665e-06	-2,31378394378e-06	-2,31378394378e-06	-2,31378394378e-06	-2,31378394378e-06	-2,31378394378e-06	-2,31378394378e-06	-2,39956725264e-06	-2,39956725264e-06	-2,39956725264e-06	-2,39956725264e-06
34200	2,64546006891e-06	2,64546006891e-06	2,64546006891e-06	2,64546006891e-06	2,77996531292e-06	2,77996531292e-06	2,77996531292e-06	3,55569417727e-06	3,55569417727e-06	3,55569417727e-06	3,55569417727e-06	3,55569417727e-06	3,55569417727e-06	3,75144372437e-06	3,75144372437e-06	3,75144372437e-06	3,75144372437e-06
35100	-1,03800764149e-05	-1,03800764149e-05	-1,03800764149e-05	-1,03800764149e-05	-1,13303916884e-05	-1,13303916884e-05	-1,13303916884e-05	-1,28851990259e-05	-1,28851990259e-05	-1,28851990259e-05	-1,28851990259e-05	-1,28851990259e-05	-1,28851990259e-05	-1,32799109036e-05	-1,32799109036e-05	-1,32799109036e-05	-1,32799109036e-05
36000	1,82334352738e-05	1,82334352738e-05	1,82334352738e-05	1,82334352738e-05	1,98888470494e-05	1,98888470494e-05	1,98888470494e-05	2,24657033896e-05	2,24657033896e-05	2,24657033896e-05	2,24657033896e-05	2,24657033896e-05	2,24657033896e-05	2,29734589671e-05	2,29734589671e-05	2,29734589671e-05	2,29734589671e-05
36900	-3,38901587155e-06	-3,38901587155e-06	-3,38901587155e-06	-3,38901587155e-06	-3,59128262969e-06	-3,59128262969e-06	-3,59128262969e-06	-4,85815503497e-06	-4,85815503497e-06	-4,85815503497e-06	-4,85815503497e-06	-4,85815503497e-06	-4,85815503497e-06	-5,11054233629e-06	-5,11054233629e-06	-5,11054233629e-06	-5,11054233629e-06
37800	-6,62979379377e-06	-6,62979379377e-06	-6,62979379377e-06	-6,62979379377e-06	-7,25947678116e-06	-7,25947678116e-06	-7,25947678116e-06	-8,2941566648e-06	-8,2941566648e-06	-8,2941566648e-06	-8,2941566648e-06	-8,2941566648e-06	-8,2941566648e-06	-8,61668516982e-06	-8,61668516982e-06	-8,61668516982e-06	-8,61668516982e-06
38700	2,83832504623e-05	2,83832504623e-05	2,83832504623e-05	2,83832504623e-05	3,09891833484e-05	3,09891833484e-05	3,09891833484e-05	3,55543473169e-05	3,55543473169e-05	3,55543473169e-05	3,55543473169e-05	3,55543473169e-05	3,55543473169e-05	3,6773449782e-05	3,6773449782e-05	3,6773449782e-05	3,6773449782e-05
39600	6,38396126632e-06	6,38396126632e-06	6,38396126632e-06	6,38396126632e-06	7,00402000489e-06	7,00402000489e-06	7,00402000489e-06	7,3145065241e-06	7,3145065241e-06	7,3145065241e-06	7,3145065241e-06	7,3145065241e-06	7,3145065241e-06	7,28459189207e-06	7,28459189207e-06	7,28459189207e-06	7,28459189207e-06
40500	6,46862978004e-06	6,46862978004e-06	6,46862978004e-06	6,46862978004e-06	6,96754789511e-06	6,96754789511e-06	6,96754789511e-06	8,68241479665e-06	8,68241479665e-06	8,68241479665e-06	8,68241479665e-06	8,68241479665e-06	8,68241479665e-06	9,12341677683e-06	9,12341677683e-06	9,12341677683e-06	9,12341677683e-06
41400	6,03762370222e-06	6,03762370222e-06	6,03762370222e-06	6,03762370222e-06	6,67369214162e-06	6,67369214162e-06	6,67369214162e-06	7,1690966125e-06	7,1690966125e-06	7,1690966125e-06	7,1690966125e-06	7,1690966125e-06	7,1690966125e-06	7,13773580677e-06	7,13773580677e-06	7,13773580677e-06	7,13773580677e-06
42300	8,27450986673e-05	8,27450986673e-05	8,27450986673e-05	8,27450986673e-05	9,03223567472e-05	9,03223567472e-05	9,03223567472e-05	0,000102480949646	0,000102480949646	0,000102480949646	0,000102480949646	0,000102480949646	0,000102480949646	0,000105146984699	0,000105146984699	0,000105146984699	0,000105146984699
43200	-1,07424468163e-05	-1,07424468163e-05	-1,07424468163e-05	-1,07424468163e-05	-1,17010257959e-05	-1,17010257959e-05	-1,17010257959e-05	-1,35633384613e-05	-1,35633384613e-05	-1,35633384613e-05	-1,35633384613e-05	-1,35633384613e-05	-1,35633384613e-05	-1,39752712581e-05	-1,39752712581e-05	-1,39752712581e-05	-1,39752712581e-05
44100	-4,76097897062e-05	-4,76097897062e-05	-4,76097897062e-05	-4,76097897062e-05	-5,21191031589e-05	-5,21191031589e-05	-5,21191031589e-05	-5,83226150641e-05	-5,83226150641e-05	-5,83226150641e-05	-5,83226150641e-05	-5,83226150641e-05	-5,83226150641e-05	-5,9742797171e-05	-5,9742797171e-05	-5,9742797171e-05	-5,9742797171e-05
45000	2,95778188475e-05	2,95778188475e-05	2,95778188475e-05	2,95778188475e-05	3,21969846777e-05	3,21969846777e-05	3,21969846777e-05	3,62354844806e-05	3,62354844806e-05	3,62354844806e-05	3,62354844806e-05	3,62354844806e-05	3,62354844806e-05	3,74235350195e-05	3,74235350195e-05	3,74235350195e-05	3,74235350195e-05
45900	-1,80468886364e-06	-1,80468886364e-06	-1,80468886364e-06	-1,80468886364e-06	-2,07524728546e-06	-2,07524728546e-06	-2,07524728546e-06	-1,60946187398e-06	-1,60946187398e-06	-1,60946187398e-06	-1,60946187398e-06	-1,60946187398e-06	-1,60946187398e-06	-1,67853074524e-06	-1,67853074524e-06	-1,67853074524e-06	-1,67853074524e-06
46800	-2,04971137755e-05	-2,04971137755e-05	-2,04971137755e-05	-2,04971137755e-05	-2,2350924475e-05	-2,2350924475e-05	-2,2350924475e-05	-2,58014493573e-05	-2,58014493573e-05	-2,58014493573e-05	-2,58014493573e-05	-2,58014493573e-05	-2,58014493573e-05	-2,65870844858e-05	-2,65870844858e-05	-2,65870844858e-05	-2,65870844858e-05
47700	6,14673529797e-05	6,14673529797e-05	6,14673529797e-05	6,14673529797e-05	6,73555491151e-05	6,73555491151e-05	6,73555491151e-05	7,50873699813e-05	7,50873699813e-05	7,50873699813e-05	7,50873699813e-05	7,50873699813e-05	7,50873699813e-05	7,68634748491e-05	7,68634748491e-05	7,68634748491e-05	7,68634748491e-05
48600	-4,01429849323e-05	-4,01429849323e-05	-4,01429849323e-05	-4,01429849323e-05	-4,38081154637e-05	-4,38081154637e-05	-4,38081154637e-05	-4,98652228136e-05	-4,98652228136e-05	-4,98652228136e-05	-4,98652228136e-05	-4,98652228136e-05	-4,98652228136e-05	-5,10627527581e-05	-5,10627527581e-05	-5,10627527581e-05	-5,10627527581e-05
49500	-2,35319875997e-05	-2,35319875997e-05	-2,35319875997e-05	-2,35319875997e-05	-2,56713690985e-05	-2,56713690985e-05	-2,56713690985e-05	-2,81997148306e-05	-2,81997148306e-05	-2,81997148306e-05	-2,81997148306e-05	-2,81997148306e-05	-2,81997148306e-05	-2,88596401535e-05	-2,88596401535e-05	-2,88596401535e-05	-2,88596401535e-05
50400	7,91749822841e-05	7,91749822841e-05	7,91749822841e-05	7,91749822841e-05	8,64003337432e-05	8,64003337432e-05	8,64003337432e-05	9,81528728629e-05	9,81528728629e-05	9,81528728629e-05	9,81528728629e-05	9,81528728629e-05	9,81528728629e-05	0,000100795197992	0,000100795197992	0,000100795197992	0,000100795197992
51300	-7,87167209497e-05	-7,87167209497e-05	-7,87167209497e-05	-7,87167209497e-05	-8,59438041647e-05	-8,59438041647e-05	-8,59438041647e-05	-9,71406014954e-05	-9,71406014954e-05	-9,71406014954e-05	-9,71406014954e-05	-9,71406014954e-05	-9,71406014954e-05	-9,9542068338e-05	-9,9542068338e-05	-9,9542068338e-05	-9,9542068338e-05
52200	-4,50623557416e-05	-4,50623557416e-05	-4,50623557416e-05	-4,50623557416e-05	-4,9213012586e-05	-4,9213012586e-05	-4,9213012586e-05	-5,59245965087e-05	-5,59245965087e-05	-5,59245965087e-05	-5,59245965087e-05	-5,59245965087e-05	-5,59245965087e-05	-5,75216890607e-05	-5,75216890607e-05	-5,75216890607e-05	-5,75216890607e-05
53100	-2,43218209991e-05	-2,43218209991e-05	-2,43218209991e-05	-2,43218209991e-05	-2,65229458346e-05	-2,65229458346e-05	-2,65229458346e-05	-3,00844645329e-05	-3,00844645329e-05	-3,00844645329e-05	-3,00844645329e-05	-3,00844645329e-05	-3,00844645329e-05	-3,08487326842e-05	-3,08487326842e-05	-3,08487326842e-05	-3,08487326842e-05
54000	6,24862146321e-07	6,24862146321e-07	6,24862146321e-07	6,24862146321e-07	6,55947989031e-07	6,55947989031e-07	6,55947989031e-07	7,49129085919e-07	7,49129085919e-07	7,49129085919e-07	7,49129085919e-07	7,49129085919e-07	7,49129085919e-07	8,03045168413e-07	8,03045168413e-07	8,03045168413e-07	8,03045168413e-07
54900	4,51362535281e-05	4,51362535281e-05	4,51362535281e-05	4,51362535281e-05	4,92331925771e-05	4,92331925771e-05	4,92331925771e-05	5,6084146619e-05	5,6084146619e-05	5,6084146619e-05	5,6084146619e-05	5,6084146619e-05	5,6084146619e-05	5,77238444528e-05	5,77238444528e-05	5,77238444528e-05	5,77238444528e-05
55800	-3,88292484099e-05	-3,88292484099e-05	-3,88292484099e-05	-3,88292484099e-05	-4,22781019827e-05	-4,22781019827e-05	-4,22781019827e-05	-4,82050368347e-05	-4,82050368347e-05	-4,82050368347e-05	-4,82050368347e-05	-4,82050368347e-05	-4,82050368347e-05	-4,97239945885e-05	-4,97239945885e-05	-4,97239945885e-05	-4,97239945885e-05
56700	-2,29632162502e-05	-2,29632162502e-05	-2,29632162502e-05	-2,29632162502e-05	-2,50635005714e-05	-2,50635005714e-05	-2,50635005714e-05	-2,86092298747e-05	-2,86092298747e-05	-2,86092298747e-05	-2,86092298747e-05	-2,86092298747e-05	-2,86092298747e-05	-2,94972665946e-05	-2,94972665946e-05	-2,94972665946e-05	-2,94972665946e-05
57600	1,22300949561e-05	1,22300949561e-05	1,22300949561e-05	1,22300949561e-05	1,33410595943e-05	1,33410595943e-05	1,33410595943e-05	1,54437267102e-05	1,54437267102e-05	1,54437267102e-05	1,54437267102e-05	1,54437267102e-05	1,54437267102e-05	1,60763002545e-05	1,60763002545e-05	1,60763002545e-05	1,60763002545e-05
58500	-1,51514211359e-05	-1,51514211359e-05	-1,51514211359e-05	-1,51514211359e-05	-1,65870417326e-05	-1,65870417326e-05	-1,65870417326e-05	-1,89077657037e-05	-1,89077657037e-05	-1,89077657037e-05	-1,89077657037e-05	-1,89077657037e-05	-1,89077657037e-05	-1,93314473907e-05	-1,93314473907e-05	-1,93314473907e-05	-1,93314473907e-05
59400	-4,00719631213e-06	-4,00719631213e-06	-4,00719631213e-06	-4,00719631213e-06	-4,38509621184e-06	-4,38509621184e-06	-4,38509621184e-06	-5,06275972682e-06	-5,06275972682e-06	-5,06275972682e-06	-5,06275972682e-06	-5,06275972682e-06	-5,06275972682e-06	-5,30231687292e-06	-5,30231687292e-06	-5,30231687292e-06	-5,30231687292e-06
60300	1,05739768962e-06	1,05739768962e-06	1,05739768962e-06	1,05739768962e-06	1,09159200449e-06	1,09159200449e-06	1,09159200449e-06	1,66398402063e-06	1,66398402063e-06	1,66398402063e-06	1,66398402063e-06	1,66398402063e-06	1,66398402063e-06	1,85954147086e-06	1,85954147086e-06	1,85954147086e-06	1,85954147086e-06
61200	-4,78840222642e-06	-4,78840222642e-06	-4,78840222642e-06	-4,78840222642e-06	-5,19965818935e-06	-5,19965818935e-06	-5,19965818935e-06	-6,25208855784e-06	-6,25208855784e-06	-6,25208855784e-06	-6,25208855784e-06	-6,25208855784e-06	-6,25208855784e-06	-6,54395800907e-06	-6,54395800907e-06	-6,54395800907e-06	-6,54395800907e-06
62100	5,56095350539e-06	5,56095350539e-06	5,56095350539e-06	5,56095350539e-06	6,07690180104e-06	6,07690180104e-06	6,07690180104e-06	7,06861068038e-06	7,06861068038e-06	7,06861068038e-06	7,06861068038e-06	7,06861068038e-06	7,06861068038e-06	7,24172240184e-06	7,24172240184e-06	7,24172240184e-06	7,24172240184e-06
63000	-7,60202655283e-07	-7,60202655283e-07	-7,60202655283e-07	-7,60202655283e-07	-8,36828160467e-07	-8,36828160467e-07	-8,36828160467e-07	-9,35747297158e-07	-9,35747297158e-07	-9,35747297158e-07	-9,35747297158e-07	-9,35747297158e-07	-9,35747297158e-07	-9,40517909427e-07	-9,40517909427e-07	-9,40517909427e-07	-9,40517909427e-07
63900	2,07979085594e-06	2,07979085594e-06	2,07979085594e-06	2,07979085594e-06	2,32451224939e-06	2,32451224939e-06	2,32451224939e-06	2,38439623336e-06	2,38439623336e-06	2,38439623336e-06	2,38439623336e-06	2,38439623336e-06	2,38439623336e-06	2,38028355882e-06	2,38028355882e-06	2,38028355882e-06	2,38028355882e-06
64800	3,97769215533e-06	3,97769215533e-06	3,97769215533e-06	3,97769215533e-06	4,3626387506e-06	4,3626387506e-06	4,3626387506e-06	4,99525092163e-06	4,99525092163e-06	4,99525092163e-06	4,99525092163e-06	4,99525092163e-06	4,99525092163e-06	5,17479465715e-06	5,17479465715e-06	5,17479465715e-06	5,17479465715e-06
65700	-7,5222874968e-06	-7,5222874968e-06	-7,5222874968e-06	-7,5222874968e-06	-8,23842590512e-06	-8,23842590512e-06	-8,23842590512e-06	-9,48887760809e-06	-9,48887760809e-06	-9,48887760809e-06	-9,48887760809e-06	-9,48887760809e-06	-9,48887760809e-06	-9,76439060519e-06	-9,76439060519e-06	-9,76439060519e-06	-9,76439060519e-06
66600	6,24569034366e-07	6,24569034366e-07	6,24569034366e-07	6,24569034366e-07	6,44892901494e-07	6,44892901494e-07	6,44892901494e-07	9,82243361129e-07	9,82243361129e-07	9,82243361129e-07	9,82243361129e-07	9,82243361129e-07	9,82243361129e-07	1,10569329164e-06	1,10569329164e-06	1,10569329164e-06	1,10569329164e-06
67500	3,60352231471e-06	3,60352231471e-06	3,60352231471e-06	3,60352231471e-06	3,93252383903e-06	3,93252383903e-06	3,93252383903e-06	4,60701849494e-06	4,60701849494e-06	4,60701849494e-06	4,60701849494e-06	4,60701849494e-06	4,60701849494e-06	4,83694683638e-06	4,83694683638e-06	4,83694683638e-06	4,83694683638e-06
