time	I_imag	d/dt
126000	-4,00828195208e-07	-9,87384339805e-10
126900	-4,54140631726e-07	-8,88540608637e-10
127800	-3,22206376044e-07	2,19890426137e-09
128700	-5,64993141236e-07	-4,04644608653e-09
129600	-4,8789303752e-07	1,2850017286e-09
130500	-3,72807550016e-07	1,91809145839e-09
131400	-2,49775026708e-07	2,05054205513e-09
132300	-2,8397229949e-07	-5,69954546354e-10
133200	1,6149005662e-07	7,42437260182e-09
134100	-9,76749289462e-06	-1,65483049187e-07
135000	-2,03945625913e-07	1,59392454479e-07
135900	-2,6454633542e-07	-1,01001182511e-09
136800	-1,68312310569e-07	1,60390041418e-09
137700	-5,73502680306e-07	-6,75317282895e-09
138600	-8,61460317779e-07	-4,79929395788e-09
139500	-1,3206392493e-07	1,21566065475e-08
140400	-1,2539497785e-06	-1,86980975595e-08
141300	8,2471251542e-07	3,46443715654e-08
142200	8,72698051988e-08	-1,2290711837e-08
143100	5,13955518775e-08	-5,97904222022e-10
144000	4,09280165034e-06	6,73567683078e-08
144900	6,3160810853e-06	3,70546572493e-08
145800	4,52062075908e-06	-2,99243387702e-08
146700	9,47959880322e-07	-5,95443479794e-08
147600	3,68569844344e-06	4,5628976052e-08
148500	2,77030763232e-07	-5,68111280034e-08
149400	-2,73414252048e-07	-9,174083588e-09
150300	-2,10999506921e-07	1,04024575212e-09
151200	-2,8560208114e-07	-1,243376237e-09
152100	-2,82645970247e-07	4,92685148921e-11
153000	-3,92233933366e-07	-1,82646605199e-09
153900	-5,46334439302e-07	-2,5683417656e-09
154800	6,89603073897e-07	2,05989585533e-08
155700	6,71892026527e-07	-2,95184122842e-10
156600	7,32037761602e-07	1,00242891791e-09
157500	5,03495830236e-07	-3,80903218943e-09
158400	-2,9912948092e-07	-1,33770885193e-08
159300	3,77335846591e-07	1,12744221252e-08
160200	-2,65864819201e-07	-1,07200110965e-08
161100	2,85346356838e-07	9,18685293398e-09
162000	3,07989425661e-06	4,65757983295e-08
162900	-2,45371242069e-07	-5,54210916446e-08
163800	-2,6500894058e-07	-3,27294975177e-10
164700	6,26083691841e-08	5,46028849606e-09
165600	2,03854204912e-06	3,2932227999e-08
166500	2,42240188864e-07	-2,99383643377e-08
167400	5,79774518854e-07	5,6255721665e-09
168300	2,15893661935e-07	-6,06468094865e-09
169200	1,10744385157e-06	1,48591698273e-08
170100	1,92523281377e-06	1,36298160365e-08
171000	1,12443507805e-06	-1,33466289285e-08
171900	1,85587064503e-06	1,2190592783e-08
172800	1,95722845501e-06	1,68929683293e-09
173700	3,60107529954e-07	-2,66186820842e-08
174600	2,94067154728e-06	4,30094002887e-08
175500	3,25700293495e-06	5,27218979461e-09
176400	1,77266430068e-06	-2,47389772378e-08
177300	3,24485278864e-06	2,45364747993e-08
178200	5,96747249598e-07	-4,41350923174e-08
179100	9,39185327513e-07	5,70730129859e-09
180000	3,96362530063e-08	-1,49924845751e-08
180900	5,66740165673e-07	8,78506521111e-09
181800	4,03483273774e-07	-2,72094819831e-09
182700	3,51287418879e-07	-8,69930914919e-10
183600	1,82604618504e-07	-2,81138000625e-09
184500	1,99221292354e-07	2,76944564159e-10
185400	6,19001667522e-07	6,99633958614e-09
186300	4,4425961513e-07	-2,91236753987e-09
187200	3,18243146823e-07	-2,10027447179e-09
188100	2,15056540174e-07	-1,71977677748e-09
189000	4,70846141392e-07	4,26316002031e-09
189900	7,91602359199e-07	5,34593696345e-09
190800	5,29951299141e-07	-4,36085100097e-09
191700	1,75059444525e-07	-5,91486424361e-09
192600	4,28903161861e-07	4,23072862228e-09
193500	3,35062549531e-07	-1,5640102055e-09
194400	1,27816329273e-06	1,57183457199e-08
195300	4,97145589205e-07	-1,30169617254e-08
196200	1,91963654782e-07	-5,08636557372e-09
197100	9,36863627388e-08	-1,63795486739e-09
198000	1,39210194097e-06	2,16402596371e-08
198900	2,30762521707e-06	1,52587212683e-08
199800	9,37311835239e-07	-2,28385563638e-08
200700	1,77684805481e-07	-1,2660450496e-08
201600	8,54880111188e-06	1,39518605107e-07
202500	1,74752248345e-07	-1,39567481059e-07
203400	1,18958833977e-06	1,6913934857e-08
204300	5,40220717657e-06	7,02103139467e-08
205200	4,09195225308e-07	-8,32168658544e-08
206100	4,02076109886e-07	-1,18651923702e-10
207000	1,13853064279e-05	1,83053838634e-07
207900	9,10370977959e-06	-3,80266108054e-08
208800	-2,10323980475e-07	-1,55233896001e-07
209700	-2,74393074917e-06	-4,22267794783e-08
210600	-1,75970061662e-08	4,54388957168e-08
211500	-3,16286616327e-07	-4,97816016935e-09
212400	-4,25117371907e-07	-1,81384592633e-09
213300	-1,33691466494e-07	4,85709842355e-09
214200	-3,01442777229e-07	-2,79585517892e-09
215100	-4,64796741794e-06	-7,24420773451e-08
216000	-1,03730061357e-07	7,57372892763e-08
216900	-3,58025475219e-07	-4,23825689771e-09
217800	-1,28531349883e-05	-2,08251825218e-07
218700	-1,86591443338e-07	2,11109059083e-07
219600	-5,96622548541e-07	-6,83385175337e-09
220500	-1,12771741558e-06	-8,85158111739e-09
221400	-1,52444299205e-06	-6,61209294103e-09
222300	-3,10920560044e-06	-2,64127101399e-08
223200	4,30563387872e-06	1,23580657986e-07
224100	-3,34209217234e-06	-1,27462100851e-07
225000	-4,54815094612e-06	-2,0100979563e-08
225900	-1,07886006471e-06	5,78215146901e-08
226800	2,00424834691e-06	5,13851401936e-08
227700	1,69912576403e-06	-5,08537638128e-09
228600	5,60591073362e-06	6,51130828266e-08
229500	7,75107146344e-06	3,57526788302e-08
230400	-2,97230721006e-07	-1,34138369741e-07
231300	9,68077676489e-06	1,66300124765e-07
232200	-2,82311032178e-07	-1,66051463285e-07
233100	-3,18640505518e-07	-6,05491222325e-10
234000	1,18374907827e-06	2,50398263965e-08
234900	-2,42257917759e-07	-2,37667832671e-08
235800	-1,62361876004e-07	1,33160069592e-09
236700	-2,18532528683e-07	-9,36177544645e-10
237600	-2,75506686928e-07	-9,49569304085e-10
238500	-2,06693564849e-07	1,14688536797e-09
239400	-3,00585866949e-07	-1,56487170166e-09
240300	-2,24521724763e-07	1,26773570311e-09
241200	-4,07317682092e-07	-3,04659928883e-09
242100	-4,16025743208e-07	-1,45134351929e-10
243000	-4,02086197567e-07	2,32325760686e-10
243900	-4,31610287842e-07	-4,92068171258e-10
244800	-4,28477192703e-07	5,22182523282e-11
245700	4,0944025031e-07	1,39652907169e-08
246600	2,67329748522e-07	-2,36850836314e-09
247500	2,88783459412e-07	3,57561848173e-10
248400	2,6659841085e-07	-3,69750809368e-10
249300	2,7895829064e-07	2,05997996502e-10
250200	2,55877085668e-07	-3,84686749542e-10
251100	1,29212893131e-06	1,7270864094e-08
252000	3,14161417171e-06	3,08247540067e-08
252900	3,99038833543e-06	1,41462360619e-08
253800	1,28320610049e-06	-4,51197039156e-08
254700	2,93130372906e-06	2,74682938094e-08
255600	2,01960476611e-06	-1,51949827158e-08
256500	4,59636167621e-06	4,29459485017e-08
257400	5,76936020583e-06	1,95499754937e-08
258300	4,24688867559e-06	-2,5374525504e-08
259200	2,59967406187e-06	-2,74535768954e-08
260100	5,35161429212e-07	-3,44085438776e-08
261000	4,662332411e-07	-1,14880313521e-09
261900	2,35269597197e-06	3,14410455146e-08
262800	2,38022860456e-06	4,5887720977e-10
263700	1,20632064148e-06	-1,9565132718e-08
264600	7,69517442943e-07	-7,280053309e-09
265500	9,69424600601e-08	-1,12095830481e-08
266400	1,2630352674e-06	1,94348801223e-08
267300	1,12560728174e-06	-2,29046642765e-09
