time	I_imag	d/dt
0	1,00835305513e-05	0
900	1,97241875835e-05	1,60677617203e-07
1800	3,21104893518e-06	-2,75218977472e-07
2700	2,6195521797e-05	3,83074547697e-07
3600	2,52159155779e-05	-1,63267703188e-08
4500	2,04344717095e-05	-7,96907311402e-08
5400	1,59739833651e-05	-7,43414724059e-08
6300	1,38204273668e-05	-3,5892599972e-08
7200	1,66149861527e-05	4,65759797654e-08
8100	1,05029774873e-05	-1,01866811091e-07
9000	8,81115122834e-06	-2,81971043156e-08
9900	9,71237288461e-06	1,50203609378e-08
10800	8,10018610458e-06	-2,68697796671e-08
11700	8,97637793296e-06	1,46031971397e-08
12600	1,03296301322e-05	2,25542033203e-08
13500	1,13871204676e-05	1,76248389232e-08
14400	8,72865375149e-06	-4,43077786015e-08
15300	7,28248426615e-06	-2,41028247555e-08
16200	1,03897947345e-05	5,17885078051e-08
17100	9,27753393643e-06	-1,85376799672e-08
18000	8,18923645014e-06	-1,81382914381e-08
18900	8,965367628e-06	1,29355196309e-08
19800	7,80589945299e-06	-1,93244695835e-08
20700	9,64714112217e-06	3,06873611531e-08
21600	1,21038465277e-05	4,09450900929e-08
22500	1,27753178029e-05	1,11911879198e-08
23400	1,3349532588e-05	9,57024641783e-09
24300	1,23679096052e-05	-1,63603830461e-08
25200	1,66106463984e-05	7,07122798868e-08
26100	1,79899757116e-05	2,29888218864e-08
27000	1,70591928539e-05	-1,5513047628e-08
27900	2,26913902927e-05	9,38699573122e-08
28800	3,43621536964e-05	1,94512723395e-07
29700	4,04710299781e-05	1,01814604695e-07
30600	9,90512759031e-05	9,76337432084e-07
31500	7,21745062943e-05	-4,47946160147e-07
32400	4,82905900405e-05	-3,98065270897e-07
33300	5,66972005846e-05	1,40110175734e-07
34200	4,11923008573e-05	-2,58414995456e-07
35100	8,75793512244e-05	7,7311750612e-07
36000	2,36813233536e-05	-1,06496713118e-06
36900	3,91695866071e-05	2,58137720893e-07
37800	7,0340975338e-05	5,19523145514e-07
38700	-5,16373633176e-07	-1,18095581619e-06
39600	-2,20646361654e-06	-2,81681663893e-08
40500	-1,07854867901e-05	-1,42983719559e-07
41400	-1,34449723884e-05	-4,43247599725e-08
42300	-1,82786837581e-06	1,9361840021e-07
43200	-1,46964116665e-06	5,97045348612e-09
44100	-1,07539111435e-07	2,27017009202e-08
45000	-1,44838697146e-06	-2,23474643338e-08
45900	-9,1919383294e-07	8,81988564203e-09
46800	-4,77730078649e-07	7,35772923818e-09
47700	-2,63227883401e-06	-3,59091459227e-08
48600	-1,17048688034e-06	2,43631992279e-08
49500	-2,80850115253e-07	1,48272794181e-08
50400	-4,042918019e-06	-6,27011317292e-08
51300	-5,44221457699e-07	5,83116093551e-08
52200	-3,44106330739e-07	3,33525211601e-09
53100	2,75199810464e-05	4,64401456286e-07
54000	2,46088917834e-05	-4,85181543835e-08
54900	-5,62190166826e-05	-1,34713180777e-06
55800	1,27748064429e-05	1,14989705209e-06
56700	0,000103294472549	1,50866110176e-06
57600	3,70319968849e-05	-1,1043745944e-06
58500	1,34015246386e-06	-5,94864073684e-07
59400	1,94354937892e-06	1,00566152511e-08
60300	1,52163920798e-06	-7,03183618241e-09
61200	2,43176104971e-06	1,51686973622e-08
62100	1,95896803717e-06	-7,87988354233e-09
63000	2,00893975514e-06	8,32861966142e-10
63900	1,98108105102e-06	-4,6431173535e-10
64800	8,72007477291e-05	1,42032777797e-06
65700	2,10428062265e-06	-1,41827445177e-06
66600	1,87436471731e-06	-3,83193175571e-09
67500	1,07616941754e-06	-1,33032549961e-08
68400	2,00217538512e-06	1,5433432793e-08
69300	1,79014190843e-06	-3,53389127812e-09
70200	2,61529679013e-06	1,37525813616e-08
71100	3,73806190912e-06	1,87127519832e-08
72000	3,91141285018e-06	2,88918235106e-09
72900	3,52779809156e-06	-6,39357931042e-09
73800	2,60905442617e-06	-1,53123944231e-08
74700	2,5322460825e-06	-1,28013906116e-09
75600	1,54732102936e-06	-1,64154175524e-08
76500	1,68987098977e-06	2,37583267355e-09
77400	8,68038434626e-05	1,41856620788e-06
78300	1,70766862248e-06	-1,41826958067e-06
79200	8,23460393655e-05	1,34397284572e-06
80100	7,78889774018e-05	-7,42843660615e-08
81000	6,41105292463e-05	-2,29640802591e-07
81900	7,01382631618e-05	1,00462231923e-07
82800	4,92393050939e-05	-3,48315967798e-07
83700	4,2865954386e-05	-1,06222511797e-07
84600	4,1690018054e-05	-1,95989388679e-08
85500	3,21100616473e-05	-1,59665940112e-07
86400	1,72060120157e-05	-2,48400827192e-07
87300	1,79353256556e-05	1,2155227332e-08
88200	1,67212369256e-05	-2,02348121679e-08
89100	1,16452893922e-05	-8,45991255553e-08
90000	8,65370983807e-06	-4,98596592361e-08
90900	1,08183520623e-05	3,60773704037e-08
91800	7,79776775408e-06	-5,03430718035e-08
92700	9,9126320578e-06	3,52477383954e-08
93600	1,04401855699e-05	8,79255853543e-09
94500	8,56304661525e-06	-3,12856492446e-08
95400	7,95624794501e-06	-1,01133111708e-08
96300	6,82083305911e-06	-1,89235814316e-08
97200	7,74838387213e-06	1,5459180217e-08
98100	8,45629418628e-06	1,17985052359e-08
99000	8,13680954415e-06	-5,32474403543e-09
99900	8,03798707373e-06	-1,64704117376e-09
100800	6,04095550991e-06	-3,3283859397e-08
101700	7,80009528179e-06	2,93189961981e-08
102600	8,48692668474e-06	1,14471900491e-08
103500	7,80859055447e-06	-1,13056021711e-08
104400	1,02810768642e-05	4,12081051617e-08
105300	1,03305728295e-05	8,24932754912e-10
106200	1,1736183703e-05	2,34268478922e-08
107100	1,84972468991e-05	1,12684386601e-07
108000	2,73323805234e-05	1,47252227071e-07
108900	3,11427782728e-05	6,35066291577e-08
109800	4,07968985805e-05	1,60902005128e-07
110700	4,27896700545e-05	3,32128578994e-08
111600	5,82716158469e-05	2,58032429873e-07
112500	5,78333702871e-05	-7,30409266343e-09
113400	7,30944271087e-05	2,54350947027e-07
114300	7,9339023853e-05	1,04076612406e-07
115200	2,0764405939e-06	-1,28770972099e-06
116100	1,7614205536e-06	-5,25033400497e-09
117000	2,52861660722e-06	1,27866008938e-08
117900	8,33080489906e-05	1,34632387306e-06
118800	2,91530782789e-06	-1,33987901938e-06
119700	3,12519762624e-05	4,72277807242e-07
120600	-1,65838871215e-07	-5,23630252227e-07
121500	3,80292492821e-05	6,36584802556e-07
122400	-3,61790849799e-07	-6,39850668866e-07
123300	-1,93446389167e-07	2,80574101052e-09
124200	-2,96649877856e-07	-1,7200581448e-09
125100	-1,05113205595e-06	-1,25747029683e-08
126000	-1,31868492863e-06	-4,45921454456e-09
126900	-1,56750090807e-06	-4,14693299077e-09
127800	-1,07945588459e-06	8,1340837247e-09
128700	-1,91122599253e-06	-1,38628351323e-08
129600	-1,59852621333e-06	5,21166298669e-09
130500	-1,23235188585e-06	6,10290545798e-09
131400	-7,95939641615e-07	7,27353740389e-09
132300	-9,20962967723e-07	-2,08372210181e-09
133200	-5,12761130989e-07	6,80336394558e-09
134100	-7,12798942284e-05	-1,17945221829e-06
135000	-6,72850865031e-07	1,17678405606e-06
135900	-8,45973531676e-07	-2,88537777742e-09
136800	-5,74413687195e-07	4,52599740803e-09
137700	-1,88679577743e-06	-2,18730348373e-08
138600	-2,82776181753e-06	-1,5682767335e-08
139500	-4,38324477108e-07	3,98239556737e-08
140400	-2,00650649534e-05	-3,27112341272e-07
141300	4,40372546446e-06	4,07813173631e-07
142200	6,63890457022e-07	-6,23305834574e-08
143100	5,7254653321e-06	8,43595812513e-08
144000	7,53240752772e-05	1,15997683242e-06
144900	6,80016868657e-05	-1,22039806858e-07
145800	5,20223530939e-05	-2,66322229531e-07
146700	8,94225286567e-05	6,23336259381e-07
147600	8,31013256806e-05	-1,05353382936e-07
148500	1,78632439786e-06	-1,35525002138e-06
149400	1,82376184413e-06	6,23957437783e-10
150300	1,51567886054e-06	-5,13471639315e-09
151200	2,08359891935e-06	9,46533431351e-09
152100	2,01418048811e-06	-1,15697385395e-09
153000	2,77368907447e-06	1,26584764392e-08
153900	3,67600002179e-06	1,50385157887e-08
154800	4,48097581893e-06	1,34162632855e-08
155700	4,33881753068e-06	-2,36930480406e-09
156600	4,41153512274e-06	1,21195986754e-09
157500	3,23808115461e-06	-1,95575661354e-08
158400	2,31621509943e-06	-1,53644342531e-08
159300	2,48729130119e-06	2,85127002935e-09
160200	1,80592455546e-06	-1,13561124289e-08
161100	1,95304494676e-06	2,45200652164e-09
162000	0,00010360722213	1,69423628639e-06
162900	1,7503619378e-06	-1,69761433654e-06
163800	1,77058987998e-06	3,37132369539e-10
164700	8,12205559543e-05	1,32416610124e-06
165600	7,69322252175e-05	-7,14721789471e-08
166500	7,82688459387e-05	2,22770120192e-08
167400	6,80771322665e-05	-1,69861894536e-07
168300	5,61776253788e-05	-1,98325114796e-07
