time	sensor_1	sensor_2	sensor_3	sensor_4	sensor_5	sensor_6	sensor_7	sensor_8	sensor_9	sensor_10	sensor_11	sensor_12	sensor_13	sensor_14	sensor_15	sensor_16	sensor_17
179100	1,69663641984e-07	6,27235175408e-08	0,0	1,11226292356e-07	1,11226292356e-07	8,39743997623e-08	2,78812679678e-08	6,27235175408e-08	0,0	2,89609868977e-08	3,62687023936e-08	8,78891541258e-08	4,05993060284e-08	8,78891541258e-08	5,70730129859e-09	4,07857076478e-08	4,15848041526e-08
180000	-1,97079391906e-07	-7,29950415658e-08	0,0	-1,29070739691e-07	-1,29070739691e-07	-8,59941808232e-08	-4,38007981204e-08	-7,29950415658e-08	0,0	-4,8706660199e-08	-4,10773019534e-08	-1,06119804439e-07	-5,73815970336e-08	-1,06119804439e-07	-1,49924845751e-08	-5,4787767112e-08	-3,51946447652e-08
180900	-1,3030863945e-07	-5,07982984519e-08	0,0	-8,29457084385e-08	-8,29457084385e-08	-5,31923297723e-08	-3,02005342433e-08	-5,07982984519e-08	0,0	-4,05205315735e-08	-3,17332852433e-08	-9,34393008722e-08	-3,03245695975e-08	-9,34393008722e-08	8,78506521111e-09	-5,78661045911e-08	-4,60152519423e-08
181800	-1,93354144508e-08	-7,48001176929e-09	0,0	-1,23613047595e-08	-1,23613047595e-08	-6,45378368693e-09	-5,97369787466e-09	-7,48001176929e-09	0,0	-9,56547766213e-09	9,43498342391e-09	-2,51238709527e-09	-5,06807805137e-09	-2,51238709527e-09	-2,72094819831e-09	-8,02372569683e-10	1,03361477603e-09
182700	-2,66605913693e-10	2,84403442957e-09	0,0	-2,95757972232e-09	-2,95757972232e-09	-5,93842825028e-09	2,94899230048e-09	2,84403442957e-09	0,0	1,46396406499e-08	-1,30173532946e-09	1,07540044983e-08	5,5715255832e-09	1,07540044983e-08	-8,69930914919e-10	9,75983855799e-09	1,91266920178e-09
183600	1,63090764353e-08	4,72373365362e-09	0,0	1,19254615587e-08	1,19254615587e-08	7,39864987399e-09	4,5992517768e-09	4,72373365362e-09	0,0	2,36624071409e-09	5,22526589976e-09	1,17675487491e-08	6,33280132392e-10	1,17675487491e-08	-2,81138000625e-09	1,15621284039e-08	9,19013602687e-09
184500	-5,17449992422e-08	-1,75991549118e-08	0,0	-3,53687733146e-08	-3,53687733146e-08	-1,65728309273e-08	-1,89980798504e-08	-1,75991549118e-08	0,0	-1,49739970332e-08	-1,40868103194e-09	-2,57284383389e-08	-8,38818584234e-09	-2,57284383389e-08	2,76944564159e-10	-1,27129658644e-08	-1,27985768494e-08
185400	6,45349898674e-08	2,15101188986e-08	0,0	4,45266232418e-08	4,45266232418e-08	2,71680592754e-08	1,76167792057e-08	2,15101188986e-08	0,0	-7,28165855905e-10	1,84285199479e-09	1,28124703211e-08	9,74471557632e-09	1,28124703211e-08	6,99633958614e-09	-3,98406982148e-09	3,07858280375e-09
186300	-1,10770273031e-07	-4,00637533533e-08	0,0	-7,34565583816e-08	-7,34565583816e-08	-4,8479520159e-08	-2,5388381998e-08	-4,00637533533e-08	0,0	-1,16893775081e-08	-1,31340002629e-08	-4,50844534987e-08	-1,99762671164e-08	-4,50844534987e-08	-2,91236753987e-09	-2,03943417275e-08	-2,18524477211e-08
187200	3,8487579657e-08	1,41683658325e-08	0,0	2,52881720166e-08	2,52881720166e-08	1,78070112883e-08	7,62122711643e-09	1,41683658325e-08	0,0	7,99246222213e-09	7,9614896457e-09	2,15195888113e-08	8,74210902635e-09	2,15195888113e-08	-2,10027447179e-09	1,38052551245e-08	9,87875585651e-09
