time	Va	d/dt
155700	-0,0038122755838	1,13711281528e-06
156600	-0,00356439878294	4,1312800143e-06
157500	-0,00385313284637	-4,81223439047e-06
158400	-0,00363517595696	3,6326148235e-06
159300	-0,00348911550303	2,43434089887e-06
160200	-0,0028348196546	1,09049308072e-05
161100	-0,00289287129042	-9,67527263647e-07
162000	-0,00270454795021	3,13872233674e-06
162900	-0,00279028226325	-1,42890521726e-06
163800	-0,00272549275271	1,0798251757e-06
164700	-0,00244915699451	4,60559596996e-06
165600	-0,00239531962336	8,97289519217e-07
166500	-0,00241097089481	-2,60854524202e-07
167400	-0,00221749697511	3,22456532835e-06
168300	-0,00201814451572	3,32254098975e-06
169200	-0,00209720271632	-1,31763667661e-06
170100	-0,0020822337414	2,49482915392e-07
171000	-0,00177427415451	5,13265978145e-06
171900	-0,00178285913791	-1,43083056678e-07
172800	-0,00175611164291	4,45791583358e-07
173700	-0,00151948252545	3,94381862426e-06
174600	-0,00165914728872	-2,32774605454e-06
175500	-0,00134375817975	5,25648514954e-06
176400	-0,00116167629091	3,03469814738e-06
177300	-0,00115824156357	5,72454556681e-08
178200	-0,00106891471129	1,48878087138e-06
179100	-0,0012392830028	-2,8394715252e-06
180000	-0,00103860428239	3,34464534022e-06
180900	-0,000877612494272	2,68319646855e-06
181800	-0,000851218150618	4,39905727577e-07
182700	-0,000855104765209	-6,47769098604e-08
183600	-0,000875091903859	-3,33118977496e-07
184500	-0,000805993824656	1,15163465338e-06
185400	-0,000890739266537	-1,41242403135e-06
186300	-0,000734071618724	2,61112746355e-06
187200	-0,000792413078459	-9,72357662241e-07
188100	-0,000765807261215	4,43430287396e-07
189000	-0,000772485896132	-1,11310581947e-07
189900	-0,000751743428484	3,4570779413e-07
190800	-0,000748180367567	5,93843486193e-08
191700	-0,000834552809672	-1,43954070176e-06
192600	-0,000934490726263	-1,66563194318e-06
193500	-0,000831669807497	1,71368197943e-06
194400	-0,00089247468434	-1,01341461404e-06
195300	-0,000943317677213	-8,47383214557e-07
196200	-0,00102904860089	-1,42884872801e-06
197100	-0,0010822996575	-8,87517610044e-07
198000	-0,00112341877071	-6,85318553561e-07
198900	-0,00115843252237	-5,83562527583e-07
199800	-0,00119986188041	-6,90489300772e-07
200700	-0,00151407115664	-5,23682127043e-06
201600	-0,00203596909356	-8,69829894875e-06
202500	-0,00178651019316	4,15764833998e-06
203400	-0,00243230780739	-1,07632935704e-05
204300	-0,00258842353263	-2,60192875398e-06
205200	-0,00331153277704	-1,20518207403e-05
206100	-0,00325706824529	9,0774219583e-07
207000	-0,0018936414078	2,27237806248e-05
207900	-0,00191854838906	-4,15116354225e-07
208800	1,81758546537e-05	3,22787373952e-05
209700	0,00165532563152	2,72858296145e-05
210600	-3,79947314768e-05	-2,822200605e-05
211500	0,00344702226778	5,80836166544e-05
212400	0,000676419316255	-4,61767158588e-05
213300	0,00324752944239	4,28518354355e-05
214200	0,00497008036787	2,87091820914e-05
215100	0,00157471923052	-5,65893522892e-05
216000	0,00386675803562	3,82006467516e-05
216900	0,00574720144156	3,13407234324e-05
217800	0,00133774510078	-7,34909390129e-05
218700	0,0034776100209	3,56644153353e-05
219600	0,00660849769809	5,21814612866e-05
220500	0,00843624968367	3,04625330929e-05
221400	0,00955828816793	1,87006414044e-05
222300	0,00163310209647	-0,000132086434524
223200	-0,00175653375793	-5,64939309067e-05
224100	0,000945798693361	4,50388741882e-05
225000	0,00116446662627	3,64446554855e-06
225900	0,000145011125852	-1,6990925007e-05
226800	-0,00204291859335	-3,646549532e-05
227700	-0,00119592734163	1,4116520862e-05
228600	-0,00145110153245	-4,25290318033e-06
229500	-0,00230037074197	-1,41544868254e-05
230400	-0,00305118378969	-1,25135507953e-05
231300	-0,00246200997631	9,81956355632e-06
232200	-0,00287593872055	-6,89881240394e-06
233100	-0,00319477974283	-5,31401703802e-06
234000	-0,00269089328757	8,39810758762e-06
234900	-0,00310281661055	-6,86538871637e-06
235800	-0,00332516072836	-3,70573529678e-06
236700	-0,00304095019525	4,73684221855e-06
237600	-0,00299820261462	7,12459677106e-07
238500	-0,0031533486837	-2,585767818e-06
239400	-0,00349406567041	-5,67861644519e-06
240300	-0,00376316766695	-4,48503327561e-06
241200	-0,0038475180578	-1,40583984752e-06
242100	-0,00371590341726	2,19357734233e-06
243000	-0,00389093342255	-2,91716675484e-06
243900	-0,00447413165715	-9,71997057666e-06
244800	-0,00421715472304	4,28294890194e-06
245700	-0,00374829951175	7,81425352147e-06
246600	-0,00311145112998	1,06141396961e-05
247500	-0,00327533423879	-2,73138514685e-06
248400	-0,00332231509136	-7,83014209524e-07
249300	-0,00314353117885	2,97973187519e-06
250200	-0,00303103547909	1,87492832936e-06
251100	-0,00264928412614	6,36252254923e-06
252000	-0,0023549366607	4,90579109061e-06
252900	-0,00235720573553	-3,78179137538e-08
253800	-0,00249714709035	-2,33235591364e-06
254700	-0,00249656051965	9,77617821618e-09
255600	-0,00219811910294	4,9740236118e-06
256500	-0,00191430227804	4,73028041514e-06
257400	-0,00191346835287	1,38987527491e-08
258300	-0,0018120805294	1,68979705782e-06
259200	-0,00168325649963	2,14706716278e-06
260100	-0,0014901842943	3,21787008889e-06
261000	-0,00156624677341	-1,26770798509e-06
261900	-0,0015426293327	3,93624011691e-07
262800	-0,0011024377912	7,3365256917e-06
263700	-0,00121911739621	-1,94466008342e-06
264600	-0,00107723608384	2,36468853944e-06
265500	-0,00112210701502	-7,47848853038e-07
266400	-0,000989533153424	2,20956436e-06
267300	-0,000886225121266	1,72180053596e-06
