time	I_imag	d/dt
0	5,17787317376e-06	0
900	1,0075376167e-05	8,16250498878e-08
1800	2,50405501555e-06	-1,26188685858e-07
2700	1,42014004519e-05	1,94955757272e-07
3600	1,48792168599e-05	1,12969401333e-08
4500	1,26077065625e-05	-3,78585049557e-08
5400	8,5125375026e-06	-6,82528176657e-08
6300	6,52134303522e-06	-3,31865744563e-08
7200	8,43690299146e-06	3,19259992706e-08
8100	5,26576706597e-06	-5,28522654248e-08
9000	4,78042820854e-06	-8,08898095719e-09
9900	5,34795095142e-06	9,45871238136e-09
10800	4,40133115638e-06	-1,5776996584e-08
11700	4,64942222046e-06	4,13485106803e-09
12600	5,17364624689e-06	8,73706710716e-09
13500	5,81689610025e-06	1,07208308894e-08
14400	4,67173828718e-06	-1,90859635513e-08
15300	3,90231934353e-06	-1,28236490608e-08
16200	5,24232980719e-06	2,23335077276e-08
17100	4,60068408789e-06	-1,06940953216e-08
18000	4,62358615353e-06	3,81701094096e-10
18900	4,96778159539e-06	5,73659069764e-09
19800	4,38940775973e-06	-9,63956392761e-09
20700	5,1613672207e-06	1,28659910161e-08
21600	5,78764388797e-06	1,04379444545e-08
22500	6,76669430904e-06	1,63175070178e-08
23400	7,54284273655e-06	1,29358071252e-08
24300	7,15587704453e-06	-6,44942820045e-09
25200	8,61972810864e-06	2,43975177352e-08
26100	9,04115740165e-06	7,02382155014e-09
27000	9,06477928618e-06	3,93698075556e-10
27900	1,16221372763e-05	4,2622633168e-08
28800	1,73261432931e-05	9,50667669466e-08
29700	2,46373194043e-05	1,21852935188e-07
30600	4,38241736624e-05	3,19780904301e-07
31500	3,62109308065e-05	-1,26887380931e-07
32400	2,33396492334e-05	-2,14521359552e-07
33300	2,7300372859e-05	6,6012060427e-08
34200	2,78907159933e-05	9,8390522385e-09
35100	3,89399426584e-05	1,84153777752e-07
36000	8,36626836295e-06	-5,09561238258e-07
36900	1,68898040841e-05	1,42058928686e-07
37800	2,85189133051e-05	1,93818487016e-07
38700	-4,22850589394e-07	-4,82362731575e-07
39600	-1,43587588457e-06	-1,68837549196e-08
40500	-5,79065624945e-06	-7,25796727479e-08
41400	-1,04670974062e-05	-7,79406859465e-08
42300	-8,68076189743e-06	2,97722584801e-08
43200	-6,55159171862e-06	3,54861696469e-08
44100	-1,70247457714e-06	8,08186190246e-08
45000	-4,88633880436e-06	-5,3064403787e-08
45900	-5,11181933329e-06	-3,75800881538e-09
46800	-2,50712153143e-06	4,34116300309e-08
47700	-9,71829010438e-06	-1,20186142882e-07
48600	-3,5797246266e-06	1,0230942463e-07
49500	-1,77690118466e-06	3,00470573657e-08
50400	-1,43732703253e-05	-2,09939485678e-07
51300	-2,19536834776e-06	2,0296503296e-07
52200	-1,80109060152e-07	3,35876547934e-08
53100	1,39294689502e-05	2,35159633506e-07
54000	1,34688428454e-05	-7,67710174728e-09
54900	-1,88561155465e-05	-5,38749306532e-07
55800	6,35593097981e-06	4,20200775439e-07
56700	4,50113591614e-05	6,4425713636e-07
57600	1,94277063189e-05	-4,26394214041e-07
58500	2,01152671024e-06	-2,90269660145e-07
59400	2,55364489507e-06	9,03530308054e-09
60300	2,12911729668e-06	-7,07545997306e-09
61200	2,90804362084e-06	1,29821054027e-08
62100	2,25139551649e-06	-1,09441350725e-08
63000	2,31364960471e-06	1,03756813691e-09
63900	2,1127911417e-06	-3,34764105015e-09
64800	4,52720283557e-05	7,19320620233e-07
65700	2,60794833901e-06	-7,11068000278e-07
66600	2,30124663897e-06	-5,11169500079e-09
67500	1,85814476116e-06	-7,38503129681e-09
68400	3,37361364826e-06	2,5257814785e-08
69300	2,84666146221e-06	-8,78253643418e-09
70200	3,63098936076e-06	1,30721316426e-08
71100	4,97739428885e-06	2,24400821348e-08
72000	5,29743690303e-06	5,33404356964e-09
72900	3,94433183248e-06	-2,25517511759e-08
73800	3,43446108181e-06	-8,49784584449e-09
74700	3,11701492006e-06	-5,29076936244e-09
75600	1,95837822229e-06	-1,93106116296e-08
76500	2,0647711312e-06	1,77321514862e-09
77400	4,46211842694e-05	7,09273552304e-07
78300	1,91823809154e-06	-7,11715769632e-07
79200	4,0088429852e-05	6,36169862674e-07
80100	3,67343875957e-05	-5,59007042718e-08
81000	3,14159921255e-05	-8,86399245021e-08
81900	3,47400906666e-05	5,54016423508e-08
82800	2,43580357117e-05	-1,73034249248e-07
83700	2,21989829549e-05	-3,59842126136e-08
84600	2,08039958458e-05	-2,32497851523e-08
85500	1,72208344448e-05	-5,97193566821e-08
86400	1,01446970251e-05	-1,17935623662e-07
87300	9,09614643848e-06	-1,7475843111e-08
88200	8,67963988363e-06	-6,94177591414e-09
89100	6,65909009851e-06	-3,3675829752e-08
90000	5,36168572165e-06	-2,1623406281e-08
90900	5,81262951439e-06	7,515729879e-09
91800	4,36860340868e-06	-2,40671017618e-08
92700	5,129426053e-06	1,26803774052e-08
93600	5,02214745138e-06	-1,78797669368e-09
94500	4,59328415995e-06	-7,14772152383e-09
95400	4,32421049986e-06	-4,48456100138e-09
96300	3,76451328568e-06	-9,32828690303e-09
97200	4,02334983225e-06	4,31394244284e-09
98100	4,00964592986e-06	-2,28398373277e-10
99000	4,26832146846e-06	4,31125897668e-09
99900	4,55216173139e-06	4,73067104894e-09
100800	3,31380056024e-06	-2,06393528525e-08
101700	4,06450276662e-06	1,25117034396e-08
102600	4,31640341711e-06	4,19834417474e-09
103500	3,87406922633e-06	-7,37223651295e-09
104400	6,42144822081e-06	4,24563165748e-08
105300	6,04034923581e-06	-6,35164975004e-09
106200	5,78373789665e-06	-4,27685565271e-09
107100	8,38468646997e-06	4,33491428887e-08
108000	1,54973558956e-05	1,18544490428e-07
108900	1,68812435741e-05	2,30647946408e-08
109800	2,3517717081e-05	1,10607891783e-07
110700	2,47471309768e-05	2,04902315952e-08
111600	2,85034841479e-05	6,26058861852e-08
112500	2,85854772506e-05	1,36655171237e-09
113400	3,8863208779e-05	1,71295525474e-07
114300	3,61478463572e-05	-4,52560403636e-08
115200	2,26864967203e-06	-5,64653278086e-07
116100	2,22697674878e-06	-6,94548720769e-10
117000	2,92634838313e-06	1,16561939058e-08
117900	3,80389157995e-05	5,8520945694e-07
118800	2,59551442095e-06	-5,9072335631e-07
119700	1,13825182549e-05	1,46450063899e-07
120600	-1,61044559492e-06	-2,16549397497e-07
121500	2,15887804571e-05	3,86653767534e-07
122400	-1,38110020533e-06	-3,82831344375e-07
123300	-1,88667996236e-06	-8,4263292839e-09
124200	-2,18006224025e-06	-4,88970463153e-09
125100	-4,69480417696e-06	-4,19123656117e-08
126000	-3,87351329137e-06	1,36881814264e-08
126900	-3,96714196734e-06	-1,56047793276e-09
127800	-2,93444112345e-06	1,72116807314e-08
128700	-5,4013659027e-06	-4,11154129874e-08
129600	-5,00667384658e-06	6,57820093521e-09
130500	-3,5815988357e-06	2,37512501814e-08
131400	-3,28433163557e-06	4,95445333554e-09
132300	-3,17008290599e-06	1,90414549302e-09
133200	-2,48156011933e-06	1,14753797776e-08
134100	-3,41885126896e-05	-5,28449209504e-07
135000	-2,06021909984e-06	5,35471559829e-07
135900	-3,04342201208e-06	-1,6386715204e-08
136800	-1,55237697778e-06	2,48507505717e-08
137700	-5,37804803552e-06	-6,37611842957e-08
138600	-8,20059497428e-06	-4,70424489793e-08
139500	-1,14609105542e-06	1,17575065314e-07
140400	-5,31420843794e-06	-6,94686230419e-08
141300	2,80150683748e-06	1,35261921257e-07
142200	3,09935854107e-07	-4,15261830562e-08
143100	3,98203837693e-06	6,12017087137e-08
144000	3,21982121864e-05	4,70269563491e-07
144900	3,09681257369e-05	-2,05014408242e-08
