time	sensor_1	sensor_2	sensor_3	sensor_4	sensor_5	sensor_6	sensor_7	sensor_8	sensor_9	sensor_10	sensor_11	sensor_12	sensor_13	sensor_14	sensor_15	sensor_16	sensor_17
72900	9990,71974825	9990,71974825	9990,71974825	9990,71974825	9990,56240254	9990,56240254	9990,56240254	9990,29377674	9990,29377674	9990,29377674	9990,29377674	9990,29377674	9990,29377674	9990,23026095	9990,23026095	9990,23026095	9990,23026095
73800	9990,9282535	9990,9282535	9990,9282535	9990,9282535	9990,77361471	9990,77361471	9990,77361471	9990,51599419	9990,51599419	9990,51599419	9990,51599419	9990,51599419	9990,51599419	9990,46005975	9990,46005975	9990,46005975	9990,46005975
74700	9991,40754674	9991,40754674	9991,40754674	9991,40754674	9991,2606949	9991,2606949	9991,2606949	9991,0189845	9991,0189845	9991,0189845	9991,0189845	9991,0189845	9991,0189845	9990,96688211	9990,96688211	9990,96688211	9990,96688211
75600	9992,79772017	9992,79772017	9992,79772017	9992,79772017	9992,67363835	9992,67363835	9992,67363835	9992,4769695	9992,4769695	9992,4769695	9992,4769695	9992,4769695	9992,4769695	9992,43381652	9992,43381652	9992,43381652	9992,43381652
76500	9992,77957358	9992,77957358	9992,77957358	9992,77957358	9992,6560218	9992,6560218	9992,6560218	9992,4538013	9992,4538013	9992,4538013	9992,4538013	9992,4538013	9992,4538013	9992,40905079	9992,40905079	9992,40905079	9992,40905079
77400	9993,76639499	9993,76639499	9993,76639499	9993,76639499	9993,66083128	9993,66083128	9993,66083128	9993,47963625	9993,47963625	9993,47963625	9993,47963625	9993,47963625	9993,47963625	9993,43913906	9993,43913906	9993,43913906	9993,43913906
78300	9993,26814381	9993,26814381	9993,26814381	9993,26814381	9993,15352864	9993,15352864	9993,15352864	9992,9615325	9992,9615325	9992,9615325	9992,9615325	9992,9615325	9992,9615325	9992,91596147	9992,91596147	9992,91596147	9992,91596147
79200	9994,04364434	9994,04364434	9994,04364434	9994,04364434	9993,94281973	9993,94281973	9993,94281973	9993,7694197	9993,7694197	9993,7694197	9993,7694197	9993,7694197	9993,7694197	9993,72922552	9993,72922552	9993,72922552	9993,72922552
80100	9994,27622223	9994,27622223	9994,27622223	9994,27622223	9994,1796461	9994,1796461	9994,1796461	9994,01114736	9994,01114736	9994,01114736	9994,01114736	9994,01114736	9994,01114736	9993,97160046	9993,97160046	9993,97160046	9993,97160046
81000	9994,72032229	9994,72032229	9994,72032229	9994,72032229	9994,63091107	9994,63091107	9994,63091107	9994,47745568	9994,47745568	9994,47745568	9994,47745568	9994,47745568	9994,47745568	9994,4421483	9994,4421483	9994,4421483	9994,4421483
81900	9994,45464348	9994,45464348	9994,45464348	9994,45464348	9994,36073402	9994,36073402	9994,36073402	9994,19955047	9994,19955047	9994,19955047	9994,19955047	9994,19955047	9994,19955047	9994,1627721	9994,1627721	9994,1627721	9994,1627721
82800	9995,45105184	9995,45105184	9995,45105184	9995,45105184	9995,37433535	9995,37433535	9995,37433535	9995,24019981	9995,24019981	9995,24019981	9995,24019981	9995,24019981	9995,24019981	9995,20874398	9995,20874398	9995,20874398	9995,20874398
83700	9995,63108378	9995,63108378	9995,63108378	9995,63108378	9995,5570296	9995,5570296	9995,5570296	9995,43044589	9995,43044589	9995,43044589	9995,43044589	9995,43044589	9995,43044589	9995,40191064	9995,40191064	9995,40191064	9995,40191064
84600	9995,72772149	9995,72772149	9995,72772149	9995,72772149	9995,65529486	9995,65529486	9995,65529486	9995,53157403	9995,53157403	9995,53157403	9995,53157403	9995,53157403	9995,53157403	9995,50319664	9995,50319664	9995,50319664	9995,50319664
85500	9996,18024462	9996,18024462	9996,18024462	9996,18024462	9996,11527824	9996,11527824	9996,11527824	9996,00592943	9996,00592943	9996,00592943	9996,00592943	9996,00592943	9996,00592943	9995,98147128	9995,98147128	9995,98147128	9995,98147128
86400	9997,08315107	9997,08315107	9997,08315107	9997,08315107	9997,03264882	9997,03264882	9997,03264882	9996,95450263	9996,95450263	9996,95450263	9996,95450263	9996,95450263	9996,95450263	9996,93730626	9996,93730626	9996,93730626	9996,93730626
87300	9997,23004708	9997,23004708	9997,23004708	9997,23004708	9997,18263931	9997,18263931	9997,18263931	9997,10512193	9997,10512193	9997,10512193	9997,10512193	9997,10512193	9997,10512193	9997,08628097	9997,08628097	9997,08628097	9997,08628097
88200	9997,23110142	9997,23110142	9997,23110142	9997,23110142	9997,18343364	9997,18343364	9997,18343364	9997,10761409	9997,10761409	9997,10761409	9997,10761409	9997,10761409	9997,10761409	9997,09002555	9997,09002555	9997,09002555	9997,09002555
89100	9997,61931353	9997,61931353	9997,61931353	9997,61931353	9997,57825847	9997,57825847	9997,57825847	9997,5134923	9997,5134923	9997,5134923	9997,5134923	9997,5134923	9997,5134923	9997,49923831	9997,49923831	9997,49923831	9997,49923831
90000	9997,89847704	9997,89847704	9997,89847704	9997,89847704	9997,86221384	9997,86221384	9997,86221384	9997,80517617	9997,80517617	9997,80517617	9997,80517617	9997,80517617	9997,80517617	9997,79317292	9997,79317292	9997,79317292	9997,79317292
90900	9997,79696834	9997,79696834	9997,79696834	9997,79696834	9997,75941363	9997,75941363	9997,75941363	9997,69686041	9997,69686041	9997,69686041	9997,69686041	9997,69686041	9997,69686041	9997,68257137	9997,68257137	9997,68257137	9997,68257137
91800	9998,13925624	9998,13925624	9998,13925624	9998,13925624	9998,1074787	9998,1074787	9998,1074787	9998,05499096	9998,05499096	9998,05499096	9998,05499096	9998,05499096	9998,05499096	9998,04279598	9998,04279598	9998,04279598	9998,04279598
92700	9997,94200077	9997,94200077	9997,94200077	9997,94200077	9997,90692489	9997,90692489	9997,90692489	9997,84845082	9997,84845082	9997,84845082	9997,84845082	9997,84845082	9997,84845082	9997,83444009	9997,83444009	9997,83444009	9997,83444009
93600	9997,88959877	9997,88959877	9997,88959877	9997,88959877	9997,85380741	9997,85380741	9997,85380741	9997,79277859	9997,79277859	9997,79277859	9997,79277859	9997,79277859	9997,79277859	9997,77839447	9997,77839447	9997,77839447	9997,77839447
94500	9997,99906756	9997,99906756	9997,99906756	9997,99906756	9997,96490256	9997,96490256	9997,96490256	9997,90842042	9997,90842042	9997,90842042	9997,90842042	9997,90842042	9997,90842042	9997,89596297	9997,89596297	9997,89596297	9997,89596297
95400	9998,08611503	9998,08611503	9998,08611503	9998,08611503	9998,0535034	9998,0535034	9998,0535034	9997,99907599	9997,99907599	9997,99907599	9997,99907599	9997,99907599	9997,99907599	9997,98697804	9997,98697804	9997,98697804	9997,98697804
96300	9998,26507318	9998,26507318	9998,26507318	9998,26507318	9998,23562597	9998,23562597	9998,23562597	9998,1855974	9998,1855974	9998,1855974	9998,1855974	9998,1855974	9998,1855974	9998,17416276	9998,17416276	9998,17416276	9998,17416276
97200	9998,16589882	9998,16589882	9998,16589882	9998,16589882	9998,13472833	9998,13472833	9998,13472833	9998,08207981	9998,08207981	9998,08207981	9998,08207981	9998,08207981	9998,08207981	9998,06979266	9998,06979266	9998,06979266	9998,06979266
98100	9998,10492201	9998,10492201	9998,10492201	9998,10492201	9998,07274042	9998,07274042	9998,07274042	9998,01819036	9998,01819036	9998,01819036	9998,01819036	9998,01819036	9998,01819036	9998,00521483	9998,00521483	9998,00521483	9998,00521483
