time	I_imag	d/dt
0	6,98529886055e-06	0
900	1,40205714058e-05	1,1725454242e-07
1800	3,09880248186e-06	-1,82029482065e-07
2700	1,91913004672e-05	2,68208299756e-07
3600	1,84817937362e-05	-1,18251121836e-08
4500	1,47502263027e-05	-6,21927905579e-08
5400	1,07091310099e-05	-6,7351588214e-08
6300	8,91095571084e-06	-2,99695883174e-08
7200	1,15396931988e-05	4,38122914664e-08
8100	7,29229366647e-06	-7,07899922059e-08
9000	6,50264911061e-06	-1,31607425976e-08
9900	6,91328222937e-06	6,84388531269e-09
10800	5,55717823511e-06	-2,26017332377e-08
11700	6,13925042798e-06	9,70120321447e-09
12600	7,1258544948e-06	1,64434011137e-08
13500	8,14817888606e-06	1,70387398544e-08
14400	6,30620924016e-06	-3,06994940983e-08
15300	5,00942066535e-06	-2,16131429136e-08
16200	7,06606716555e-06	3,42774416701e-08
17100	6,21648856106e-06	-1,41596434082e-08
18000	6,19061215522e-06	-4,31273430649e-10
18900	6,5585136592e-06	6,13169173294e-09
19800	5,61003809024e-06	-1,58079261493e-08
20700	6,74243960575e-06	1,88733585919e-08
21600	8,05642988926e-06	2,18998380585e-08
22500	9,01312167546e-06	1,59448631033e-08
23400	9,73644702705e-06	1,20554225264e-08
24300	8,9930094994e-06	-1,23906254608e-08
25200	1,14556141694e-05	4,10434111674e-08
26100	1,22452046508e-05	1,31598413554e-08
27000	1,19861278483e-05	-4,3179467073e-09
27900	1,53680834515e-05	5,6365926719e-08
28800	2,30985980789e-05	1,28841910458e-07
29700	2,95754465283e-05	1,07947474156e-07
30600	6,26025446821e-05	5,50451635896e-07
31500	4,79031585665e-05	-2,44989768593e-07
32400	3,17265557875e-05	-2,69610046317e-07
33300	3,67104575264e-05	8,30650289817e-08
34200	2,84575634828e-05	-1,3754823406e-07
35100	5,88503768695e-05	5,06546889779e-07
36000	1,32860777722e-05	-7,59404984955e-07
36900	2,21390181431e-05	1,47549006182e-07
37800	3,8843896398e-05	2,78414637582e-07
38700	-4,7505548112e-08	-6,48190032435e-07
39600	-1,61679071987e-06	-2,61547528627e-08
40500	-9,78565575046e-06	-1,3614775051e-07
41400	-1,84788371841e-05	-1,44886357227e-07
42300	-1,58110824606e-06	2,81628815634e-07
43200	-1,14007391826e-06	7,35057212998e-09
44100	-1,81284793117e-07	1,59798187524e-08
45000	-1,39806844307e-06	-2,02797274993e-08
45900	-1,24974680985e-06	2,47202722032e-09
46800	-5,37937407893e-07	1,18634900327e-08
47700	-2,01742834922e-06	-2,46581823554e-08
48600	-7,58233314054e-07	2,09865839193e-08
49500	-2,83096167955e-07	7,91895243498e-09
50400	-3,62813609881e-06	-5,57506655142e-08
51300	-5,73567939932e-07	5,09094693146e-08
52200	-1,18934406714e-06	-1,02629354535e-08
53100	1,81081696294e-05	3,21625228276e-07
54000	1,7027509025e-05	-1,80110100738e-08
54900	-3,49972544631e-05	-8,67079391469e-07
55800	7,17570913746e-06	7,02882726677e-07
56700	6,25121600984e-05	9,22274182682e-07
57600	2,52854516615e-05	-6,20445140615e-07
58500	4,02978104904e-06	-3,54261176874e-07
59400	5,10888792547e-06	1,79851146071e-08
60300	4,37787742591e-06	-1,21835083261e-08
61200	6,00793303093e-06	2,71675934171e-08
62100	4,56055307445e-06	-2,41229992746e-08
63000	4,70961204629e-06	2,48431619725e-09
63900	4,50320947686e-06	-3,44004282376e-09
64800	6,06963004086e-05	9,36551515528e-07
65700	5,31849896736e-06	-9,22963357354e-07
66600	4,88221185972e-06	-7,27145179394e-09
67500	3,77802974215e-06	-1,84030352928e-08
68400	7,19168815834e-06	5,68943069364e-08
69300	5,94467442148e-06	-2,07835622811e-08
70200	7,7874857355e-06	3,07135219004e-08
71100	1,02316501769e-05	4,07360740236e-08
72000	1,09355438716e-05	1,17315615788e-08
72900	8,0166852048e-06	-4,86476444474e-08
73800	7,1732438538e-06	-1,40573558499e-08
74700	6,45292396205e-06	-1,20053315293e-08
75600	4,28497205914e-06	-3,6132531715e-08
76500	4,47565884199e-06	3,17811304748e-09
77400	6,12029973728e-05	9,4545564218e-07
78300	4,08809220969e-06	-9,51915086052e-07
79200	5,5926722705e-05	8,63977174922e-07
80100	5,19638846597e-05	-6,60473007557e-08
81000	4,39025106826e-05	-1,34356232951e-07
81900	4,84331899987e-05	7,55113219356e-08
82800	3,28514462191e-05	-2,59695729661e-07
83700	3,00099899368e-05	-4,73576047044e-08
84600	2,8689032463e-05	-2,20159578965e-08
85500	2,27888939953e-05	-9,83356411292e-08
86400	1,28233850242e-05	-1,66091816185e-07
87300	1,18369478825e-05	-1,64406190288e-08
88200	1,16903675336e-05	-2,44300581371e-09
89100	8,6120884236e-06	-5,1304651834e-08
90000	6,70238859664e-06	-3,18283304493e-08
90900	7,54664690889e-06	1,40709718709e-08
91800	5,36453129947e-06	-3,63685934903e-08
92700	6,58809972682e-06	2,03928071225e-08
93600	6,99496670317e-06	6,78111627246e-09
94500	6,20569857893e-06	-1,31544687373e-08
95400	5,70046345466e-06	-8,42058540448e-09
96300	4,71998041259e-06	-1,63413840345e-08
97200	5,26190210255e-06	9,03202816591e-09
98100	5,62614269821e-06	6,07067659436e-09
99000	5,78203004977e-06	2,59812252602e-09
99900	5,865587514e-06	1,39262440385e-09
100800	4,19537978451e-06	-2,78367954915e-08
101700	5,35259338772e-06	1,92868933868e-08
102600	5,9912223733e-06	1,06438164263e-08
103500	5,33159514155e-06	-1,09937871958e-08
104400	7,99326583445e-06	4,4361178215e-08
105300	7,5314298526e-06	-7,69726636414e-09
106200	7,97404001047e-06	7,3768359645e-09
107100	1,21245760244e-05	6,91756002324e-08
108000	2,05745568593e-05	1,40833013914e-07
108900	2,18228690991e-05	2,08052039961e-08
109800	2,99725773749e-05	1,35828471265e-07
110700	3,22761144208e-05	3,83922840968e-08
111600	3,99126753792e-05	1,27276015974e-07
112500	3,93245863038e-05	-9,80148459057e-09
113400	4,92947151949e-05	1,66168814852e-07
114300	5,0901987217e-05	2,67878670343e-08
115200	4,57832629152e-06	-7,72061015424e-07
116100	4,78321052606e-06	3,41473724226e-09
117000	5,90730775326e-06	1,87349537867e-08
117900	5,35015376629e-05	7,9323716516e-07
118800	5,24079613079e-06	-8,04345692202e-07
119700	1,61906129327e-05	1,82496946699e-07
120600	-2,06611112228e-07	-2,73287067416e-07
121500	2,59209069965e-05	4,35458635145e-07
122400	-5,2559873349e-07	-4,40775095499e-07
123300	-1,10981900361e-07	6,91028055215e-09
124200	-3,35953768655e-07	-3,74953113823e-09
125100	-8,26359405682e-07	-8,17342728379e-09
126000	-9,96709622052e-07	-2,83917027283e-09
126900	-1,09452929728e-06	-1,63032792046e-09
127800	-8,14047311829e-07	4,67469975751e-09
128700	-1,56752759638e-06	-1,25580047425e-08
129600	-1,4820295117e-06	1,42496807807e-09
130500	-1,14599991951e-06	5,60049320304e-09
131400	-8,31687094132e-07	5,2385470897e-09
132300	-8,04073935668e-07	4,6021930773e-10
133200	-5,09271240796e-07	4,91337824788e-09
134100	-5,16238843224e-05	-8,51910218026e-07
135000	-5,13299389441e-07	8,51843082215e-07
135900	-6,59484354179e-07	-2,43641607895e-09
136800	-4,62229660468e-07	3,28757822852e-09
137700	-1,60995011393e-06	-1,91286742243e-08
138600	-2,3461913303e-06	-1,22706869396e-08
139500	-4,002996093e-07	3,24315286834e-08
140400	-1,31607422527e-05	-2,12674044057e-07
141300	3,19877182214e-06	2,72658567914e-07
142200	3,06790940126e-07	-4,81996813668e-08
143100	4,68783371446e-06	7,30173795722e-08
144000	4,61306103628e-05	6,90712944139e-07
144900	4,32744054922e-05	-4,76034145104e-08
145800	3,38805842243e-05	-1,56563687798e-07
146700	5,87455263082e-05	4,14415701398e-07
147600	5,78872359134e-05	-1,43048399136e-08
148500	4,41268613973e-06	-8,91242496227e-07
149400	5,39012455423e-06	1,62906402418e-08
150300	4,33243437741e-06	-1,76281696137e-08
151200	5,71029348841e-06	2,29643185167e-08
152100	5,74441479495e-06	5,68688442275e-10
153000	6,747751224e-06	1,67222738175e-08
153900	8,14937758279e-06	2,33604393132e-08
154800	9,07283892602e-06	1,53910223871e-08
155700	8,66377267258e-06	-6,8177708907e-09
156600	8,01634419273e-06	-1,07904746641e-08
157500	8,01045857208e-06	-9,80936774442e-11
158400	6,84552207943e-06	-1,9415608211e-08
159300	6,37829164429e-06	-7,78717391898e-09
160200	4,33419431521e-06	-3,4068288818e-08
161100	4,6570856673e-06	5,38152253495e-09
162000	6,9882328227e-05	1,087087376e-06
162900	4,36532586633e-06	-1,09195003935e-06
163800	4,10837535784e-06	-4,28250847484e-09
164700	5,64995512401e-05	8,73186264704e-07
165600	5,40320444294e-05	-4,11251135114e-08
166500	5,50263604521e-05	1,65719337129e-08
167400	4,65158773248e-05	-1,41841385456e-07
168300	3,8537785635e-05	-1,32968194829e-07
169200	4,13565001668e-05	4,69785755298e-08
170100	4,07032746552e-05	-1,08870918604e-08
171000	2,99060581925e-05	-1,79953607711e-07
171900	3,04400686702e-05	8,90017462747e-09
172800	2,94610511551e-05	-1,63169585848e-08
173700	2,19948714714e-05	-1,24436328061e-07
174600	2,62268753718e-05	7,05333983393e-08
175500	1,7268231126e-05	-1,4931073743e-07
176400	1,26621844719e-05	-7,67674442358e-08
177300	1,29165651124e-05	4,23967734167e-09
178200	1,09113017613e-05	-3,34210558503e-08
179100	1,46747128138e-05	6,27235175408e-08
180000	1,02950103198e-05	-7,29950415658e-08
180900	7,24711241272e-06	-5,07982984519e-08
181800	6,79831170657e-06	-7,48001176929e-09
182700	6,96895377234e-06	2,84403442957e-09
183600	7,25237779156e-06	4,72373365362e-09
184500	6,19642849685e-06	-1,75991549118e-08
185400	7,48703563076e-06	2,15101188986e-08
186300	5,08321042956e-06	-4,00637533533e-08
187200	5,93331237952e-06	1,41683658325e-08
188100	5,55712919461e-06	-6,26971974838e-09
189000	5,67287742702e-06	1,92913720675e-09
189900	5,38475857382e-06	-4,80198088656e-09
190800	5,28396065767e-06	-1,67996526929e-09
191700	6,53842328002e-06	2,09077103725e-08
192600	8,25316885467e-06	2,85790929109e-08
193500	6,53904296361e-06	-2,85687648511e-08
