time	I_imag	d/dt
171000	2,99060571349e-05	-1,79953634154e-07
171900	3,04400686701e-05	8,90019225411e-09
172800	2,94610506263e-05	-1,63169673976e-08
173700	2,19948709426e-05	-1,24436328061e-07
174600	2,6226874843e-05	7,05333983393e-08
175500	1,72682316549e-05	-1,49310719801e-07
176400	1,26621839431e-05	-7,67674618633e-08
177300	1,29165645836e-05	4,23967734166e-09
178200	1,09113017613e-05	-3,34210470372e-08
179100	1,46747133426e-05	6,27235263551e-08
180000	1,02950108487e-05	-7,29950415664e-08
180900	7,24711294154e-06	-5,0798298452e-08
181800	6,79831223536e-06	-7,48001176971e-09
182700	6,96895430116e-06	2,84403443e-09
183600	7,25237832035e-06	4,72373365319e-09
184500	6,19642849685e-06	-1,75991637251e-08
185400	7,48703563074e-06	2,15101188982e-08
186300	5,08321042956e-06	-4,00637533529e-08
187200	5,93331237952e-06	1,41683658325e-08
188100	5,55712919461e-06	-6,26971974838e-09
189000	5,67287795581e-06	1,92914602003e-09
189900	5,38475910264e-06	-4,80198088618e-09
190800	5,28396065767e-06	-1,67997408295e-09
191700	6,53842328002e-06	2,09077103725e-08
192600	8,25316832585e-06	2,85790840972e-08
193500	6,53904349243e-06	-2,85687472237e-08
194400	7,56142613156e-06	1,70397106522e-08
195300	8,36142837428e-06	1,3333370712e-08
196200	9,99068374232e-06	2,71542561341e-08
197100	1,10527581331e-05	1,77012398456e-08
198000	1,19281297907e-05	1,4589527627e-08
198900	1,27882980126e-05	1,43361370328e-08
199800	1,37732346934e-05	1,64156113455e-08
200700	2,19243155648e-05	1,35851347857e-07
201600	3,86466201638e-05	2,7870507665e-07
202500	3,0430068489e-05	-1,36942527914e-07
203400	5,60410449382e-05	4,26849607486e-07
204300	6,43347388584e-05	1,38228232004e-07
205200	6,21444285235e-06	-9,68671600101e-07
206100	5,6292808312e-06	-9,75270035244e-09
207000	3,57424113238e-05	5,0188550821e-07
207900	3,57372154574e-05	-8,65977741298e-11
208800	-1,14601620421e-07	-5,9753028463e-07
209700	-2,207134013e-05	-3,65945641826e-07
210600	-2,38658776843e-08	3,67457904205e-07
211500	-1,03892565274e-06	-1,69176629177e-08
212400	-3,49060982968e-06	-4,0861402949e-08
213300	-3,97664049196e-07	5,15490963415e-08
214200	-8,17876973826e-07	-7,00354874384e-09
215100	-1,94298300856e-05	-3,1019921853e-07
216000	-1,57036658256e-07	3,2121322379e-07
216900	-8,87827464698e-07	-1,2179846774e-08
217800	-1,31402803677e-05	-2,04207548384e-07
218700	-5,27852784059e-07	2,10207126395e-07
219600	-1,51555785993e-06	-1,64617512644e-08
220500	-3,45565996241e-06	-3,23350350414e-08
221400	-4,59897371678e-06	-1,90552292395e-08
222300	-2,2350850455e-05	-2,95864612303e-07
223200	2,93196620402e-05	8,61175208252e-07
224100	-6,46606562521e-06	-5,96428794423e-07
225000	-9,13150334293e-06	-4,4423961962e-08
225900	-1,49002890507e-07	1,49708340874e-07
226800	4,03544952377e-05	6,75058302137e-07
227700	1,38244739424e-05	-4,42167021589e-07
228600	2,07338255811e-05	1,15155860646e-07
229500	5,10248417643e-05	5,0485026972e-07
230400	5,14352917544e-06	-7,64688543148e-07
231300	5,81897655151e-05	8,84103938995e-07
232200	4,70651599738e-06	-8,91387491962e-07
233100	5,45564869428e-06	1,24855449482e-08
234000	6,8296102485e-05	1,04734089651e-06
234900	4,80334219195e-06	-1,05821267155e-06
235800	5,14319100449e-06	5,66414687569e-09
236700	4,62501776648e-06	-8,63622063346e-09
237600	4,67976106559e-06	9,12388318463e-10
238500	4,81512488247e-06	2,25606361474e-09
239400	6,2913176111e-06	2,46032121438e-08
240300	7,51029793652e-06	2,0316338757e-08
241200	7,94041570828e-06	7,16862952945e-09
242100	7,55211609568e-06	-6,47166021e-09
243000	8,07564148916e-06	8,72542322467e-09
243900	1,05122237094e-05	4,06097036712e-08
244800	9,11267759354e-06	-2,33257685982e-08
245700	6,73945484971e-06	-3,95537123972e-08
246600	4,71817841029e-06	-3,36879406571e-08
247500	5,10138514463e-06	6,38677890567e-09
248400	5,26741005724e-06	2,76708187686e-09
249300	4,84189986007e-06	-7,09183661945e-09
250200	4,50185382972e-06	-5,66743383919e-09
251100	6,68738625999e-05	1,0395334795e-06
252000	5,29490218252e-05	-2,32080679577e-07
252900	5,33040783686e-05	5,91760905577e-09
253800	5,97737414387e-05	1,07827717836e-07
254700	5,93860090937e-05	-6,46220575032e-09
255600	4,5970382788e-05	-2,23593771761e-07
256500	3,4616545589e-05	-1,89230619985e-07
257400	3,49030050827e-05	4,77432489605e-09
258300	3,1137063252e-05	-6,27656971795e-08
259200	2,66811650717e-05	-7,42649696715e-08
260100	2,13626837236e-05	-8,86413558005e-08
261000	2,35966756078e-05	3,72331980698e-08
261900	2,28549733114e-05	-1,23617049397e-08
262800	1,16434863355e-05	-1,86858116265e-07
263700	1,43069293877e-05	4,43907175371e-08
264600	1,12090405485e-05	-5,16314806543e-08
265500	1,21379203918e-05	1,54813307219e-08
266400	9,32622192596e-06	-4,68616410974e-08
267300	7,4239303913e-06	-3,17048589109e-08
