time	I_real	d/dt
0	0,0844624554215	0
900	0,104239634673	0,000329619654197
1800	0,0329282391491	-0,00118852325874
2700	0,124627823589	0,00152832640732
3600	0,121195456011	-5,72061262984e-05
4500	0,121520533688	5,4179612932e-06
5400	0,104119048647	-0,000290024750691
6300	0,0955936895638	-0,00014208931805
7200	0,09775286665	3,59862847714e-05
8100	0,0789403136204	-0,000313542550494
9000	0,0736049318094	-8,89230301838e-05
9900	0,0847138252479	0,000185148223975
10800	0,0754155916714	-0,000154970559608
11700	0,0698438617133	-9,28621659683e-05
12600	0,0768613416492	0,000116957998931
13500	0,0780738703689	2,02088119953e-05
14400	0,0723812308431	-9,48773254289e-05
15300	0,0711320341752	-2,08199444661e-05
16200	0,0840269022728	0,000214914468294
17100	0,0732926237114	-0,00017890464269
18000	0,0697506107173	-5,90335499018e-05
18900	0,0753009092975	9,25049763364e-05
19800	0,0698006635935	-9,16707617341e-05
20700	0,0791668032828	0,000156102328155
21600	0,089849043165	0,00017803733137
22500	0,0902858759077	7,2805457121e-06
23400	0,090153491463	-2,20640741201e-06
24300	0,089281261935	-1,45371587993e-05
25200	0,0987426609265	0,000157689983192
26100	0,110023022957	0,000188006033842
27000	0,10835750774	-2,77585869543e-05
27900	0,126865792163	0,000308471407045
28800	0,159769704123	0,000548398532676
29700	0,154285678869	-9,14004209055e-05
30600	0,278302676141	0,00206694995453
31500	0,238351239071	-0,000665857284496
32400	0,198411138499	-0,000665668342858
33300	0,210558792985	0,000202460908101
34200	0,133480368604	-0,00128464040636
35100	0,202369603203	0,00114815390999
36000	0,110642883402	-0,00152877866336
36900	0,19964087775	0,0014832999058
37800	0,205877347848	0,000103941168307
38700	0,00739038753332	-0,00330811600525
39600	0,00732218707047	-1,1366743808e-06
40500	0,162727086584	0,00259008165855
41400	0,0755139502022	-0,00145355227302
42300	0,648176750094	0,0095443799982
43200	0,558803143057	-0,00148956011728
44100	0,308331761306	-0,00417452302919
45000	0,592380824149	0,00473415104738
45900	0,565908492591	-0,000441205525963
46800	0,366023177318	-0,00333142192121
47700	0,668754338784	0,00504551935777
48600	0,370125765189	-0,00497714289325
49500	0,317978145813	-0,000869126989603
50400	0,862474867407	0,00907494535991
51300	0,33508085283	-0,00878990024295
52200	0,0623702698673	-0,00454517638272
53100	0,0968858072249	0,000575258955959
54000	0,0987785373719	3,15455024506e-05
54900	0,249058824332	0,00250467144934
55800	0,107756257998	-0,00235504277224
56700	0,278539038384	0,00284637967309
57600	0,169041776517	-0,00182495436444
58500	0,283121594544	0,00190133030045
59400	0,311528257097	0,00047344437589
60300	0,230180747073	-0,00135579183374
61200	0,284452871687	0,000904535410247
62100	0,257580890431	-0,000447866354274
63000	0,241148901338	-0,000273866484885
63900	0,230489259147	-0,000177660703184
64800	0,233157734251	4,44745850753e-05
65700	0,296678356919	0,00105867704446
66600	0,239473306407	-0,000953417508541
67500	0,250906958625	0,000190560870306
68400	0,355343211773	0,00174060421913
69300	0,310780896204	-0,000742705259481
70200	0,339547173459	0,000479437954247
71100	0,424794480145	0,00142078844477
72000	0,420779810358	-6,6911163116e-05
72900	0,372504268644	-0,000804592361898
73800	0,327149948636	-0,000755905333476
74700	0,30334674213	-0,000396720108427
75600	0,206903574121	-0,00160738613349
76500	0,21289559021	9,9866934818e-05
77400	0,244023959415	0,000518806153421
78300	0,256254948108	0,000203849811552
79200	0,233294177415	-0,000382679511555
80100	0,231044000405	-3,75029501587e-05
81000	0,200387095895	-0,00051094840851
81900	0,196581219333	-6,34312760339e-05
82800	0,173779724269	-0,000380024917728
83700	0,153148643831	-0,000343851340626
84600	0,161635298869	0,000141444250625
85500	0,141661273928	-0,000332900415689
86400	0,101048853268	-0,000676873677652
87300	0,104766656103	6,19633805828e-05
88200	0,0909972283034	-0,000229490463335
89100	0,0862684233279	-7,88134162583e-05
90000	0,0761682602954	-0,000168336050542
90900	0,0855324438671	0,000156069726196
91800	0,0743353146718	-0,000186618819922
92700	0,0765527715835	3,69576151955e-05
93600	0,0800769253155	5,87358955322e-05
94500	0,0748786484649	-8,663794751e-05
95400	0,0740937937562	-1,30809118114e-05
96300	0,0717967132121	-3,82846757347e-05
97200	0,0701255977229	-2,7851924821e-05
98100	0,0711236530094	1,66342547761e-05
99000	0,0703358558986	-1,31299518464e-05
99900	0,0727684233214	4,05427903797e-05
100800	0,0640344610045	-0,000145566038615
101700	0,0682186705288	6,97368254038e-05
102600	0,0708616756532	4,40500854078e-05
103500	0,0689550000654	-3,17779264635e-05
104400	0,0851661141554	0,000270185234833
105300	0,0841900339457	-1,62680034952e-05
106200	0,0836571973594	-8,88060977112e-06
107100	0,112331696604	0,000477908320752
108000	0,118208991202	9,79549099504e-05
108900	0,139745434811	0,000358940726817
109800	0,156189987423	0,000274075876868
110700	0,1484775235	-0,00012854106538
111600	0,183136911727	0,000577656470459
112500	0,200475046144	0,000288968906939
113400	0,225271979515	0,00041328222285
114300	0,222287809005	-4,97361751594e-05
115200	0,293175991014	0,00118146970014
116100	0,258021454052	-0,000585908949354
117000	0,337150244046	0,00131881316657
117900	0,24550042121	-0,00152749704727
118800	0,289414659937	0,000731903978779
119700	0,140701719988	-0,00247854899915
120600	0,274821284334	0,00223532607244
121500	0,191249164623	-0,00139286866185
122400	0,31572546355	0,00207460498211
123300	0,28959258589	-0,000435547961001
124200	0,35305330834	0,0010576787075
125100	0,476308877385	0,00205425948409
126000	0,428182362181	-0,000802108586736
126900	0,436827789114	0,000144090448884
127800	0,360319900922	-0,00127513146986
128700	0,529654810175	0,00282224848755
129600	0,543320423126	0,000227760215842
130500	0,453481361471	-0,00149731769425
131400	0,434807845171	-0,000311225271662
132300	0,432191929021	-4,35986024987e-05
133200	0,350999265626	-0,00135321105658
134100	0,182658081057	-0,0028056864095
135000	0,306573965261	0,00206526473674
135900	0,382289772444	0,00126193011971
136800	0,274132088257	-0,00180262806978
137700	0,521704745663	0,00412621095676
138600	0,666109160881	0,00240674025364
139500	0,258362462281	-0,00679577830999
140400	0,14269960813	-0,00192771423586
141300	0,0712093629252	-0,00119150408675
142200	0,0353603196103	-0,00059748405525
143100	0,0829542989414	0,000793232988852
144000	0,233339461524	0,00250641937638
144900	0,226910446897	-0,000107150243785
145800	0,190240568217	-0,000611164644672
146700	0,235540155632	0,000754993123592
147600	0,245215800947	0,00016126075525
148500	0,273941086053	0,000478754751768
149400	0,253091949697	-0,000347485605927
150300	0,24034395303	-0,000212466611118
151200	0,264158945231	0,000396916536672
152100	0,245294588447	-0,000314405946388
153000	0,331440713884	0,00143576875728
153900	0,363732470408	0,000538195942063
154800	0,409174468866	0,000757366640972
155700	0,387228163419	-0,00036577175746
156600	0,397282611855	0,000167574140612
157500	0,3095524076	-0,00146217007093
158400	0,301966360093	-0,000126434125112
159300	0,26651946201	-0,000590781634722
160200	0,272984240068	0,000107746300965
161100	0,283384128928	0,000173331481014
162000	0,272597407298	-0,000179778693839
162900	0,281443346363	0,000147432317752
163800	0,262862940848	-0,000309673425256
164700	0,218229692426	-0,0007438874737
165600	0,207748844088	-0,000174680805623
166500	0,216581997988	0,000147219231652
167400	0,206880629767	-0,000161689470345
168300	0,182808992621	-0,000401193952434
169200	0,186663968835	6,42496035679e-05
170100	0,190131857056	5,77981370189e-05
171000	0,173311721117	-0,000280335598987
171900	0,181254022074	0,000132371682612
172800	0,188210558924	0,000115942280846
173700	0,151547277959	-0,000611054682759
174600	0,159077080878	0,000125496715323
175500	0,128031966344	-0,000517418575574
176400	0,104767919469	-0,000387734114584
177300	0,122055381088	0,000288124360327
178200	0,109171544241	-0,000214730614122
179100	0,113118179196	6,57772492577e-05
180000	0,0969401626234	-0,000269633609549
180900	0,0770426230242	-0,000331625659987
181800	0,0703107329798	-0,000112198167408
182700	0,0841279656644	0,000230287211411
183600	0,0842623000031	2,23890564465e-06
184500	0,076601679733	-0,000127677004502
185400	0,0684700748488	-0,00013552674807
186300	0,0702079958065	2,8965349296e-05
187200	0,0732182219622	5,01704359283e-05
188100	0,0723906264934	-1,37932578142e-05
189000	0,0687389851623	-6,08606888516e-05
189900	0,0706886938897	3,24951454568e-05
190800	0,0690753933626	-2,68883421182e-05
191700	0,0737748733982	7,83246672598e-05
192600	0,0904578391152	0,000278049428616
193500	0,0798981568737	-0,000175994704025
194400	0,0868479722835	0,000115830256831
195300	0,0889144657091	3,44415570927e-05
196200	0,0906375185084	2,87175466551e-05
197100	0,10022105887	0,0001597256727
198000	0,10708109904	0,000114334002832
198900	0,116335800381	0,000154245022343
199800	0,126539284905	0,000170058075396
200700	0,155143476632	0,000476736528786
201600	0,167665245045	0,000208696140215
202500	0,176528697247	0,000147724203377
203400	0,243352190487	0,00111372488732
204300	0,27304525918	0,000494884478228
205200	0,310743814472	0,000628309254867
206100	0,285264746883	-0,000424651126491
207000	0,21229924846	-0,00121609164037
207900	0,186596727109	-0,000428375355852
208800	0,00958921937085	-0,00295012512897
209700	0,280043025455	0,00450756343474
210600	0,0553771342491	-0,0037444315201
211500	0,385914074591	0,0055089490057
212400	0,0928451956103	-0,00488448131635
213300	0,327423627638	0,00390964053379
214200	0,422905002626	0,0015913562498
215100	0,111705781743	-0,00518665368138
216000	0,281349729591	0,00282739913081
216900	0,478776787282	0,00329045096152
217800	0,0861452795603	-0,00654385846204
218700	0,358238582998	0,00453488839064
219600	0,616899742858	0,004311019331
220500	0,840351077694	0,00372418891394
221400	0,965783840237	0,00209054604237
222300	0,19848762347	-0,0127882702794
223200	0,12296451483	-0,00125871847732
224100	0,169718910024	0,000779239919901
225000	0,0304451757037	-0,00232122890535
225900	0,0375207277447	0,00011792586735
226800	0,206865152606	0,00282240708102
227700	0,0782138608922	-0,00214418819523
228600	0,133800998759	0,000926452297779
229500	0,236307341322	0,00170843904272
230400	0,278768190792	0,00070768082449
231300	0,253694901211	-0,000417888159679
232200	0,263804364345	0,000168491052231
233100	0,251021671135	-0,00021304488683
234000	0,208690422953	-0,000705520803027
234900	0,241962445179	0,000554533703761
235800	0,260874490629	0,000315200757507
236700	0,282210778819	0,000355604803156
237600	0,268074356516	-0,000235607038387
238500	0,264230626175	-6,40621723381e-05
239400	0,310699664987	0,000774483980197
240300	0,363590220579	0,000881509259867
241200	0,366126354282	4,22688950536e-05
242100	0,355346474357	-0,000179664665427
243000	0,308309695161	-0,00078394631992
243900	0,399726176668	0,0015236080251
244800	0,342103510168	-0,000960377774998
245700	0,21476771047	-0,0021222633283
246600	0,250680707804	0,000598549955572
247500	0,262444932032	0,000196070403808
248400	0,262689818533	4,08144167774e-06
249300	0,241373317343	-0,000355275019843
250200	0,229641686786	-0,000195527175947
251100	0,252807000597	0,000386088563515
252000	0,225748737348	-0,00045097105415
252900	0,227543941943	2,99200765829e-05
253800	0,252290019334	0,000412434623193
254700	0,250950917567	-2,23183627845e-05
255600	0,220777964854	-0,000502882545224
256500	0,185926373809	-0,000580859850737
257400	0,185220063743	-1,17718344473e-05
258300	0,181188993982	-6,71844960079e-05
259200	0,155464591255	-0,000428740045449
260100	0,1453381473	-0,000168774065927
261000	0,15920494785	0,000231113342499
261900	0,15115897359	-0,000134099570984
262800	0,110148172157	-0,000683513357223
263700	0,119802031906	0,00016089766249
264600	0,113346688987	-0,000107589048657
265500	0,115137524874	2,98472647816e-05
266400	0,0954333883678	-0,000328402275102
267300	0,0842343265011	-0,000186651031112
