time	I_imag	d/dt
40500	-2,77545522193e-06	-2,70071374414e-08
41400	-3,43717647737e-06	-1,10286875907e-08
42300	-6,2199890261e-07	4,6919626246e-08
43200	-6,09021953653e-07	2,16282482616e-10
44100	-1,84355180941e-08	9,84310725932e-09
45000	-6,57561880024e-07	-1,06521060322e-08
45900	-3,62067967484e-07	4,92489854233e-09
46800	-2,89506833059e-07	1,20935224042e-09
47700	-1,08179686135e-06	-1,32048338048e-08
48600	-4,50973173597e-07	1,05137281291e-08
49500	-8,61370518199e-08	6,08060202962e-09
50400	-1,50824007529e-06	-2,37017170578e-08
51300	-1,97552390884e-07	2,18447947401e-08
52200	-1,77133108952e-06	-2,62296449773e-08
53100	1,47162214431e-05	2,74792542211e-07
54000	1,76357522848e-05	4,86588473615e-08
54900	-2,30114499965e-05	-6,77453371355e-07
55800	9,36476739777e-06	5,39603623238e-07
56700	6,19459449175e-05	8,76352958662e-07
57600	1,53983293479e-05	-7,75793592826e-07
58500	4,08407046911e-07	-2,4983203835e-07
59400	5,96111163186e-07	3,12840193791e-09
60300	5,18778138234e-07	-1,2888837492e-09
61200	8,73196542934e-07	5,90697341166e-09
62100	7,37241034171e-07	-2,26592514604e-09
63000	7,99844752767e-07	1,04339530993e-09
63900	7,47584880326e-07	-8,7099787402e-10
64800	4,50735976744e-05	7,38766879901e-07
65700	7,41113861892e-07	-7,38874730208e-07
66600	7,37737562626e-07	-5,62716544428e-11
67500	3,46689044377e-07	-6,51747530414e-09
68400	5,5986428983e-07	3,55292075755e-09
69300	5,93556492736e-07	5,61536715095e-10
70200	8,35491028444e-07	4,0322422618e-09
71100	1,22893515971e-06	6,55740218785e-09
72000	1,25929207578e-06	5,05948601117e-10
72900	1,36443663383e-06	1,75240930083e-09
73800	9,74161463376e-07	-6,50458617427e-09
74700	1,02200177189e-06	7,97338475274e-10
75600	5,69773786065e-07	-7,53713309712e-09
76500	6,15351071362e-07	7,59621421619e-10
77400	3,92648839068e-05	6,44158880591e-07
78300	6,09205009892e-07	-6,44261314948e-07
79200	3,88717394722e-05	6,37708907705e-07
80100	3,55600020893e-05	-5,51956230491e-08
81000	3,33297580005e-05	-3,71707348134e-08
81900	3,43491612422e-05	1,69900540284e-08
82800	2,52651425442e-05	-1,51400311633e-07
83700	2,1341323635e-05	-6,53969818188e-08
84600	1,93058631945e-05	-3,39243406759e-08
85500	1,47434766645e-05	-7,60397754997e-08
86400	7,88931053983e-06	-1,14236102078e-07
87300	8,03290981463e-06	2,3933212467e-09
88200	7,95692053353e-06	-1,26648801837e-09
89100	5,37176683339e-06	-4,30858950024e-08
90000	4,18081424647e-06	-1,9849209782e-08
90900	5,70094892742e-06	2,53355780159e-08
91800	3,72405527213e-06	-3,29482275883e-08
92700	5,10947104288e-06	2,30902628458e-08
93600	5,13924099305e-06	4,96165836163e-10
94500	4,12925730116e-06	-1,68330615314e-08
95400	4,0165896844e-06	-1,87779361278e-09
96300	3,38368958558e-06	-1,05483349803e-08
97200	3,77299634713e-06	6,4884460258e-09
98100	4,07102560342e-06	4,96715427153e-09
99000	4,06966313945e-06	-2,27077327525e-11
99900	3,89852991225e-06	-2,85222045336e-09
100800	2,91518312205e-06	-1,638911317e-08
101700	3,88143585718e-06	1,61042122522e-08
102600	4,01619218733e-06	2,24593883582e-09
103500	3,62672260746e-06	-6,4911596646e-09
104400	4,99285287066e-06	2,27688377201e-08
105300	5,21032082119e-06	3,62446584202e-09
106200	5,43705075015e-06	3,77883214949e-09
107100	8,43848031283e-06	5,00238260446e-08
108000	1,3072158485e-05	7,72279695362e-08
108900	1,46394308443e-05	2,61212059886e-08
109800	1,84125446283e-05	6,2885229733e-08
110700	2,03545498525e-05	3,2366753736e-08
111600	2,60593229677e-05	9,5079551921e-08
112500	2,56916947314e-05	-6,12713727147e-09
113400	3,75711712434e-05	1,97991275199e-07
114300	3,38652308961e-05	-6,17656724552e-08
115200	7,42596362591e-07	-5,52043908891e-07
116100	6,57466897058e-07	-1,41882442556e-09
117000	9,14203606002e-07	4,27894514907e-09
117900	3,75863942842e-05	6,11203177969e-07
118800	1,15208217212e-06	-6,07238535201e-07
119700	1,93696887739e-05	3,03626776697e-07
120600	-4,60628403117e-08	-3,23595860237e-07
121500	1,61431974734e-05	2,69821005229e-07
122400	-1,46634645482e-07	-2,71497201982e-07
123300	-6,24344407297e-08	1,40333674587e-09
124200	-1,08246588906e-07	-7,6353580293e-10
125100	-4,15815853255e-07	-5,12615440583e-09
126000	-5,06648897165e-07	-1,51388406516e-09
126900	-6,79018157199e-07	-2,87282100056e-09
127800	-5,04688831928e-07	2,90548875451e-09
128700	-7,88733185776e-07	-4,73407256413e-09
129600	-6,012080526e-07	3,12541888627e-09
130500	-4,46062837688e-07	2,58575358186e-09
131400	-2,54124063845e-07	3,19897956406e-09
132300	-3,72478975632e-07	-1,97258186312e-09
133200	-2,06935757254e-07	2,75905363964e-09
134100	-3,3859657278e-05	-5,60878692012e-07
135000	-2,52387174819e-07	5,60121168386e-07
135900	-3,25593048962e-07	-1,22009790238e-09
136800	-2,24814022618e-07	1,67965043906e-09
137700	-7,56511275556e-07	-8,8616208823e-09
138600	-1,08400974959e-06	-5,45830790052e-09
139500	-1,68587852498e-07	1,52570316182e-08
140400	-4,79163848189e-06	-7,70508438231e-08
141300	2,7776493996e-06	1,26154798025e-07
142200	4,4141526089e-07	-3,89372356452e-08
143100	2,85091614848e-06	4,01583481266e-08
144000	3,39004888789e-05	5,17492878841e-07
144900	2,54266752512e-05	-1,41230227128e-07
145800	1,97290741303e-05	-9,49600186818e-08
146700	4,18351218285e-05	3,68434128304e-07
147600	3,78666478256e-05	-6,61412333829e-08
148500	7,08535579351e-07	-6,1930187077e-07
149400	6,36595371453e-07	-1,19900346498e-09
150300	5,12204434117e-07	-2,07318228893e-09
151200	6,66354361401e-07	2,56916545473e-09
152100	6,91228769292e-07	4,14573464856e-10
153000	9,64923248034e-07	4,5615746457e-09
153900	1,29608873823e-06	5,51942483667e-09
154800	1,59812190521e-06	5,03388611622e-09
155700	1,5722003867e-06	-4,32025308454e-10
156600	1,58247987053e-06	1,7132473047e-10
157500	1,07588354597e-06	-8,44327207598e-09
158400	7,44889110993e-07	-5,51657391627e-09
159300	8,62212758533e-07	1,95539412566e-09
160200	5,90786802623e-07	-4,52376593183e-09
161100	6,40764882607e-07	8,32967999738e-10
162000	4,57295108395e-05	7,51479099282e-07
162900	5,66401180279e-07	-7,52718494321e-07
163800	5,97232136067e-07	5,13849263138e-10
164700	3,7527428802e-05	6,15503277766e-07
165600	3,51385781372e-05	-3,98141777464e-08
166500	4,04388643302e-05	8,83381032165e-08
167400	3,27027932647e-05	-1,28934517758e-07
168300	3,02362888585e-05	-4,11084067704e-08
169200	2,92801449361e-05	-1,59357320395e-08
170100	2,76152256539e-05	-2,77486547038e-08
171000	2,12072750526e-05	-1,06799176689e-07
171900	2,17397063641e-05	8,87385519263e-09
172800	2,00003662732e-05	-2,89890015149e-08
173700	1,58748810694e-05	-6,87580867314e-08
174600	1,73149234555e-05	2,40007064356e-08
175500	1,0193663833e-05	-1,18687660375e-07
176400	8,02942760695e-06	-3,6070603767e-08
177300	7,46894168548e-06	-9,34143202447e-09
178200	7,06584358737e-06	-6,71830163508e-09
179100	9,56093606667e-06	4,1584874655e-08
180000	7,44925738114e-06	-3,51946447589e-08
180900	4,68833803381e-06	-4,60153224554e-08
181800	4,75035492064e-06	1,03361478047e-09
182700	4,86511507275e-06	1,91266920178e-09
183600	5,41652323436e-06	9,19013602687e-09
184500	4,64860862339e-06	-1,27985768494e-08
185400	4,83332359162e-06	3,07858280376e-09
186300	3,52217672858e-06	-2,18524477174e-08
187200	4,11491054054e-06	9,87889686604e-09
188100	3,90088253202e-06	-3,5671334753e-09
189000	3,69354650317e-06	-3,4556004809e-09
189900	3,55473078594e-06	-2,31359528716e-09
190800	3,56792233839e-06	2,19859207469e-10
191700	4,35312351242e-06	1,30866862338e-08
192600	7,01925849252e-06	4,44355830017e-08
193500	4,30017851421e-06	-4,53179996385e-08
194400	4,69878566122e-06	6,64345245019e-09
195300	5,38016872652e-06	1,13563844217e-08
196200	6,87445967966e-06	2,4904849219e-08
197100	7,91440334566e-06	1,73323944332e-08
198000	7,53916070329e-06	-6,25404403953e-09
198900	7,93830765148e-06	6,65244913655e-09
199800	9,51927670829e-06	2,63494842802e-08
200700	1,81302969788e-05	1,43517004508e-07
201600	2,24961825857e-05	7,2764760115e-08
202500	2,52740335937e-05	4,62975168013e-08
203400	3,92133521087e-05	2,32321975249e-07
204300	4,78123738286e-05	1,43317028665e-07
205200	9,96062991903e-07	-7,80271847278e-07
206100	9,37955917725e-07	-9,68451236302e-10
207000	2,20788453962e-05	3,52348157975e-07
207900	3,11957064405e-05	1,5194768407e-07
208800	-6,42390302666e-07	-5,30634945719e-07
209700	-1,38150328324e-05	-2,19544042163e-07
210600	-2,95738358956e-08	2,29757649942e-07
211500	-4,40703986387e-07	-6,85216917486e-09
212400	-2,79171208147e-06	-3,91834682513e-08
213300	-1,53079417342e-07	4,39772110688e-08
214200	-3,47155249706e-07	-3,23459720606e-09
215100	-1,07728802978e-05	-1,73762084134e-07
216000	-8,72113318578e-08	1,78094482765e-07
216900	-4,17661342759e-07	-5,50750018169e-09
217800	-6,872052507e-06	-1,07573186071e-07
218700	-2,267176377e-07	1,10755581155e-07
219600	-7,61051593096e-07	-8,90556592326e-09
220500	-1,29396800549e-06	-8,88194020665e-09
221400	-1,93244820324e-06	-1,06413366292e-08
222300	-1,39911518927e-05	-2,00978394825e-07
223200	2,15671172512e-05	5,92637819065e-07
224100	-7,15372257205e-06	-4,7868066372e-07
225000	-6,90132114268e-06	4,20669048945e-09
225900	-3,65517552096e-07	1,08930059843e-07
226800	2,49651570003e-05	4,22177909206e-07
227700	8,65625764254e-06	-2,71814989296e-07
228600	1,27195615714e-05	6,77217321484e-08
229500	3,53462605581e-05	3,77111649777e-07
230400	7,87583825655e-07	-5,7597794554e-07
231300	3,97045577638e-05	6,48616232302e-07
232200	7,53725646064e-07	-6,49180535296e-07
233100	8,33998845378e-07	1,33788665524e-09
234000	5,34610693186e-05	8,7711784122e-07
234900	7,01836203461e-07	-8,79320551919e-07
235800	5,03959471079e-07	-3,2979455397e-09
236700	5,05151446966e-07	1,98662647775e-11
237600	6,30501812869e-07	2,08917276506e-09
238500	4,93147261678e-07	-2,28924251986e-09
239400	8,08621880929e-07	5,25791032085e-09
240300	6,91375789515e-07	-1,95410152357e-09
241200	9,93636822862e-07	5,03768388911e-09
242100	9,77603627082e-07	-2,67219929659e-10
243000	9,50494607176e-07	-4,51816998447e-10
243900	9,8046099082e-07	4,99439727414e-10
244800	1,02608860528e-06	7,60460240927e-10
245700	9,5956983494e-07	-1,10864617227e-09
246600	5,99712049165e-07	-5,99762976291e-09
247500	6,49166133168e-07	8,24234733381e-10
248400	6,31908105973e-07	-2,87633786582e-10
249300	6,32476341448e-07	9,4705912401e-12
250200	5,97229823021e-07	-5,87441973774e-10
251100	4,40265583077e-05	7,23822141412e-07
252000	3,44156649993e-05	-1,6018155514e-07
252900	3,7676332388e-05	5,43444564778e-08
253800	4,66137776564e-05	1,48957421139e-07
254700	4,18905110045e-05	-7,87211108642e-08
255600	3,23791710298e-05	-1,58522332911e-07
256500	2,13165383955e-05	-1,84377210573e-07
257400	2,18741037214e-05	9,29275543153e-09
258300	1,95544781702e-05	-3,86604258534e-08
259200	1,61644201796e-05	-5,65009665088e-08
260100	1,48699549338e-05	-2,15744207636e-08
261000	1,58367309376e-05	1,61129333968e-08
261900	1,5113742737e-05	-1,20498033431e-08
262800	7,71179197004e-06	-1,23365846116e-07
263700	1,12501991671e-05	5,89734532845e-08
264600	8,61798154915e-06	-4,38702936328e-08
265500	9,95376233531e-06	2,22630131028e-08
266400	6,16765532577e-06	-6,31017834924e-08
267300	5,16054336016e-06	-1,67851994267e-08
