time	I_real	d/dt
0	0,0835859848567	0
900	0,113282966049	0,000494949686534
1800	0,11223722321	-1,74290473162e-05
2700	0,136587903952	0,000405844679039
3600	0,143949983031	0,000122701317984
4500	0,137943220084	-0,000100112715782
5400	0,110363951253	-0,000459654480517
6300	0,0934049155769	-0,000282650594605
7200	0,105804167958	0,000206654206356
8100	0,0823387727693	-0,000391089919817
9000	0,0788952376448	-5,73922520746e-05
9900	0,0867420474724	0,000130780163793
10800	0,0790751227249	-0,000127782079124
11700	0,0792204886234	2,42276497502e-06
12600	0,0820093838132	4,6481586496e-05
13500	0,0861386202124	6,8820606653e-05
14400	0,0785855348535	-0,000125884755982
15300	0,0739206718697	-7,77477163957e-05
16200	0,0842599267182	0,000172320914142
17100	0,0782006952984	-0,00010098719033
18000	0,0784533804954	4,21141994936e-06
18900	0,0818678407298	5,69076705739e-05
19800	0,0779332206374	-6,55770015406e-05
20700	0,0840089712769	0,000101262510659
21600	0,0868071898548	4,66369762977e-05
22500	0,09549418474	0,000144783248088
23400	0,102219284666	0,000112084998759
24300	0,100359438244	-3,09974403667e-05
25200	0,107380165973	0,000117012128819
26100	0,109874782647	4,15769445744e-05
27000	0,111202670121	2,2131457905e-05
27900	0,126451257905	0,000254143129732
28800	0,154043748209	0,000459874838396
29700	0,188900620532	0,000580947872051
30600	0,23841762766	0,000825283452132
31500	0,223449757738	-0,0002494644987
32400	0,178163906012	-0,000754764195437
33300	0,193473225205	0,000255155319886
34200	0,219676535212	0,000436721833448
35100	0,212428802662	-0,000120795542497
36000	0,0998790324783	-0,00187582950307
36900	0,164986176169	0,00108511906151
37800	0,205776885691	0,000679845158702
38700	0,0257719612014	-0,00300008207483
39600	0,0280306351776	3,76445662713e-05
40500	0,0671326030995	0,000651699465365
41400	0,0878706164724	0,000345633556215
42300	0,60256749497	0,00857828130829
43200	0,548617669778	-0,000899163753207
44100	0,231394500543	-0,00528705282058
45000	0,413153960897	0,00302932433923
45900	0,390315406009	-0,000380642581465
46800	0,231363940453	-0,0026491910926
47700	0,656322594504	0,0070826442342
48600	0,393119599401	-0,00438671658506
49500	0,28158669699	-0,00185888170685
50400	0,763967367875	0,0080396778481
51300	0,257421641351	-0,00844242877541
52200	0,00489322909213	-0,00420880687098
53100	0,145226121944	0,00233888154753
54000	0,145533256517	5,11890954921e-06
54900	0,123084994398	-0,000374137701989
55800	0,109474791069	-0,000226836722151
56700	0,245412341304	0,00226562583725
57600	0,166582799339	-0,00131382569941
58500	0,290881337305	0,00207164229943
59400	0,317870783757	0,000449824107541
60300	0,318293342578	7,04264701916e-06
61200	0,332613735679	0,000238673218343
62100	0,298813746259	-0,000563333156992
63000	0,304183399318	8,94942176394e-05
63900	0,259838986695	-0,000739073543707
64800	0,248239391083	-0,000193326593531
65700	0,309882443123	0,00102738420065
66600	0,284670147652	-0,000420204924503
67500	0,283306715039	-2,27238768897e-05
68400	0,381073248388	0,00162944222248
69300	0,35359429614	-0,000457982537466
70200	0,38083384512	0,000453992482993
71100	0,438014486001	0,000953010681357
72000	0,449463562806	0,000190817946756
72900	0,382876969137	-0,00110977656116
73800	0,367301630194	-0,000259588982376
74700	0,342739205258	-0,000409373748926
75600	0,275682099532	-0,00111761842877
76500	0,26778221613	-0,000131664723367
77400	0,243226199347	-0,000409266946391
78300	0,249225866311	9,99944494085e-05
79200	0,228714614718	-0,000341854193214
80100	0,218117073732	-0,000176625683105
81000	0,202211211722	-0,000265097700174
81900	0,212890361561	0,00017798583065
82800	0,181932247723	-0,000515968563967
83700	0,172637491147	-0,000154912609591
84600	0,165468862866	-0,000119477138023
85500	0,153155441054	-0,000205223696864
86400	0,118109796977	-0,000584094067945
87300	0,111544026187	-0,000109429513167
88200	0,106497024549	-8,4116693979e-05
89100	0,0950047624152	-0,000191537702223
90000	0,0866374835132	-0,000139454648366
90900	0,0896222994004	4,97469314538e-05
91800	0,0797186664006	-0,000165060549998
92700	0,0846561560407	8,22914940019e-05
93600	0,0808701527945	-6,31000541021e-05
94500	0,0779939855599	-4,7936120578e-05
95400	0,0767536393476	-2,0672436871e-05
96300	0,0736889731948	-5,10777692134e-05
97200	0,0745170793387	1,38017690648e-05
98100	0,0719052493002	-4,35305006423e-05
99000	0,075355462925	5,75035604145e-05
99900	0,0794124922582	6,76171555528e-05
100800	0,0682215664623	-0,000186515429932
101700	0,0746207252263	0,000106652646066
102600	0,0749867491598	6,10039889313e-06
103500	0,0713530398704	-6,05618214902e-05
104400	0,0958770624469	0,000408733709608
105300	0,092320859487	-5,92700493319e-05
106200	0,0863853143427	-9,89257524048e-05
107100	0,103329033992	0,000282395327481
108000	0,144237607935	0,000681809565723
108900	0,15291139004	0,000144563035085
109800	0,180765804837	0,000464240246609
110700	0,181562920677	1,32852640049e-05
111600	0,19133840414	0,000162924724388
112500	0,194452419084	5,19002490632e-05
113400	0,234306724294	0,000664238420169
114300	0,215804062614	-0,000308377694666
115200	0,286552114002	0,0011791341898
116100	0,270583881077	-0,000266137215417
117000	0,33702210409	0,00110730371687
117900	0,223026663261	-0,00189992401381
118800	0,286371072705	0,00105574015741
119700	0,12463481761	-0,0026956042516
120600	0,20374146514	0,00131844412551
121500	0,18502926684	-0,00031186997167
122400	0,193902287995	0,000147883685913
123300	0,29941293059	0,00175851070992
124200	0,316381235203	0,000282805076885
125100	0,464483290958	0,00246836759591
126000	0,401358581259	-0,00105207849498
126900	0,412027339112	0,000177812630872
127800	0,335549023537	-0,00127463859291
128700	0,4574577305	0,00203181178273
129600	0,451777393006	-9,46722915661e-05
130500	0,316104533971	-0,00226121431726
131400	0,328120628103	0,00020026823554
132300	0,349825087914	0,000361740996851
133200	0,321409040329	-0,000473600793086
134100	0,181643316259	-0,0023294287345
135000	0,295845224869	0,0019033651435
135900	0,347834322471	0,000866484960031
136800	0,201271791447	-0,00244270885039
137700	0,43065817481	0,00382310638937
138600	0,564579153918	0,00223201631847
139500	0,194142478965	-0,00617394458255
140400	0,0560012403037	-0,00230235397769
141300	0,0729439617108	0,000282378690117
142200	0,0381919758048	-0,000579199765099
143100	0,0855718485674	0,000789664546043
144000	0,20413730104	0,00197609087455
144900	0,202930256036	-2,01174167459e-05
145800	0,179877421477	-0,000384213909304
146700	0,234251031473	0,000906226833257
147600	0,246361660401	0,000201843815475
148500	0,296801531198	0,000840664513283
149400	0,309742369593	0,000215680639914
150300	0,272794420302	-0,000615799154849
151200	0,301469462749	0,000477917374123
152100	0,308449273202	0,000116330174211
153000	0,352020185699	0,00072618187494
153900	0,367012040184	0,00024986424142
154800	0,372090279828	8,46373274013e-05
155700	0,371520293592	-9,49977059467e-06
156600	0,344219917779	-0,000455006263545
157500	0,363012220931	0,000313205052525
158400	0,352088228639	-0,000182066538204
159300	0,336564081308	-0,000258735788845
160200	0,301688339399	-0,000581262365145
161100	0,283911133619	-0,000296286762998
162000	0,260540920283	-0,000389503555613
162900	0,277571185654	0,00028383775619
163800	0,276967999137	-1,00531086146e-05
164700	0,24272215545	-0,000570764061457
165600	0,236062918896	-0,000110987275901
166500	0,237753654908	2,8178933533e-05
167400	0,22705626714	-0,000178289796136
168300	0,211086315834	-0,000266165855099
169200	0,218434331	0,000122466919445
170100	0,208197138936	-0,000170619867738
171000	0,165114573399	-0,000718042758948
171900	0,170855633671	9,56843378585e-05
172800	0,170777246233	-1,30645728891e-06
173700	0,143163728614	-0,000460225293649
174600	0,146597975884	5,72374544891e-05
175500	0,124006956864	-0,000376516983658
176400	0,109211924237	-0,000246583877127
177300	0,113611430001	7,33250960756e-05
178200	0,106981950407	-0,000110491326574
179100	0,111007306287	6,70892646715e-05
180000	0,0974258594646	-0,000226357447038
180900	0,086353091055	-0,00018454614016
181800	0,0831712782782	-5,30302129469e-05
182700	0,0860610524336	4,81629025891e-05
183600	0,0882587770156	3,66287430345e-05
184500	0,0765642878173	-0,000194908153306
185400	0,0853536569216	0,000146489485073
186300	0,0749857121334	-0,000172799079804
187200	0,0774634647431	4,1295876829e-05
188100	0,0720305957212	-9,05478170321e-05
189000	0,0743066810491	3,79347554655e-05
189900	0,0742549057681	-8,6292135051e-07
190800	0,0762704021571	3,35916064831e-05
191700	0,0819821934315	9,51965212396e-05
192600	0,0888201521593	0,000113965978797
193500	0,0831370573782	-9,47182463527e-05
194400	0,090397974793	0,000121015290248
195300	0,101388456577	0,000183174696405
196200	0,102908778803	2,53387037572e-05
197100	0,103573352281	1,10762246351e-05
198000	0,109674979455	0,00010169378623
198900	0,117256256828	0,000126354622889
199800	0,121273053495	6,69466111144e-05
200700	0,150735388882	0,000491038923117
201600	0,173464827727	0,000378823980755
202500	0,176500301425	5,0591228292e-05
203400	0,262620718478	0,00143534028423
204300	0,261654158608	-1,6109331165e-05
205200	0,316722640687	0,000917808034648
206100	0,354884818814	0,000636036302109
207000	0,185550919616	-0,0028222316533
207900	0,179007483108	-0,000109057275137
208800	0,0446791481781	-0,00223880558216
209700	0,123142102241	0,00130771590104
210600	0,0252841211761	-0,00163096635107
211500	0,165169477193	0,00233142260028
212400	0,0537511472275	-0,00185697216609
213300	0,230572254451	0,00294701845373
214200	0,363028435732	0,00220760302135
215100	0,0873318696794	-0,00459494276755
216000	0,295180486416	0,00346414361228
216900	0,435065461795	0,00233141625631
217800	0,0373562492319	-0,00662848687605
218700	0,258446754708	0,00368484175793
219600	0,526227922547	0,00446301946399
220500	0,631792843259	0,0017594153452
221400	0,773319046422	0,00235877005272
222300	0,0170754146792	-0,012604060529
223200	0,275190264838	0,00430191416931
224100	0,0364706536933	-0,00397866018574
225000	0,0588857066326	0,000373584215655
225900	0,0440535235893	-0,000247203050722
226800	0,234062136817	0,00316681022047
227700	0,156355604728	-0,00129510886815
228600	0,152717689486	-6,06319207131e-05
229500	0,228630353947	0,00126521107436
230400	0,290808615618	0,00103630436118
231300	0,240360060008	-0,000840809260176
232200	0,272657903648	0,000538297393997
233100	0,284599885577	0,000199033032162
234000	0,236159904222	-0,000807333022584
234900	0,323442506123	0,00145471003167
235800	0,372833753909	0,000823187463098
236700	0,331087694127	-0,000695767663022
237600	0,307632882355	-0,000390913529536
238500	0,308595350945	1,60411431615e-05
239400	0,353544242748	0,000749148196718
240300	0,38025472053	0,000445174629704
241200	0,387039785138	0,000113084410131
242100	0,358819390989	-0,000470339902488
243000	0,356762785199	-3,42767631604e-05
243900	0,429597392286	0,00121391011812
244800	0,4144774285	-0,000251999396441
245700	0,385440132385	-0,000483954935241
246600	0,33268241932	-0,000879295217752
247500	0,341842688382	0,000152671151035
248400	0,361243077322	0,000323339815661
249300	0,32764511876	-0,000559965976032
250200	0,320545544539	-0,00011832623702
251100	0,263966639974	-0,000942981742746
252000	0,233510575881	-0,000507601068215
252900	0,23759885393	6,81379674836e-05
253800	0,254111165458	0,000275205192119
254700	0,264103767266	0,000166543363469
255600	0,230937502629	-0,000552771077278
256500	0,20550391961	-0,000423893050315
257400	0,197334110273	-0,000136163488958
258300	0,200632218035	5,49684627115e-05
259200	0,187305992514	-0,000222103758687
260100	0,140819948903	-0,000774767393521
261000	0,152585088903	0,000196085666663
261900	0,146985528629	-9,33260045616e-05
262800	0,105248399777	-0,000695618814203
263700	0,114262594156	0,000150236572994
264600	0,0994161255371	-0,000247441143655
265500	0,105062843588	9,41119675222e-05
266400	0,101040789774	-6,7034230247e-05
267300	0,090334104624	-0,000178444752493
