time	I_real	d/dt
0	0,202261630657	0
900	0,294440975788	0,00153632241884
1800	0,101788469569	-0,00321087510365
2700	0,343809542401	0,00403368454719
3600	0,345799431306	3,31648150861e-05
4500	0,302474707569	-0,000722078728947
5400	0,253054959542	-0,000823662467112
6300	0,227498464418	-0,000425941585411
7200	0,260807509359	0,000555150749019
8100	0,211086749563	-0,000828679329929
9000	0,200616849732	-0,000174498330524
9900	0,201284176024	1,11221048709e-05
10800	0,182949607414	-0,000305576143499
11700	0,193639076594	0,000178157819662
12600	0,207776596698	0,000235625335074
13500	0,222685370463	0,000248479562752
14400	0,196080141251	-0,000443420486875
15300	0,1733719016	-0,000378470660842
16200	0,202844111041	0,000491203490677
17100	0,193416324317	-0,000157129778727
18000	0,194478401991	1,77012945622e-05
18900	0,200272971195	9,6576153402e-05
19800	0,186478659787	-0,000229905190133
20700	0,202458581215	0,000266332023795
21600	0,218265085801	0,000263441743103
22500	0,232982112689	0,000245283781471
23400	0,2429955125	0,000166889996855
24300	0,235994637618	-0,000116681248036
25200	0,265206333485	0,000486861597772
26100	0,269581113704	7,2913003661e-05
27000	0,267328473569	-3,75440022591e-05
27900	0,30010029973	0,000546197102691
28800	0,366593216852	0,00110821528536
29700	0,435058918436	0,00114109502639
30600	0,595005796744	0,00266578130514
31500	0,528376474388	-0,00111048870592
32400	0,424306469128	-0,00173450008768
33300	0,457623193741	0,00055527874356
34200	0,432347466255	-0,000421262124778
35100	0,610930911843	0,0029763907598
36000	0,299841576437	-0,00518482225676
36900	0,337852451403	0,000633514582772
37800	0,456185518379	0,00197221778293
38700	0,0335513992103	-0,00704390198614
39600	0,150086863457	0,00194225773745
40500	0,243857232753	0,00156283948826
41400	0,363406288066	0,00199248425521
42300	1,79084797706	0,0237906948166
43200	1,61004216885	-0,00301343013686
44100	0,760463907095	-0,0141596376959
45000	1,25378977278	0,00822209776149
45900	1,20282800842	-0,000849362739362
46800	0,853644442227	-0,00581972610327
47700	1,96353221564	0,0184981295568
48600	1,27235076983	-0,0115196907635
49500	0,869356289647	-0,00671657466964
50400	2,23173163634	0,0227062557781
51300	0,869034423373	-0,022711620216
52200	0,0881491201505	-0,0130147550537
52680	0,14192008344226703	0,00089618272153
78360	0,06954084088671085	-0,0012063207092592697
84540	0,031293378399019876	-0,0006374577081281828
156180	0,023470033799264906	-0,00013038907666258285
159240	0,01525552196952219	-0,00013690853049571193
219360	0,02196795163611195	0,00011187382777649602
