time	sensor_1	sensor_2	sensor_3	sensor_4	sensor_5	sensor_6	sensor_7	sensor_8	sensor_9	sensor_10	sensor_11	sensor_12	sensor_13	sensor_14	sensor_15	sensor_16	sensor_17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
900	0,00505956876369	0,00475718017256	0	0,00521776024765	0,00521776024765	0,00574842063628	0,00436914484058	0,00475718017256	0	0,00316213362825	0,00622667757739	0,00444953846389	0,00431599255963	0,00444953846389	0,0100613980677	0,00432499681576	0,00407265705594
1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2700	0,0166666666667	0,0166666666667	0	0,0166666666667	0,0166666666667	0,0166666666667	0,0166666666667	0,0166666666667	0	0,0166666666667	0,0166666666667	0,0166666666667	0,0166666666667	0,0166666666667	0,0166666666667	0,0166666666667	0,0166666666667
3600	-0,000107835817559	-0,000510385314126	0	9,5907662314e-05	9,5907662314e-05	-0,00044358102551	0,000852388554695	-0,000510385314126	0	-0,000472015438379	0,00040521683097	-0,000516423245735	-7,58222192373e-05	-0,000516423245735	0,00287254585375	-0,00138916081139	-2,43677368803e-05
4500	-0,00218884453568	-0,00180875856652	0	-0,00238723672002	-0,00238723672002	-0,00378022403161	-0,000725753072321	-0,00180875856652	0	4,45847391281e-05	-0,00428545435456	-0,00153177407544	-0,000888595309506	-0,00153177407544	0,00178387976373	-0,00262545666814	-0,000973251578822
5400	-0,00307218915633	-0,00273138630514	0	-0,00325487581265	-0,00325487581265	-0,00255102032451	-0,00416489691876	-0,00273138630514	0	-0,00278551095559	0,00391462351085	-0,00135941912526	-0,00279643025832	-0,00135941912526	-0,00740574388677	-0,000451731111492	-0,00163248381256
6300	-0,00173546808049	-0,00148556553309	0	-0,00187228334398	-0,00187228334398	-0,00106858852432	-0,00302607836921	-0,00148556553309	0	-0,00148638805238	0,00253578690828	-0,000796994968823	-0,000640774519176	-0,000796994968823	0,00578929774676	-0,00149994010292	-0,00122455742737
7200	0,0020737025378	0,0019723765369	0	0,00212858422061	0,00212858422061	0,00224831548927	0,00195317642224	0,0019723765369	0	0,000368135339705	-0,00250572867591	0,000846629332205	0,000456770199651	0,000846629332205	-0,0392011550599	0,0015136109028	0,00199052681598
8100	-0,0041137026186	-0,00446979613877	0	-0,00392577616396	-0,00392577616396	-0,00339880408112	-0,00474976619569	-0,00446979613877	0	-0,00397189390457	-0,00662914659252	-0,00446145300929	-0,00492767639107	-0,00446145300929	-0,110416618825	-0,00313098100775	-0,00502780045525
9000	-0,000926431402691	-0,0010347335076	0	-0,000869808944842	-0,000869808944842	-0,000962080927268	-0,000727448879411	-0,0010347335076	0	-0,00120811239341	-0,00569396982114	-0,00214116196082	-0,000401812355146	-0,00214116196082	0,0150059197586	-0,00351726285955	-0,00229054379037
9900	0,000282653409975	0,00070070688116	0	5,52557339112e-05	5,52557339112e-05	-0,00104466463061	0,00150769053307	0,00070070688116	0	0,00218557270258	-0,000190477228502	0,00126255353837	0,00101024837852	0,00126255353837	0,00716031478714	0,000310269344414	0,00130434452854
10800	-0,00179787946371	-0,0020371603142	0	-0,00167027493428	-0,00167027493428	-0,00171162340118	-0,00161595802473	-0,0020371603142	0	-0,00205488753761	0,00166893696176	-0,00136398420521	-0,00210681424635	-0,00136398420521	-0,00242431740774	-0,00132652924873	-0,00125931430075
11700	0,000864585229298	0,000759512896271	0	0,000920050966963	0,000920050966963	0,00153589594478	3,05825553101e-05	0,000759512896271	0	-0,00132956803491	0,00429133289103	0,000808825342737	0,000158108766658	0,000808825342737	-0,708905070532	0,00316506869847	0,000419890335458
12600	0,00116561291537	0,00122508382398	0	0,00113403212305	0,00113403212305	0,00150391911118	0,000566783754917	0,00122508382398	0	0,00152167521958	-0,000592775261198	0,00109222202559	0,000973949711157	0,00109222202559	0,0128867108193	0,00103508688396	0,00129342896235
13500	0,00109808145649	0,00106453923735	0	0,00111583245112	0,00111583245112	0,00131573186494	0,000798951811433	0,00106453923735	0	0,000258842193438	0,000528731160734	0,000486877964904	0,00127590136068	0,000486877964904	0,0141009029643	-0,00117836303923	0,000689876963937
14400	-0,00226990441891	-0,00228594062316	0	-0,00226142476258	-0,00226142476258	-0,00270255504395	-0,00160188202653	-0,00228594062316	0	-0,00131080011123	-0,00337957897641	-0,0024678035728	-0,00120529352017	-0,0024678035728	0,00882854310008	-0,00449589538675	-0,00276214781192
15300	-0,00210730832011	-0,00196575591706	0	-0,0021829988453	-0,0021829988453	-0,00302382274435	-0,00105177231984	-0,00196575591706	0	-0,000292694347441	-0,0012995812341	-0,00107952573623	-0,00165344303665	-0,00107952573623	0,000222115440387	-0,00128596043265	-0,00115868997139
16200	0,0025297003422	0,00272754350635	0	0,0024215812252	0,0024215812252	0,0026890811601	0,00204511113234	0,00272754350635	0	0,00255768643851	0,00566824827121	0,00288326598925	0,00378387707601	0,00288326598925	-0,107343054764	0,00619594617521	0,00137387631061
17100	-0,000959122582801	-0,0012341033452	0	-0,000812391505333	-0,000812391505333	-0,000487282338157	-0,00129138481565	-0,0012341033452	0	-0,00244096382328	-0,00163069205422	-0,000970474797225	-0,00366100347054	-0,000970474797225	-0,0340932715662	-0,00195086199581	0,000633434356553
18000	2,77539180063e-05	-9,21194629444e-05	0	9,1019332948e-05	9,1019332948e-05	0,000116266918075	5,36805415295e-05	-9,21194629444e-05	0	-0,000846351725865	-0,0179039743532	-0,00222532869671	-0,00140232715398	-0,00222532869671	0,0125025344406	-0,00283184423075	-0,002393672807
