time	I_imag	d/dt
121500	2,09737324067e-05	3,50421283982e-07
122400	-1,08997434797e-07	-3,51378830691e-07
123300	-8,45323286373e-08	4,07751769336e-10
124200	-9,02345732004e-08	-9,50374093837e-11
125100	-3,85036259044e-07	-4,91336143073e-09
126000	-5,76364771082e-07	-3,18880853397e-09
126900	-7,11417619642e-07	-2,25088080934e-09
127800	-4,38637388746e-07	4,5463371816e-09
128700	-8,08999308155e-07	-6,17269865681e-09
129600	-7,04579881654e-07	1,74032377502e-09
130500	-5,48564209279e-07	2,60026120625e-09
131400	-3,41499144129e-07	3,45108441917e-09
132300	-4,10341055949e-07	-1,147365197e-09
133200	-1,93575413263e-07	3,61276071143e-09
134100	-2,9662489152e-05	-4,91148562313e-07
135000	-2,66753607916e-07	4,89928925735e-07
135900	-3,2645917151e-07	-9,95092726566e-10
136800	-2,46615567583e-07	1,33072673211e-09
137700	-8,3397741412e-07	-9,78936410895e-09
138600	-1,27020785522e-06	-7,27050735163e-09
139500	-1,98701576302e-07	1,78584379819e-08
140400	-1,00367858325e-05	-1,63968070937e-07
141300	1,66506289433e-06	1,95030812114e-07
142200	6,24158909768e-07	-1,73483997427e-08
143100	4,15123169911e-06	5,8784546489e-08
144000	4,57606815369e-05	6,93490830631e-07
144900	3,64148085667e-05	-1,55764549505e-07
145800	2,78890593644e-05	-1,42095820038e-07
146700	4,87812391292e-05	3,4820299608e-07
147600	4,17390512125e-05	-1,17369798612e-07
148500	6,39744139891e-07	-6,8498845121e-07
149400	6,87177126577e-07	7,90549778108e-10
150300	5,3542722502e-07	-2,52916502595e-09
151200	7,46675931198e-07	3,52081176963e-09
152100	7,21118491048e-07	-4,25957335831e-10
153000	9,3000398589e-07	3,48142491403e-09
153900	1,35526939384e-06	7,08775679923e-09
154800	1,7189591015e-06	6,06149512765e-09
155700	1,66442896731e-06	-9,08835569913e-10
156600	1,91119377972e-06	4,11274687346e-09
157500	1,36343407611e-06	-9,12932839343e-09
158400	7,92995970495e-07	-9,50730176025e-09
159300	9,55245960615e-07	2,70416650201e-09
160200	7,06339450782e-07	-4,14844183055e-09
161100	7,30134317116e-07	3,96581105557e-10
162000	5,50488673733e-05	9,05312217603e-07
162900	6,37449916516e-07	-9,06856957613e-07
163800	6,85597056251e-07	8,02452328923e-10
164700	4,39560868024e-05	7,21174829103e-07
165600	4,4030427727e-05	1,23901540983e-09
166500	3,77844632483e-05	-1,04099407978e-07
