time	I_imag	d/dt
0	4,84228864354e-06	0
900	9,18636267696e-06	7,24012338904e-08
1800	0,0	-1,53106044616e-07
2700	1,20458524469e-05	2,00764207449e-07
3600	1,19374991091e-05	-1,80588896421e-09
4500	9,98200965501e-06	-3,25914909011e-08
5400	7,68824900781e-06	-3,822934412e-08
6300	6,49325748924e-06	-1,99165253094e-08
7200	8,41473155236e-06	3,20245677185e-08
8100	5,17973741268e-06	-5,39165689946e-08
9000	4,31024915883e-06	-1,44914708975e-08
9900	4,76485792433e-06	7,57681275832e-09
10800	3,99748760138e-06	-1,27895053825e-08
11700	4,32346872198e-06	5,43301867675e-09
12600	5,04051139495e-06	1,19507112161e-08
13500	5,62675271081e-06	9,77068859759e-09
14400	4,24745567629e-06	-2,29882839085e-08
15300	3,52849036414e-06	-1,19827552026e-08
16200	4,53605076662e-06	1,67926733746e-08
17100	4,45695018817e-06	-1,31834297405e-09
18000	3,89795276493e-06	-9,31662372077e-09
18900	4,40257652841e-06	8,41039605809e-09
19800	3,70778950245e-06	-1,1579783766e-08
20700	4,57224006289e-06	1,44075093406e-08
21600	5,33391340341e-06	1,26945556754e-08
22500	5,94803725227e-06	1,0235397481e-08
23400	6,59312301061e-06	1,07514293057e-08
24300	5,96313607278e-06	-1,04997822971e-08
25200	8,4561933298e-06	4,15509542836e-08
26100	9,122749886e-06	1,11092759368e-08
27000	8,42091149163e-06	-1,16973065729e-08
27900	1,17616688565e-05	5,56792894144e-08
28800	1,66718309318e-05	8,18360345891e-08
29700	1,88290561995e-05	3,59537544612e-08
30600	4,53212863618e-05	4,41537169371e-07
31500	4,21399500986e-05	-5,30222710539e-08
32400	2,18017903055e-05	-3,38969329885e-07
33300	2,50521084455e-05	5,41719690012e-08
34200	2,05906234031e-05	-7,43580840399e-08
35100	4,10842120917e-05	3,41559811475e-07
36000	1,11143699741e-05	-4,99497368627e-07
36900	1,97343222723e-05	1,43665871638e-07
37800	4,47045865387e-05	4,16171071107e-07
38700	-5,96712076191e-09	-7,45175894325e-07
39600	-1,15502697544e-06	-1,9150997578e-08
40500	-2,77545099141e-06	-2,70070669327e-08
41400	-3,43718070836e-06	-1,10288286158e-08
42300	-6,21977776045e-07	4,69200488719e-08
43200	-6,09026179196e-07	2,15859947479e-10
44100	-1,84270681353e-08	9,84331851768e-09
45000	-6,5757458309e-07	-1,06524585826e-08
45900	-3,62084883685e-07	4,92482832342e-09
46800	-2,89485678776e-07	1,20998674847e-09
47700	-1,08179689363e-06	-1,32051869143e-08
48600	-4,50960504595e-07	1,05139398173e-08
49500	-8,61201395293e-08	6,08067275109e-09
50400	-1,50822740837e-06	-2,3701787814e-08
51300	-1,97539702354e-07	2,18447951002e-08
52200	-1,77133108952e-06	-2,62298564528e-08
53100	1,47162214435e-05	2,74792542218e-07
54000	1,76357480543e-05	4,8658776846e-08
54900	-2,30114457653e-05	-6,77453230327e-07
55800	9,36476739777e-06	5,39603552718e-07
56700	6,19459364572e-05	8,76352817658e-07
57600	1,5398337808e-05	-7,75793310821e-07
58500	4,08423954169e-07	-2,49831897564e-07
59400	5,96089999865e-07	3,12776742828e-09
60300	5,18773912506e-07	-1,28860145598e-09
61200	8,73230377516e-07	5,90760775017e-09
62100	7,37215628461e-07	-2,26691248426e-09
63000	7,99870130853e-07	1,04424170654e-09
63900	7,47551036146e-07	-8,71984911782e-10
64800	4,50735976744e-05	7,38767443971e-07
65700	7,41126558004e-07	-7,38874518607e-07
66600	7,37729096003e-07	-5,66243666711e-11
67500	3,46680588978e-07	-6,51747511709e-09
68400	5,59847363248e-07	3,55277957116e-09
69300	5,93556505084e-07	5,61819030601e-10
70200	8,35499489224e-07	4,032383069e-09
71100	1,22892670677e-06	6,55712029247e-09
72000	1,25931324344e-06	5,06442277838e-10
72900	1,36443663777e-06	1,7520565721e-09
73800	9,7414454071e-07	-6,50486828431e-09
74700	1,02198485849e-06	7,97338629736e-10
75600	5,6975685087e-07	-7,53713346041e-09
76500	6,15338369624e-07	7,59691979231e-10
77400	3,9264879677e-05	6,4415902179e-07
78300	6,09217706999e-07	-6,44261032834e-07
79200	3,88717394715e-05	6,37708696074e-07
80100	3,55600063191e-05	-5,519555254e-08
81000	3,33297495388e-05	-3,71709463383e-08
81900	3,43491570116e-05	1,69901245479e-08
82800	2,52651425442e-05	-1,51400241125e-07
83700	2,1341323635e-05	-6,53969818188e-08
84600	1,9305867425e-05	-3,39242701673e-08
85500	1,4743480895e-05	-7,60397754997e-08
86400	7,88931053983e-06	-1,14236172586e-07
87300	8,03290981463e-06	2,3933212467e-09
88200	7,95692053387e-06	-1,26648801271e-09
89100	5,37176683339e-06	-4,3085895008e-08
90000	4,18081847699e-06	-1,98491392733e-08
90900	5,70094469691e-06	2,53354369986e-08
91800	3,72405527213e-06	-3,29481570797e-08
92700	5,10947104287e-06	2,30902628458e-08
93600	5,13924099278e-06	4,96165831816e-10
94500	4,12926153168e-06	-1,68329910184e-08
95400	4,0165896844e-06	-1,87786412141e-09
96300	3,38368958558e-06	-1,05483349803e-08
97200	3,77299211683e-06	6,48837552094e-09
98100	4,07102560342e-06	4,96722477639e-09
99000	4,06966313945e-06	-2,27077327525e-11
99900	3,89853414277e-06	-2,85214994472e-09
100800	2,91518735277e-06	-1,63891131666e-08
101700	3,88143162666e-06	1,61040712316e-08
102600	4,01619641785e-06	2,24607985308e-09
103500	3,62672260723e-06	-6,49123017703e-09
104400	4,99284864015e-06	2,27687672153e-08
105300	5,21032082118e-06	3,62453635065e-09
106200	5,43705498067e-06	3,77890265813e-09
107100	8,43847608231e-06	5,00236850274e-08
108000	1,3072158485e-05	7,72280400449e-08
108900	1,46394308452e-05	2,6121206004e-08
109800	1,84125488588e-05	6,28853002262e-08
110700	2,03545413926e-05	3,2366542229e-08
111600	2,60593271976e-05	9,50797634177e-08
112500	2,56916989613e-05	-6,12713727136e-09
113400	3,75711712434e-05	1,97991204701e-07
114300	3,38652308954e-05	-6,17656724669e-08
115200	7,42587907111e-07	-5,52044049804e-07
116100	6,57462647698e-07	-1,41875432356e-09
117000	9,14212033187e-07	4,27915642481e-09
