time	sensor_1	sensor_2	sensor_3	sensor_4	sensor_5	sensor_6	sensor_7	sensor_8	sensor_9	sensor_10	sensor_11	sensor_12	sensor_13	sensor_14	sensor_15	sensor_16	sensor_17
0	0,312334358411	0,110072451036	0,0	0,202261630657	0,202261630657	0,118675601094	0,0835859848567	0,110072451036	0,0	0,0844624554215	0,0266003042916	0,158193941102	0,0629412040185	0,158193941102	0,00360458486779	0,0788372990716	0,0757520430052
900	0,448481841344	0,154040298169	0,0	0,29444097578	0,29444097578	0,181157914869	0,113282966057	0,154040298169	0,0	0,104239634673	0,0424654088304	0,215808956187	0,0849362599875	0,215808956187	0,00909522656999	0,106464927388	0,100248776133
1800	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2700	0,524190032757	0,180379714943	0,0	0,343809542401	0,343809542401	0,207221509208	0,136587903952	0,180379714943	0,0	0,124627823589	0,0390823840481	0,245239394333	0,0988503579961	0,245239394333	0,0105445999534	0,122205025932	0,112489734746
3600	0,520820248122	0,175020054999	0,0	0,345799431306	0,345799431306	0,201849317571	0,143949983031	0,175020054999	0,0	0,121195456011	0,0400562725987	0,23786893159	0,0984026913698	0,23786893159	0,0127404518882	0,112802940473	0,112325507641
4500	0,460360760074	0,157885454858	0,0	0,302474707577	0,302474707577	0,164531387314	0,137943220084	0,157885454858	0,0	0,121520533688	0,031863339403	0,21784735568	0,0934218388988	0,21784735568	0,0142675472133	0,0974516373992	0,106128144584
5400	0,388709426898	0,135654039684	0,0	0,253054959551	0,253054959551	0,142690938292	0,110363951253	0,135654039684	0,0	0,104119048647	0,0416447505884	0,201418616512	0,0799991211221	0,201418616512	0,00987821527165	0,0948800219333	0,096660356542
6300	0,352051027628	0,124552211349	0,0	0,227498464409	0,227498464409	0,13409349227	0,0934049155769	0,124552211349	0,0	0,0955936895638	0,04911790266	0,192226407722	0,0770373084647	0,192226407722	0,0151357301942	0,0870461786807	0,0900444784493
7200	0,402078499976	0,141270532351	0,0	0,26080750935	0,26080750935	0,155003267041	0,10580416795	0,141270532351	0,0	0,09775286665	0,0426984576717	0,202513647364	0,0792081025126	0,202513647364	0,00451533927952	0,0957410615579	0,102257223136
8100	0,322482639309	0,111395596046	0,0	0,211086749555	0,211086749555	0,128747928044	0,0823387727777	0,111395596046	0,0	0,0789403136204	0,0305480196496	0,159750489293	0,0611333736037	0,159750489293	0,000592175866144	0,0805996947486	0,0785586040298
9000	0,305501091051	0,104883978056	0,0	0,200616849732	0,200616849732	0,121721568098	0,0788952376448	0,104883978056	0,0	0,0736049318009	0,0227691935828	0,141563824704	0,0596942210703	0,141563824704	0,00594286686369	0,0665543468166	0,0690665997579
9900	0,310771528995	0,109487079037	0,0	0,201284176024	0,201284176024	0,11454208425	0,0867420474724	0,109487079037	0,0	0,0847138252394	0,0225119131731	0,153166693775	0,0635460592707	0,153166693775	0,0104191157993	0,0678168359301	0,0749307289364
10800	0,28051193063	0,0975621006588	0,0	0,182949607414	0,182949607414	0,103874448083	0,0790751227249	0,0975621006588	0,0	0,0754155916714	0,0250170232607	0,141579926744	0,0564147369767	0,141579926744	0,00909601774907	0,0628171117654	0,0696667861325
11700	0,29585968547	0,102220361634	0,0	0,193639076594	0,193639076594	0,114418547026	0,0792204886234	0,102220361634	0,0	0,0698438617133	0,0336920518862	0,148801176499	0,0569550424679	0,148801176499	0,000208939086303	0,0775428112452	0,0714672916361
12600	0,318107067878	0,110330185141	0,0	0,207776596698	0,207776596698	0,125767165666	0,0820093838132	0,110330185141	0,0	0,0768613416492	0,0325348988948	0,159236471378	0,060489889067	0,159236471378	0,000921258936789	0,0826775159892	0,0774801996936
13500	0,340543754815	0,117858056688	0,0	0,222685370463	0,222685370463	0,136546696005	0,0861386202124	0,117858056688	0,0	0,0780738703604	0,0336008478106	0,164028173578	0,0655045280556	0,164028173578	0,00598430619273	0,0772180614171	0,080825790762
14400	0,299723176982	0,103642781954	0,0	0,196080141251	0,196080141251	0,117494564353	0,0785855348619	0,103642781954	0,0	0,0723812308347	0,0279361103395	0,14287319475	0,0610868714369	0,14287319475	0,012724784918	0,0608134160238	0,0693349825428
15300	0,266080373845	0,0927082719099	0,0	0,173371901592	0,173371901592	0,0994511968873	0,0739206718697	0,0927082719099	0,0	0,0711320341752	0,0259153631611	0,134182018229	0,0555736041124	0,134182018229	0,0128966577266	0,0564573044448	0,064828046128
16200	0,313693390479	0,110849000141	0,0	0,202844111049	0,202844111049	0,118584139395	0,0842599267182	0,110849000141	0,0	0,0840269022813	0,0392713482813	0,162250740788	0,0718964420469	0,162250740788	0,00173328585021	0,0898653607312	0,0706520792027
17100	0,296623493034	0,10320691984	0,0	0,193416324317	0,193416324317	0,115215588125	0,07820069529	0,10320691984	0,0	0,073292623703	0,0357714182325	0,153322975759	0,0589479279242	0,153322975759	0,000569112148462	0,0804487018304	0,0734433725279
18000	0,297118264792	0,102639613476	0,0	0,194478401982	0,194478401982	0,116024980137	0,0784533804869	0,102639613476	0,0	0,0697506107173	0,0172455669403	0,135262733246	0,0543730035637	0,135262733246	0,0022778341223	0,0687648253873	0,0642200633671
18900	0,305894829656	0,105621594208	0,0	0,200272971195	0,200272971195	0,118405086629	0,0818678407298	0,105621594208	0,0	0,0753009092975	0,0216825264132	0,143808254234	0,0587967170504	0,143808254234	0,00665562035911	0,0667241557786	0,0704284664081
19800	0,28386564607	0,0973867590274	0,0	0,186478659795	0,186478659795	0,108545401123	0,0779332206289	0,0973867590274	0,0	0,0698006636019	0,0231090032554	0,134955011318	0,055341364253	0,134955011318	0,0120555458179	0,058964994355	0,0639344610972
20700	0,309695965034	0,107237112791	0,0	0,202458581215	0,202458581215	0,118449565163	0,0840089712769	0,107237112791	0,0	0,0791668032828	0,0262698547885	0,152780005145	0,0598937040033	0,152780005145	0,00370766937314	0,0768600967864	0,0722122257573
21600	0,336221306864	0,117955900719	0,0	0,218265085801	0,218265085801	0,13145784384	0,0868071898548	0,117955900719	0,0	0,089849043165	0,0344720481957	0,176391125258	0,0658857903663	0,176391125258	0,00324348342746	0,102110195779	0,0775243948928
22500	0,357232528293	0,124250054649	0,0	0,232982112689	0,232982112689	0,13748786863	0,0954941847316	0,124250054649	0,0	0,0902858759077	0,0324801030276	0,175368569677	0,0716473812756	0,175368569677	0,0086417240276	0,0852944701453	0,0814323583195
23400	0,371931807719	0,128935904232	0,0	0,2429955125	0,2429955125	0,140776163291	0,102219284666	0,128935904232	0,0	0,090153491463	0,0289090372833	0,176073505991	0,0719248396321	0,176073505991	0,0114379293845	0,0779137635251	0,0867217957958
24300	0,359321292788	0,123326291004	0,0	0,235994637618	0,235994637618	0,135635138508	0,100359438235	0,123326291004	0,0	0,089281261935	0,0286229557828	0,16893121321	0,072299214891	0,16893121321	0,0151055580395	0,0725919784106	0,0812336610639
25200	0,40467183328	0,139465037506	0,0	0,265206333485	0,265206333485	0,157826090649	0,107380165973	0,139465037506	0,0	0,0987426609265	0,0429541004158	0,20134714116	0,0798145528414	0,20134714116	0,00373394429356	0,0954157247134	0,102197448999
26100	0,414883508402	0,145301907142	0,0	0,269581113696	0,269581113696	0,159706251582	0,109874782656	0,145301907142	0,0	0,11002302294	0,0408219926621	0,212510986684	0,0836358209217	0,212510986684	0,00264803270217	0,102426424793	0,107436503329
27000	0,410936935293	0,143607983606	0,0	0,267328473569	0,267328473569	0,156125725342	0,111202670113	0,143607983606	0,0	0,10835750774	0,0356421417841	0,203515527229	0,0840919947043	0,203515527229	0,00464670931587	0,0986949995997	0,100173794805
27900	0,463341456202	0,163240547555	0,0	0,30010029973	0,30010029973	0,173648943371	0,126451257905	0,163240547555	0,0	0,126865792171	0,045022949332	0,23993300739	0,0951961354977	0,23993300739	0,00133568874834	0,114624487639	0,123972797855
28800	0,567043391927	0,200449262415	0,0	0,366593216852	0,366593216852	0,212549321747	0,154043748209	0,200449262415	0,0	0,159769704123	0,0589199536107	0,296819432096	0,122319265502	0,296819432096	0,0312809042533	0,12195412972	0,143584349644
29700	0,657019784773	0,221959652756	0,0	0,435058918436	0,435058918436	0,246158090899	0,188900620524	0,221959652756	0,0	0,154285678869	0,0481755027131	0,30254602795	0,121874548148	0,30254602795	0,0205367501612	0,141601711051	0,140407515983
30600	0,927073089549	0,332064846124	0,0	0,595005796735	0,595005796735	0,356587781957	0,23841762766	0,332064846124	0,0	0,278302676141	0,134154019364	0,522725069775	0,221795834225	0,522725069775	0,0600497477896	0,224214034654	0,238461138573
31500	0,816925476755	0,288547108533	0,0	0,528376474388	0,528376474388	0,304926411456	0,223449757738	0,288547108533	0,0	0,238351239071	0,062325802897	0,432709010927	0,156514678767	0,432709010927	0,0301185440856	0,211111713637	0,251715727253
32400	0,660531531993	0,23622382122	0,0	0,424306469128	0,424306469128	0,246142366291	0,17816390602	0,23622382122	0,0	0,198411138499	0,0815586374204	0,357821480819	0,158371799193	0,357821480819	0,0429491866714	0,153783080818	0,16108914386
33300	0,711428898766	0,253804265465	0,0	0,457623193741	0,457623193741	0,264149739602	0,193473225214	0,253804265465	0,0	0,210558792985	0,100478249042	0,390062891638	0,174778046499	0,390062891638	0,0470938544177	0,171098086635	0,171870868188
34200	0,638489997206	0,219593106095	0,0	0,432347466255	0,432347466255	0,226122447164	0,219676535204	0,219593106095	0,0	0,133480368612	0,0771690287552	0,316489822908	0,127204135044	0,316489822908	0,0207254151124	0,151473063741	0,157742994472
35100	0,924679080973	0,313745763354	0,0	0,610930911834	0,610930911834	0,398501699039	0,212428802654	0,313745763354	0,0	0,202369603203	0,127253614172	0,46483871522	0,178529731886	0,46483871522	0,00306433491205	0,250441913334	0,217461012436
36000	0,42195858475	0,154678196477	0,0	0,299841576437	0,299841576437	0,232524134904	0,0998790324783	0,154678196477	0,0	0,110642883402	0,0684812012497	0,27400471051	0,0923591017148	0,27400471051	0,0433659020553	0,1350551587	0,128145272092
36900	0,515400609379	0,209897195644	0,0	0,337852451395	0,337852451395	0,205215963839	0,164986176169	0,209897195644	0,0	0,199640877741	0,0624714518023	0,368866675147	0,13549236431	0,368866675147	0,054106400201	0,162044191725	0,185065779656
37800	0,698194442972	0,272451784865	0,0	0,456185518379	0,456185518379	0,280852675303	0,205776885691	0,272451784865	0,0	0,20587734784	0,127325569564	0,490088233369	0,146010260067	0,490088233369	0,020104685302	0,23080910299	0,309827887115
38700	0,0844042206444	0,00291799670803	0,0	0,0335513992103	0,0335513992103	0,00555252549902	0,0257719612014	0,00291799670803	0,0	0,00739038753332	0,0462132110462	0,0318767306902	0,0140107274817	0,0318767306902	0,0358570028897	0,0501590796249	0,000368522784254
39600	0,260436337026	0,03205968491	0,0	0,150086863466	0,150086863466	0,0437662823375	0,0280306351607	0,03205968491	0,0	0,00732218706201	0,00763575656105	0,0431215183246	0,0034223281301	0,0431215183246	0,0634018497876	0,0354128660645	0,0225967634765
40500	0,438806862435	0,115273635357	0,0	0,24385723277	0,24385723277	0,0970481732179	0,0671326030826	0,115273635357	0,0	0,162727086584	0,0346015060037	0,122645548801	0,110280208336	0,122645548801	0,00358221206467	0,00794130735274	0,0314454736339
41400	0,605295929741	0,157806016181	0,0	0,363406288066	0,363406288066	0,1914511875	0,0878706164724	0,157806016181	0,0	0,0755139502022	0,0624843724673	0,110858551586	0,10086123173	0,110858551586	0,0181114431515	0,0166124164058	0,0282729052243
42300	2,88564076628	0,901371660272	0,0	1,79084797693	1,79084797693	0,994865440385	0,602567494894	0,901371660272	0,0	0,648176750044	0,326331279635	1,11520499333	0,567268887703	1,11520499333	0,000696697370458	0,477063014904	0,444041367628
43200	2,58969965317	0,794977497647	0,0	1,61004216905	1,61004216905	0,876749739442	0,548617669845	0,794977497647	0,0	0,558803143176	0,308936633919	0,959856222663	0,518193969585	0,959856222663	0,0323683756953	0,292193317201	0,45062900545
44100	1,27765169217	0,391260639968	0,0	0,760463907062	0,760463907062	0,403143946436	0,231394500551	0,391260639968	0,0	0,308331761315	0,124068521443	0,424686134946	0,273051977279	0,424686134946	0,0194352880363	0,131660022584	0,14766848445
45000	2,0928063391	0,642071458923	0,0	1,25378977267	1,25378977267	0,64369504644	0,413153960854	0,642071458923	0,0	0,592380824123	0,261124173123	0,872141438369	0,426501028684	0,872141438369	0,0958696466202	0,375444853879	0,39563375224
45900	2,04304767806	0,649398684962	0,0	1,20282800857	1,20282800857	0,621695654217	0,390315406093	0,649398684962	0,0	0,565908492735	0,286170132637	0,846115775353	0,46455144645	0,846115775353	0,0171603979706	0,295517494498	0,342629213892
46800	1,47819615312	0,449577176791	0,0	0,853644442227	0,853644442227	0,447308595359	0,231363940427	0,449577176791	0,0	0,366023177318	0,196354424071	0,550171889602	0,28681527406	0,550171889602	0,000487551124926	0,217551177194	0,158141495873
47700	3,17196950723	0,963125891072	0,0	1,96353221542	1,96353221542	1,06190668361	0,656322594471	0,963125891072	0,0	0,668754338691	0,423558666129	1,21989959853	0,590248653984	1,21989959853	0,0292674288551	0,574305827584	0,429573185442
48600	2,06593967677	0,59646727474	0,0	1,27235076961	1,27235076961	0,682113948467	0,393119599299	0,59646727474	0,0	0,370125765071	0,293581281651	0,768182258825	0,294880768407	0,768182258825	0,137507018186	0,325284580664	0,383294733695
49500	1,41736254123	0,420591272532	0,0	0,869356289444	0,869356289444	0,460356562077	0,28158669693	0,420591272532	0,0	0,317978145737	0,21160888715	0,519540414499	0,303227625899	0,519540414499	0,00865358101917	0,179502914143	0,203974236664
50400	3,59880088409	1,13626546825	0,0	2,23173163651	2,23173163651	1,23696953638	0,76396736796	1,13626546825	0,0	0,862474867492	0,495447275171	1,5160240776	0,747382786671	1,5160240776	0,00178919278724	0,666129171976	0,620906424848
51300	1,42996501899	0,44143800806	0,0	0,869034423399	0,869034423399	0,492122021427	0,257421641359	0,44143800806	0,0	0,335080852864	0,262107802082	0,610169034449	0,308969681147	0,610169034449	0,00852011701452	0,253506991622	0,245694853791
52200	0,187734458614	0,0327274888026	0,0	0,088149120142	0,088149120142	0,0261844156193	0,00489322908367	0,0327274888026	0,0	0,0623702698589	0,0376672228151	0,00924781681548	0,0566592256852	0,00924781681548	0,0192643848501	0,0291397569463	0,0477347585218
