time	sensor_1	sensor_2	sensor_3	sensor_4	sensor_5	sensor_6	sensor_7	sensor_8	sensor_9	sensor_10	sensor_11	sensor_12	sensor_13	sensor_14	sensor_15	sensor_16	sensor_17
0	-0,000679651489836	-0,000679651489836	-0,000679651489836	-0,000679651489836	-0,00074422527028	-0,00074422527028	-0,00074422527028	-0,00085535946387	-0,00085535946387	-0,00085535946387	-0,00085535946387	-0,00085535946387	-0,00085535946387	-0,000880611877762	-0,000880611877762	-0,000880611877762	-0,000880611877762
900	-0,000975921492726	-0,000975921492726	-0,000975921492726	-0,000975921492726	-0,00106992512061	-0,00106992512061	-0,00106992512061	-0,0012218171659	-0,0012218171659	-0,0012218171659	-0,0012218171659	-0,0012218171659	-0,0012218171659	-0,00125626693425	-0,00125626693425	-0,00125626693425	-0,00125626693425
1800	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2700	-0,00114067186117	-0,00114067186117	-0,00114067186117	-0,00114067186117	-0,00125043747896	-0,00125043747896	-0,00125043747896	-0,00142861470835	-0,00142861470835	-0,00142861470835	-0,00142861470835	-0,00142861470835	-0,00142861470835	-0,0014677626732	-0,0014677626732	-0,0014677626732	-0,0014677626732
3600	-0,00113333876245	-0,00113333876245	-0,00113333876245	-0,00113333876245	-0,00124373965522	-0,00124373965522	-0,00124373965522	-0,00141272584025	-0,00141272584025	-0,00141272584025	-0,00141272584025	-0,00141272584025	-0,00141272584025	-0,00145069723651	-0,00145069723651	-0,00145069723651	-0,00145069723651
4500	-0,00100177138811	-0,00100177138811	-0,00100177138811	-0,00100177138811	-0,00109833994713	-0,00109833994713	-0,00109833994713	-0,00125380530097	-0,00125380530097	-0,00125380530097	-0,00125380530097	-0,00125380530097	-0,00125380530097	-0,00128858048721	-0,00128858048721	-0,00128858048721	-0,00128858048721
5400	-0,000845850387121	-0,000845850387121	-0,000845850387121	-0,000845850387121	-0,000926640760159	-0,000926640760159	-0,000926640760159	-0,00106239512953	-0,00106239512953	-0,00106239512953	-0,00106239512953	-0,00106239512953	-0,00106239512953	-0,00109454763287	-0,00109454763287	-0,00109454763287	-0,00109454763287
6300	-0,000766078283343	-0,000766078283343	-0,000766078283343	-0,000766078283343	-0,000838709320276	-0,000838709320276	-0,000838709320276	-0,000964900705123	-0,000964900705123	-0,000964900705123	-0,000964900705123	-0,000964900705123	-0,000964900705123	-0,000995585782101	-0,000995585782101	-0,000995585782101	-0,000995585782101
7200	-0,000874942826247	-0,000874942826247	-0,000874942826247	-0,000874942826247	-0,000958208348543	-0,000958208348543	-0,000958208348543	-0,00110045337408	-0,00110045337408	-0,00110045337408	-0,00110045337408	-0,00110045337408	-0,00110045337408	-0,00113278070544	-0,00113278070544	-0,00113278070544	-0,00113278070544
8100	-0,00070173495898	-0,00070173495898	-0,00070173495898	-0,00070173495898	-0,00076912627761	-0,00076912627761	-0,00076912627761	-0,000879555172823	-0,000879555172823	-0,000879555172823	-0,000879555172823	-0,000879555172823	-0,000879555172823	-0,00090505607382	-0,00090505607382	-0,00090505607382	-0,00090505607382
