time	I_real	d/dt
0	0,00360458485087	0
900	0,00909522656999	9,15106953188e-05
1800	0,0372779716779	0,000469712418466
2700	0,0105445999365	-0,000445556195691
3600	0,0127404518712	3,65975322462e-05
4500	0,0142675471963	2,54515887517e-05
5400	0,00987821525472	-7,31555323602e-05
6300	0,0151357301772	8,76252487087e-05
7200	0,00451533926259	-0,000177006515244
8100	0,0005921758323	-6,53860571716e-05
9000	0,00594286684676	8,91781835744e-05
9900	0,0104191158162	7,46041494906e-05
10800	0,00909601774907	-2,20516344522e-05
11700	0,000208939086303	-0,000148117977713
12600	0,000921258936789	1,18719975081e-05
13500	0,0059843061758	8,43841206502e-05
14400	0,012724784918	0,00011234131237
15300	0,0128966577097	2,86454652843e-06
16200	0,00173328585021	-0,000186056197658
17100	0,000569112148462	-1,94028950291e-05
18000	0,00227783410538	2,8478699282e-05
18900	0,00665562037604	7,29631045109e-05
19800	0,0120555458179	8,99987573642e-05
20700	0,00370766935622	-0,000139131274361
21600	0,00324348344438	-7,73643186395e-06
22500	0,0086417240276	8,99706763869e-05
23400	0,0114379293845	4,66034226145e-05
24300	0,0151055580395	6,11271442497e-05
25200	0,00373394427664	-0,000189526896047
26100	0,00264803270217	-1,80985262411e-05
27000	0,00464670929894	3,33112766129e-05
27900	0,00133568874834	-5,51836758435e-05
28800	0,0312809042702	0,000499086925365
29700	0,0205367501781	-0,000179069234868
30600	0,0600497477896	0,000658549960191
31500	0,0301185441025	-0,000498853394785
32400	0,0429491866545	0,000213844042533
33300	0,0470938544346	6,90777963357e-05
34200	0,0207254151124	-0,000439473988704
35100	0,00306433489513	-0,000294351336955
36000	0,0433659020553	0,000671692786003
36900	0,054106400201	0,000179008302428
37800	0,0201046852851	-0,000566695248597
38700	0,0358570028897	0,000262538626743
39600	0,0634018497876	0,000459080781632
40500	0,00358221206467	-0,000996993962049
41400	0,0181114431346	0,000242153851166
42300	0,000696697455068	-0,000290245761326
43200	0,0323683755937	0,000527861302311
44100	0,0194352880194	-0,000215551459572
45000	0,0958696466202	0,00127390597668
45900	0,0171603979198	-0,00131182081167
46800	0,000487551074159	-0,00027788078076
47700	0,0292674287536	0,00047966462799
48600	0,13750701817	0,00180399315693
49500	0,00865358103609	-0,00214755728556
50400	0,00178919278724	-0,000114406470814
51300	0,00852011704837	0,000112182071019
52200	0,0192643848501	0,000179071130028
53100	0,00441918930745	-0,00024741992571
54000	0,0127838712948	0,000139411366456
54900	0,0794522092919	0,00111113896662
55800	0,0137726499045	-0,00109465932312
56700	0,00622251108995	-0,000125835646909
57600	0,0458191338093	0,000659943711989
58500	0,0543412404179	0,000142035110143
59400	0,0516268619362	-4,52396413611e-05
60300	0,0380089774667	-0,000226964741158
61200	0,0131311741426	-0,000414630055402
62100	0,0148208675513	2,81615568116e-05
63000	0,0152953937312	7,90876966433e-06
63900	0,00592014847518	-0,0001562540876
64800	0,00186614511179	-6,75667227232e-05
65700	0,019637714034	0,000296192815369
66600	0,000511262268762	-0,000318774196087
67500	0,0531703043034	0,000877650700577
68400	0,0994237103591	0,000770890100929
69300	0,0492229454895	-0,000836679414493
70200	0,0501536239641	1,55113079092e-05
71100	0,0601043548924	0,000165845515473
72000	0,00839517977456	-0,000861819585298
72900	0,013183209472	7,98004949577e-05
73800	0,0555470786842	0,000706064486869
74700	0,0187704423768	-0,000612943938456
75600	0,00677213082642	-0,000199971859173
76500	0,0157471205782	0,00014958316253
77400	0,0167315066835	1,64064350877e-05
78300	0,0161434247737	-9,80136516276e-06
79200	0,0236651029416	0,000125361302798
80100	0,0144165979193	-0,000154141750372
81000	0,00689687955972	-0,000125328639326
81900	0,0179569488184	0,000184334487646
82800	0,00358469813137	-0,000239537511451
83700	0,00457851361689	1,65635914253e-05
84600	0,00388286806183	-1,15940925843e-05
85500	0,00315611415271	-1,21125651519e-05
86400	0,00716289852059	6,67797394646e-05
87300	0,0101334409304	4,9509040164e-05
88200	0,00428775142729	-9,74281583857e-05
89100	0,00580319076631	2,5257322317e-05
90000	0,00359592506524	-3,67877616846e-05
90900	0,00489063099159	2,15784321058e-05
91800	0,00795967090512	5,11506652255e-05
92700	0,00450104948339	-5,76436903622e-05
93600	0,0051890615904	1,14668684501e-05
94500	0,00422407349859	-1,60831348635e-05
95400	0,00891770434671	7,8227180802e-05
96300	0,0110977290452	3,63337449748e-05
97200	0,000749849366923	-0,000172464661305
98100	0,00340053138591	4,41780336497e-05
99000	0,00114775118627	-3,75463366605e-05
99900	0,00792153109455	0,000112896331805
100800	0,0115096711741	5,98023346592e-05
101700	0,00386081718367	-0,00012748089984
102600	0,00394397902992	1,38603077085e-06
103500	0,00111674890175	-4,71205021362e-05
104400	0,0105752680418	0,000157641985668
105300	0,00737918795639	-5,32680014241e-05
106200	0,0108000831113	5,70149192485e-05
107100	0,0160356816449	8,72599755603e-05
108000	0,0118271558029	-7,01420973676e-05
108900	0,018686107885	0,000114315868035
109800	0,0172058119497	-2,46715989216e-05
110700	0,00687010661387	-0,000172261755597
111600	0,00268394248383	-6,97694021672e-05
112500	0,0157065242351	0,000217043029187
113400	0,00941448742947	-0,000104867280093
114300	0,00267754674064	-0,000112282344814
115200	0,0207605403074	0,000301383226112
116100	0,0450083340088	0,000404129895024
117000	0,0209990093791	-0,000400155410495
117900	0,0380019688579	0,00028338265798
118800	0,0220289917332	-0,000266216285412
119700	0,0319522375918	0,000165387430977
120600	0,010069466949	-0,000364712844046
121500	0,0256499755353	0,000259675143105
122400	0,0358789034386	0,000170482131721
123300	0,0428257412497	0,000115780630186
124200	0,0079680795877	-0,000580961027701
125100	0,0208803263773	0,00021520411316
126000	0,0775992512468	0,000945315414491
126900	0,0774438008355	-2,59084018885e-06
127800	0,0543841792015	-0,000384327027232
128700	0,0864745122567	0,000534838884253
129600	0,0390242778834	-0,000790837239555
130500	0,0784811060671	0,000657613803061
131400	0,0115836554727	-0,00111495750991
132300	0,0227001273685	0,000185274531596
133200	0,0187756800255	-6,54074557167e-05
134100	0,0505643680284	0,000529811466716
135000	0,066574016964	0,000266827482259
135900	0,0614974337906	-8,46097195567e-05
136800	0,0749957045724	0,000224971179697
137700	0,0559487407427	-0,000317449397162
138600	0,0798407593925	0,00039820031083
139500	0,0415851952835	-0,000637592735151
140400	0,0128507223111	-0,000478907882874
141300	0,0207339559013	0,000131387226504
142200	0,00988523862561	-0,000180811954595
143100	0,00106864943585	-0,000146943153163
144000	0,0251724472756	0,000401729963995
144900	0,0401361436625	0,000249394939782
145800	0,0322706893285	-0,000131090905566
146700	0,00515281106855	-0,000451964637666
147600	0,0200762763085	0,000248724420666
148500	0,00427281028211	-0,00026339110044
149400	0,00574159381923	2,44797256186e-05
150300	0,0237381705858	0,00029994294611
151200	0,0278693851224	6,88535756092e-05
152100	0,0321604527677	7,15177940893e-05
153000	0,00312621493753	-0,000483903963836
153900	0,00309665140692	-4,92725510146e-07
154800	0,0126930692317	0,00015994029708
155700	0,0166091697432	6,52683418584e-05
156600	0,0388564805724	0,000370788513819
157500	0,00545044336933	-0,000556767286718
158400	0,0391502424267	0,000561663317622
159300	0,0119300505016	-0,000453669865418
160200	0,00470889958819	-0,000120352515223
161100	0,00622036646777	2,51911146596e-05
162000	0,015282411044	0,00015103407627
162900	0,0183728712316	5,15076697941e-05
163800	0,006364332622	-0,00020014231016
164700	0,000342031368776	-0,000100371687554
165600	0,0113866076476	0,000184076271314
166500	0,00134592889468	-0,000167344645882
167400	0,00350109953435	3,59195106613e-05
168300	0,00143277072964	-3,44721467452e-05
169200	0,00706338585639	9,38435854457e-05
170100	0,0123605468362	8,82860163305e-05
171000	0,00849520915474	-6,44222946914e-05
171900	0,0139783619703	9,13858802601e-05
172800	0,0149547446925	1,62730453686e-05
173700	0,00317776629841	-0,000196282973234
174600	0,0237614790217	0,000343061878722
175500	0,0325211395098	0,000145994341468
176400	0,0203912198989	-0,000202165326848
177300	0,0376439724764	0,000287545876293
178200	0,00749075776772	-0,000502553578479
179100	0,010170478459	4,4662011522e-05
180000	0,000512212613553	-0,000160971097425
180900	0,00863926130537	0,00013545081153
181800	0,00633580080307	-3,83910083717e-05
182700	0,00551061058243	-1,37531703439e-05
183600	0,00279509694214	-4,52585606716e-05
184500	0,00331649671679	8,68999624425e-06
185400	0,00930247589329	9,97663196082e-05
186300	0,00809699492078	-2,00913495418e-05
187200	0,00537595409325	-4,53506804587e-05
188100	0,00376180197972	-2,69025352255e-05
189000	0,00817238847034	7,35097748437e-05
189900	0,0141199474169	9,91259824418e-05
190800	0,00947862475655	-7,73553776716e-05
191700	0,00280459675597	-0,00011123380001
192600	0,00614385266261	5,56542651108e-05
193500	0,00539503017592	-1,24803747782e-05
194400	0,0191868216035	0,00022986319046
195300	0,00704686464832	-0,00020233261592
196200	0,00249669050867	-7,58362356608e-05
197100	0,0011584814052	-2,23034850578e-05
198000	0,016589171185	0,000257178162997
198900	0,0267161827805	0,000168783526591
199800	0,0104834894864	-0,000270544888234
200700	0,00157498418866	-0,000148475088296
201600	0,0559956539839	0,000907011163253
202500	0,00131188660541	-0,000911396122974
203400	0,00655228941814	8,73400468788e-05
