time	I_imag	d/dt
0	5,03604555156e-06	0
900	9,75022495272e-06	7,85696566859e-08
1800	2,47912085842e-07	-1,58371881115e-07
2700	1,30794396848e-05	2,13858793316e-07
3600	1,19799468494e-05	-1,83248805898e-08
4500	9,15738784447e-06	-4,70426500825e-08
5400	7,54022086886e-06	-2,69527829269e-08
6300	6,27132427331e-06	-2,11482765924e-08
7200	7,87078668811e-06	2,66577069132e-08
8100	5,31044137364e-06	-4,26724219078e-08
9000	4,15008189845e-06	-1,93393245865e-08
9900	4,30815497873e-06	2,63455133801e-09
10800	3,60069140715e-06	-1,17910595263e-08
11700	4,68827640816e-06	1,81264166835e-08
12600	5,37523408845e-06	1,14492946715e-08
13500	5,37090422578e-06	-7,21643778779e-11
14400	3,72159302887e-06	-2,74885199485e-08
15300	3,06951236243e-06	-1,08680111074e-08
16200	5,7688341455e-06	4,49886963846e-08
17100	4,87928008297e-06	-1,48259010423e-08
18000	4,1715029015e-06	-1,17962863578e-08
18900	4,1674124496e-06	-6,81741983036e-11
19800	3,41650646891e-06	-1,25150996781e-08
20700	4,86355438589e-06	2,4117465283e-08
21600	7,02524843502e-06	3,60282341522e-08
22500	6,22618390654e-06	-1,33177421414e-08
23400	5,9176409924e-06	-5,14238190226e-09
24300	5,32362045505e-06	-9,90034228923e-09
25200	7,88728044142e-06	4,27276664395e-08
26100	8,68901295772e-06	1,33622086051e-08
27000	8,28975093955e-06	-6,6543669696e-09
27900	1,08631938786e-05	4,28907156513e-08
28800	1,41434234622e-05	5,467049306e-08
29700	1,89763447051e-05	8,05486873808e-08
30600	4,25716776085e-05	3,9325554839e-07
31500	3,52900208861e-05	-1,21360945373e-07
32400	2,07943035026e-05	-2,41595289725e-07
33300	2,4919687243e-05	6,87563956737e-08
34200	1,97544353673e-05	-8,60875312627e-08
35100	4,72955363954e-05	4,59018350468e-07
36000	1,17040590049e-05	-5,93191289842e-07
36900	1,72520880525e-05	9,24671507934e-08
37800	3,3219228405e-05	2,66119005875e-07
38700	-8,07693626201e-07	-5,67115367186e-07
39600	-1,80973640842e-06	-1,67007130369e-08
40500	-7,00958667844e-07	1,84796290095e-08
41400	-2,01963585632e-06	-2,19779531413e-08
42300	-7,62526056586e-07	2,09518299956e-08
43200	-5,61519867215e-07	3,35010315618e-09
44100	-3,31424877261e-08	8,80628965815e-09
45000	-5,19225898836e-07	-8,10139018517e-09
45900	-3,46757272026e-07	2,87447711349e-09
46800	-1,70163936749e-07	2,94322225463e-09
47700	-1,16425430822e-06	-1,65681728579e-08
48600	-4,30730904528e-07	1,22253900616e-08
49500	-1,08544052815e-07	5,36978086188e-09
50400	-1,76423790744e-06	-2,75948975771e-08
51300	-2,21079130502e-07	2,5719312949e-08
52200	-1,08331107333e-06	-1,43705323804e-08
53100	1,59632955276e-05	2,84110110015e-07
54000	9,02241066521e-06	-1,15681414373e-07
54900	-3,08846253152e-05	-6,6511726634e-07
55800	4,2267901758e-06	5,85190258183e-07
56700	4,28717651337e-05	6,44082915965e-07
57600	1,71222556715e-05	-4,29158491036e-07
58500	4,97711872286e-07	-2,77075729987e-07
59400	7,35739221873e-07	3,96712249312e-09
60300	5,63424051176e-07	-2,87191951162e-09
61200	9,50171692721e-07	6,44579402575e-09
62100	7,55657892905e-07	-3,24189666359e-09
63000	7,45434261243e-07	-1,70393861034e-10
63900	7,57620546495e-07	2,03104754196e-10
64800	4,27049449366e-05	6,99122073169e-07
65700	7,71357890333e-07	-6,98893117439e-07
66600	6,68428381363e-07	-1,71549181616e-09
67500	3,22536672871e-07	-5,76486180821e-09
68400	5,20365838646e-07	3,29715276292e-09
69300	5,40709805593e-07	3,39066115792e-10
70200	8,61810421457e-07	5,35167693106e-09
71100	1,16327870089e-06	5,02447132381e-09
72000	1,31532031292e-06	2,53402686726e-09
72900	1,24627660598e-06	-1,15072844906e-09
73800	8,70138927142e-07	-6,26896131393e-09
74700	9,43874775892e-07	1,22893081251e-09
75600	5,36523821227e-07	-6,78918257776e-09
76500	6,11974654415e-07	1,25751388647e-09
77400	4,45799353632e-05	7,32799345146e-07
78300	5,94136440968e-07	-7,33096648703e-07
79200	3,93969763041e-05	6,46713997718e-07
80100	4,00204558554e-05	1,03913258562e-08
81000	2,98417811178e-05	-1,69644578961e-07
81900	3,29391067306e-05	5,16220935473e-08
82800	2,36109424343e-05	-1,55469404938e-07
83700	2,10247384222e-05	-4,31034002027e-08
84600	2,19849635791e-05	1,60037526162e-08
85500	1,70783347884e-05	-8,17771465125e-08
86400	8,72159388908e-06	-1,39279014988e-07
87300	9,09506872291e-06	6,22458056388e-09
88200	8,44451019611e-06	-1,08426421133e-08
89100	5,88083775136e-06	-4,27278740792e-08
90000	4,26276199472e-06	-2,69679292774e-08
90900	4,81780755114e-06	9,25075927372e-09
91800	3,64310523802e-06	-1,95783718852e-08
92700	5,1114265972e-06	2,44720226529e-08
93600	5,66178311394e-06	9,17260861232e-09
94500	4,19750315139e-06	-2,44046660426e-08
95400	3,44071095041e-06	-1,26132033495e-08
96300	2,86915872349e-06	-9,52587044879e-09
97200	3,95356859324e-06	1,80734978293e-08
98100	4,6036839393e-06	1,08352557677e-08
99000	4,0202129318e-06	-9,72451679172e-09
99900	3,69011998102e-06	-5,50154917965e-09
100800	2,5639784118e-06	-1,87690261537e-08
101700	3,72147092621e-06	1,92915419068e-08
102600	4,25709311974e-06	8,92703655881e-09
103500	4,2644528043e-06	1,22661409306e-10
104400	4,58117710647e-06	5,27873836952e-09
105300	4,64724114921e-06	1,10106737898e-09
106200	5,58187917972e-06	1,55773005086e-08
107100	8,76102379101e-06	5,29857435215e-08
108000	1,30121111185e-05	7,08514554573e-08
108900	1,4450355799e-05	2,39707446752e-08
109800	2,01700617203e-05	9,53284320217e-08
110700	2,15661363125e-05	2,32679098713e-08
111600	3,27722632972e-05	1,86768783078e-07
112500	2,99012496185e-05	-4,78502279777e-08
113400	3,41028241808e-05	7,00262427045e-08
114300	4,52235679206e-05	1,85345728997e-07
115200	8,14712021031e-07	-7,40147598327e-07
116100	5,27375664264e-07	-4,78893927944e-09
117000	8,24768774523e-07	4,95655183764e-09
117900	3,92373640389e-05	6,40209921073e-07
118800	1,17424118397e-06	-6,34385380915e-07
119700	1,82809440044e-05	2,85111713674e-07
120600	-5,15615491702e-08	-3,05541759226e-07
121500	2,09737324067e-05	3,50421565931e-07
122400	-1,09014347041e-07	-3,51379112562e-07
123300	-8,45238623945e-08	4,08174744101e-10
124200	-9,02514696385e-08	-9,54601207338e-11
125100	-3,85027800175e-07	-4,91293884227e-09
126000	-5,76381693602e-07	-3,18923155712e-09
126900	-7,11400712862e-07	-2,25031698767e-09
127800	-4,38637387949e-07	4,54605541523e-09
128700	-8,08982385225e-07	-6,17241662128e-09
129600	-7,0457989622e-07	1,74004148341e-09
130500	-5,48564219376e-07	2,60026128073e-09
131400	-3,41482231175e-07	3,45136647002e-09
132300	-4,10349524983e-07	-1,14778823012e-09
133200	-1,93575406126e-07	3,61290198094e-09
134100	-2,96624806895e-05	-4,91148421389e-07
135000	-2,6675359393e-07	4,89928784926e-07
135900	-3,26442239668e-07	-9,94810762304e-10
136800	-2,46615554051e-07	1,33044476029e-09
137700	-8,33977389368e-07	-9,78936392194e-09
138600	-1,27024168174e-06	-7,27107153957e-09
139500	-1,98718497705e-07	1,78587197339e-08
140400	-1,00367773707e-05	-1,63967647883e-07
141300	1,66505443346e-06	1,95030530069e-07
142200	6,24158909768e-07	-1,73482587281e-08
143100	4,15123169911e-06	5,8784546489e-08
144000	4,57606984591e-05	6,93491112666e-07
144900	3,64148170277e-05	-1,55764690522e-07
145800	2,78890593649e-05	-1,42095961046e-07
146700	4,87812222078e-05	3,48202714048e-07
147600	4,17390512117e-05	-1,17369516602e-07
148500	6,39761069269e-07	-6,84988169041e-07
149400	6,87126335926e-07	7,89421110947e-10
150300	5,35427231655e-07	-2,5283184045e-09
151200	7,46667473874e-07	3,52067070365e-09
152100	7,21118493267e-07	-4,25816343459e-10
153000	9,30020920671e-07	3,4817071234e-09
153900	1,35522711238e-06	7,08676986183e-09
154800	1,71894216711e-06	6,06191757875e-09
155700	1,66443743884e-06	-9,08412137784e-10
156600	1,91115993253e-06	4,11204156148e-09
157500	1,36345100302e-06	-9,12848215847e-09
158400	7,93004423652e-07	-9,50744298946e-09
159300	9,55271329951e-07	2,70444843832e-09
160200	7,06288651912e-07	-4,14971130064e-09
161100	7,30108910475e-07	3,97004309375e-10
162000	5,50488673733e-05	9,05312641047e-07
162900	6,37441470046e-07	-9,06857098387e-07
163800	6,85571672655e-07	8,02170043486e-10
164700	4,39560952642e-05	7,21175393193e-07
165600	4,40304192667e-05	1,23873337457e-09
166500	3,77844547866e-05	-1,04099408002e-07
167400	3,49645718723e-05	-4,69980485703e-08
168300	2,63063253825e-05	-1,44304108164e-07
169200	2,98744232221e-05	5,94682973267e-08
170100	2,73604013381e-05	-4,19003647331e-08
171000	2,07562652079e-05	-1,10068935505e-07
171900	2,09102853969e-05	2,56700315098e-09
172800	2,2124701782e-05	2,02402730843e-08
173700	1,79809113046e-05	-6,90631746238e-08
174600	1,90534680151e-05	1,78759451763e-08
175500	1,14169052507e-05	-1,27276046073e-07
176400	7,60914619532e-06	-6,34626509238e-08
177300	7,6735551315e-06	1,07348226968e-09
178200	8,68679302351e-06	1,68872982001e-08
179100	1,1133943943e-05	4,07858486589e-08
180000	7,84667791638e-06	-5,4787767111e-08
180900	4,37470318019e-06	-5,78662456032e-08
181800	4,32655236497e-06	-8,0251358701e-10
182700	4,91215113949e-06	9,75997957532e-09
183600	5,60587884399e-06	1,15621284083e-08
184500	4,84310935315e-06	-1,27128248474e-08
185400	4,60405670257e-06	-3,9842108429e-09
186300	3,38039619892e-06	-2,03943417275e-08
187200	4,20871150615e-06	1,38052551204e-08
188100	3,99121404242e-06	-3,62495772888e-09
189000	3,67206804634e-06	-5,31909993468e-09
189900	3,35198964068e-06	-5,33464009428e-09
190800	3,4225955394e-06	1,17676497871e-09
191700	4,57180063286e-06	1,91534182243e-08
192600	5,94744218183e-06	2,29273591495e-08
193500	4,48836346807e-06	-2,43179785626e-08
194400	4,60123818306e-06	1,8812452498e-09
195300	5,76912186745e-06	1,94647280732e-08
196200	7,30835625319e-06	2,56539064289e-08
197100	8,02968768773e-06	1,20221905756e-08
198000	7,4868572842e-06	-9,04717339202e-09
198900	7,03395783056e-06	-7,54832422738e-09
199800	1,08204846844e-05	6,31087808969e-08
200700	1,6957768175e-05	1,02288058178e-07
201600	2,34668191801e-05	1,08484183418e-07
